total_return,annualized_return,annualized_volatility,sharpe,max_drawdown,best_day,worst_day,positive_day_rate,observations,symbol,score_type
0.307518239921567,0.26967332295586055,0.12838807116171624,2.10045466464079,-0.08462678077256092,0.024205554306273885,-0.03087962877030166,0.5759717314487632,283,HINDALCO,technical
0.27440660704205033,0.24100207451323907,0.1337733025947427,1.801570790573503,-0.09587544104647028,0.04533834683218532,-0.02771751077586208,0.5265017667844523,283,EICHERMOT,technical
0.34713528030723606,0.3038733950019561,0.17310229801387303,1.7554555802465581,-0.09777685875099129,0.04713769945736855,-0.032610806577917,0.5300353356890459,283,SHRIRAMFIN,technical
0.2208206839204514,0.19442800331407528,0.11692462646716055,1.6628490437699395,-0.068161459637051,0.031398567789686145,-0.021760279136104333,0.5265017667844523,283,BAJAJ-AUTO,technical
0.21582695563915189,0.1900764476281802,0.12065556421134131,1.5753641273869532,-0.05871751260854896,0.03185688554814916,-0.03317280993568415,0.508833922261484,283,TITAN,technical
0.17440858282483496,0.15390797557300973,0.1005240136120347,1.5310568096396016,-0.0763532253999869,0.03960091204311473,-0.016022031403336613,0.47703180212014135,283,APOLLOHOSP,technical
0.18091432434403787,0.15959822560953718,0.10868982114503115,1.4683824476679928,-0.10473610257537103,0.037329294823705915,-0.03062454212454217,0.5229681978798587,283,SBIN,technical
0.188213829235802,0.1659786555084306,0.11848530089883548,1.4008375237207327,-0.0639844610561795,0.027365743073047826,-0.02457763337893297,0.5300353356890459,283,JSWSTEEL,technical
0.14898397674513086,0.13163700690487623,0.09986645716756166,1.3181303376368716,-0.06396475447208327,0.03899590841767461,-0.020879826565887383,0.5512367491166078,283,SUNPHARMA,technical
0.1598353368244647,0.14114891237853922,0.11714929050750335,1.2048635699547725,-0.07576419803679768,0.03552445222308234,-0.03365339347675226,0.5265017667844523,283,GRASIM,technical
0.1551822489262964,0.13707138481715475,0.11683533572260378,1.1732014460299613,-0.13737545404850682,0.02822874492299035,-0.01859018611025153,0.5123674911660777,283,ASIANPAINT,technical
0.1650156937722107,0.14568638164026027,0.14472458772403546,1.0066456842707252,-0.08899829626019262,0.05286931081177395,-0.03819932117098002,0.4876325088339223,283,ADANIPORTS,technical
0.13505563149529065,0.11941348517043138,0.13139785544725954,0.9087932581849598,-0.08681410482956442,0.03216244712418715,-0.02792250604236766,0.5123674911660777,283,TATASTEEL,technical
0.14566839000748333,0.12872872583880834,0.17514590387835288,0.7349799395149802,-0.17294940993489372,0.06080801844241745,-0.05691319018404908,0.4876325088339223,283,ADANIENT,technical
0.12350925951706815,0.10926792918079387,0.16760608899448687,0.6519329329639573,-0.20542662761097596,0.052083768862716304,-0.036778758142986645,0.4911660777385159,283,ETERNAL,technical
0.09284264951300303,0.08226598146791941,0.13209994029336583,0.6227556294516424,-0.07499364053177959,0.04906152181752612,-0.026094008908685934,0.47703180212014135,283,BEL,technical
0.08065566787151024,0.07151240541661497,0.1247815976748933,0.5731005753182757,-0.15808279376111223,0.044200154607297475,-0.027528966372456068,0.5159010600706714,283,MARUTI,technical
0.06423722037444013,0.05700401127803967,0.1002486064555866,0.5686264706661464,-0.08104659525957048,0.029015997621171633,-0.018082162921348306,0.4911660777385159,283,NTPC,technical
0.07599065492528156,0.06739257195422521,0.11906085162061751,0.5660346876147742,-0.11889761276530064,0.04861507965315587,-0.02979311421772746,0.5123674911660777,283,ONGC,technical
0.07026980288670326,0.0623376180836257,0.11189970699420206,0.557084730229505,-0.06251644532099743,0.03919567986015733,-0.021216834940442422,0.5053003533568905,283,COALINDIA,technical
0.06526387541125289,0.05791194448464965,0.10471653629490636,0.5530353326580246,-0.08895175245646236,0.030911552649228683,-0.023419409041004355,0.5053003533568905,283,BHARTIARTL,technical
0.0754704808044071,0.06693306718319558,0.12109704316102157,0.5527225556960571,-0.1101003745352015,0.03577745062179957,-0.028626156941649907,0.5017667844522968,283,ULTRACEMCO,technical
0.07542701069645474,0.06689466601234195,0.13108710092252282,0.5103070061170939,-0.13043548824264695,0.042800241721053935,-0.03864934803064928,0.4911660777385159,283,LT,technical
0.05054018151528261,0.044881670695848364,0.10578827884118402,0.42425939043046096,-0.10247776909408035,0.022047309490161957,-0.0256724731817735,0.5159010600706714,283,SBILIFE,technical
0.060271537738687764,0.05349601598687559,0.13166151490344177,0.40631475360213365,-0.11317272925518429,0.02729719861504564,-0.03078614060656532,0.49823321554770317,283,TECHM,technical
0.05423983049591419,0.04815768207425952,0.11860716770385923,0.4060267436323966,-0.08597160426689776,0.03695717942564604,-0.026588075530263846,0.48056537102473496,283,AXISBANK,technical
0.04975764231039248,0.04418857631870399,0.12006376641068661,0.3680425630456555,-0.07693846688047512,0.04533667743581024,-0.022972342934141906,0.4876325088339223,283,TATACONSUM,technical
0.05851238322913921,0.05193942907888216,0.14551365202289038,0.35693853021235217,-0.12951526012261494,0.04063096188385555,-0.03225463821315248,0.4876325088339223,283,M&M,technical
