total_return,annualized_return,annualized_volatility,sharpe,max_drawdown,best_day,worst_day,positive_day_rate,observations,symbol,score_type
0.4661232023379225,0.6234051627271575,1.0030813442999085,0.6214901376341093,-0.26698944429904914,0.2566615282977316,-0.2272217963083092,0.5979899497487438,199,HINDALCO,mvo
0.49916454776607444,0.6698733743841421,1.1313437795687173,0.5921041742409247,-0.3147737488762361,0.36840810300992377,-0.28151235836317734,0.542713567839196,199,SHRIRAMFIN,mvo
0.2054552094159945,0.26696372133210633,0.4638036681921631,0.5755963991675416,-0.13554169914263425,0.13410280818657783,-0.10771041789287805,0.542713567839196,199,TITAN,mvo
0.22035740979819285,0.2868303045759808,0.956343346539014,0.2999239819192694,-0.281565169468173,0.3261209011822439,-0.24426211331633219,0.5226130653266332,199,ADANIPORTS,mvo
0.1988004103859191,0.2581130607054223,1.5343750239705898,0.1682203220679964,-0.40743236413867456,0.6181986697197688,-0.32967596390484,0.507537688442211,199,ADANIENT,mvo
-0.8953849437123191,-0.9426569103977173,16.02030432812193,-0.05884138597435904,-0.9156041063437746,8.507958754630094,-0.9009549071618037,0.5226130653266332,199,BAJFINANCE,mvo
-0.0289927518120473,-0.03657167288132723,0.4983349180933286,-0.07338773895526635,-0.22660915726609154,0.12237960339943332,-0.1323005698005698,0.507537688442211,199,ONGC,mvo
-0.8027394617536411,-0.8719772638326608,9.037831370055331,-0.09648080696899775,-0.8412113587347232,4.650768415474298,-0.8163720804400758,0.49748743718592964,199,KOTAKBANK,mvo
-0.4197418500744674,-0.4980434747837549,2.558205540412038,-0.1946846986749694,-0.5594111461619349,1.1089426663197153,-0.5465072997229001,0.48743718592964824,199,NESTLEIND,mvo
-0.5975640572092791,-0.6841979135152987,3.222605482925858,-0.21231203047979172,-0.6388834040872742,1.0665615141955835,-0.5185425181935999,0.48743718592964824,199,HDFCBANK,mvo
