date,daily_return,cumulative_return,portfolio_value,benchmark_daily_return,benchmark_cumulative_return,benchmark_source,benchmark_value
2025-08-28,-0.0039664686996701125,0.03129811018035111,103129.8110180351,-0.008544414566982406,-0.00872692846103329,official_nse_nifty50_index,99127.30715389668
2025-08-29,-5.078549580634162e-05,0.031245735194501245,103124.57351945013,-0.0030223379549323415,-0.011722890688847909,official_nse_nifty50_index,98827.71093111522
2025-09-01,0.007191745059584271,0.03866219161580364,103866.21916158036,0.008114022069976246,-0.003703988412644854,official_nse_nifty50_index,99629.60115873552
2025-09-02,0.0004705981206875627,0.03915098409120721,103915.09840912072,-0.001845681531611132,-0.005542833561249516,official_nse_nifty50_index,99445.71664387504
2025-09-03,0.009506216859868532,0.049029378696124004,104902.9378696124,0.005510667382707668,-6.271089065557067e-05,official_nse_nifty50_index,99993.72891093444
2025-09-04,0.0017781781490560735,0.05089473981503945,105089.47398150394,0.0007788776474253467,0.000716117912658687,official_nse_nifty50_index,100071.61179126587
2025-09-05,0.001678352476403872,0.052658511604047886,105265.85116040478,0.0002708789009593371,0.0009871907948511005,official_nse_nifty50_index,100098.7190794851
2025-09-08,0.003102672008394996,0.055924565702400564,105592.45657024006,0.0012994624307829383,0.00228793604298394,official_nse_nifty50_index,100228.7936042984
2025-09-09,0.0007317710714969832,0.05669726075326453,105669.72607532646,0.00385296177514749,0.006149713148249081,official_nse_nifty50_index,100614.97131482491
2025-09-10,0.0017799707163059578,0.05857815093340624,105857.81509334061,0.004202086164882601,0.010377640937669907,official_nse_nifty50_index,101037.764093767
2025-09-11,0.0006341158284653003,0.05924941209458057,105924.94120945805,0.0012973959980939753,0.011688500845586036,official_nse_nifty50_index,101168.85008455861
2025-09-12,0.0031563255574362796,0.06259274808567405,106259.2748085674,0.004339045410009845,0.01607826319153971,official_nse_nifty50_index,101607.82631915397
2025-09-15,-0.0037710124231282753,0.05858569763191679,105858.56976319168,-0.0017838655729871533,0.014265716158371688,official_nse_nifty50_index,101426.57161583717
2025-09-16,0.00399226181804367,0.06281184889369995,106281.18488937,0.0067772405980246475,0.0211396389471048,official_nse_nifty50_index,102113.96389471048
2025-09-17,0.0017128286288330902,0.06463226345554807,106463.22634555481,0.0036114599965926253,0.024827443904097413,official_nse_nifty50_index,102482.74439040975
2025-09-18,0.0007176394960190649,0.06539628561653998,106539.628561654,0.003685316962919849,0.028604257867183014,official_nse_nifty50_index,102860.4257867183
2025-09-19,-1.3886248315050609e-06,0.06539480618080251,106539.48061808024,-0.003797652574773047,0.024697976258871268,official_nse_nifty50_index,102469.79762588712
2025-09-22,-0.002568311350525715,0.06265854060729725,106265.85406072972,-0.004923589600841827,0.01965278395895953,official_nse_nifty50_index,101965.27839589595
2025-09-23,0.0008965854636454782,0.06361130480762456,106361.13048076245,-0.0013034498766979485,0.018323717663433436,official_nse_nifty50_index,101832.37176634335
2025-09-24,-0.0010392927516426887,0.06250590128797273,106250.59012879727,-0.004473668527384289,0.013768074897033467,official_nse_nifty50_index,101376.80748970335
2025-09-25,-0.004070437142477298,0.058181037803268776,105818.10378032687,-0.0066269171365972435,0.00704991786896314,official_nse_nifty50_index,100704.99178689631
2025-09-26,-0.006688174069230159,0.051103738825681866,105110.37388256818,-0.009487422084822228,-0.0025043897623452382,official_nse_nifty50_index,99749.56102376548
2025-09-29,0.0027080569181269715,0.053950187577277875,105395.01875772778,-0.0008030923109995092,-0.0033054708171829095,official_nse_nifty50_index,99669.4529182817
2025-09-30,0.001805968405765675,0.05585358831729326,105585.35883172932,-0.000966109056663611,-0.004268386428553539,official_nse_nifty50_index,99573.16135714465
2025-10-01,0.004070766213374961,0.060151721430885985,106015.1721430886,0.009150342731531813,0.004842899104246401,official_nse_nifty50_index,100484.28991042465
2025-10-03,0.004688054131035474,0.06512177008806441,106512.17700880644,0.002333278306350106,0.0071874772420161825,official_nse_nifty50_index,100718.74772420162
2025-10-06,0.0022449168439382275,0.06751287989058041,106751.28798905804,0.007367163099912588,0.01460759165904757,official_nse_nifty50_index,101460.75916590476
2025-10-07,-0.0004810464192099055,0.06699935664224865,106699.93566422486,0.001222203834888802,0.015847648948480453,official_nse_nifty50_index,101584.76489484805
2025-10-08,7.424301625660454e-05,0.06707857389282967,106707.85738928296,-0.0024752770996043783,0.01333314452635137,official_nse_nifty50_index,101333.31445263514
2025-10-09,0.0047542050218732515,0.07215168420756402,107215.16842075641,0.005416002060196767,0.01882135892477166,official_nse_nifty50_index,101882.13589247716
