total_return,annualized_return,annualized_volatility,sharpe,max_drawdown,best_day,worst_day,positive_day_rate,observations,symbol,score_type
0.30398068159971436,0.2753526736491092,0.1356717434467533,2.029550639313307,-0.0907675708722323,0.02664516527996402,-0.029906945088940488,0.5781818181818181,275,HINDALCO,optimized_average
0.3891721629498712,0.35150131724585476,0.20227098500807353,1.7377742894356538,-0.1165967881607024,0.05936963412668571,-0.03844420516836336,0.5309090909090909,275,SHRIRAMFIN,optimized_average
0.18271984963526422,0.1662356413314876,0.11505003447198522,1.4448986659970633,-0.08634219233801665,0.04588488910384851,-0.01821219332679098,0.4727272727272727,275,APOLLOHOSP,optimized_average
0.25456949133506646,0.23099696374231016,0.1662744459975847,1.3892511405250185,-0.12683118324071185,0.05290004163197338,-0.03300207435344829,0.5236363636363637,275,EICHERMOT,optimized_average
0.17668566361692362,0.1607820349988105,0.11912745591174353,1.3496639693029882,-0.12449588629095676,0.04068452738184544,-0.035284798534798587,0.5236363636363637,275,SBIN,optimized_average
0.19887118962158112,0.18082156581886122,0.14116572934491547,1.2809168815828746,-0.06776443257242548,0.03604792937172028,-0.03845489021956084,0.5018181818181818,275,TITAN,optimized_average
0.18150866552382539,0.16514117844009002,0.1313570738111397,1.257192883860399,-0.07309018824295388,0.028279848866498706,-0.027935191518467854,0.5345454545454545,275,JSWSTEEL,optimized_average
0.1749740459714222,0.1592346754163283,0.1283158515183538,1.240958724367363,-0.08513234364378652,0.03813245935848674,-0.03702378209576684,0.5345454545454545,275,GRASIM,optimized_average
0.14805468292290813,0.13487367676753803,0.13461178439164906,1.0019455382533746,-0.16420791359381026,0.030235738126834808,-0.02396562339924191,0.509090909090909,275,ASIANPAINT,optimized_average
0.12947569034834472,0.11803257520602584,0.11877026325201993,0.9937889499796023,-0.08156392242444954,0.04427609540854106,-0.02577945743247202,0.5490909090909091,275,SUNPHARMA,optimized_average
0.1485357809527723,0.135309468276543,0.13679542741429548,0.9891373625139374,-0.0859964586299089,0.030954615707025672,-0.02786312652811738,0.52,275,BAJAJ-AUTO,optimized_average
0.17068201801464578,0.15535370883728694,0.1721953762966037,0.9021944269263812,-0.10921599448040475,0.06056443945549143,-0.04715439117522269,0.48727272727272725,275,ADANIPORTS,optimized_average
0.14300037446649494,0.1302944240314461,0.1475009871539287,0.8833461154770019,-0.09730869166651146,0.033401761474840606,-0.0346019809487702,0.5127272727272727,275,TATASTEEL,optimized_average
0.1094267732815506,0.0998330240476184,0.15329416361417605,0.6512513046412305,-0.187571180414279,0.043623776223776285,-0.03090690195431675,0.4909090909090909,275,ETERNAL,optimized_average
0.07646123746131694,0.06984821488101689,0.11442957491837098,0.6104035161438249,-0.08920123092296839,0.034062542996560356,-0.02555261683048802,0.4909090909090909,275,AXISBANK,optimized_average
0.1227563569049297,0.11193608511149544,0.18743987228860576,0.597183959553412,-0.2001150530340956,0.06519001703919002,-0.06413383819018405,0.48727272727272725,275,ADANIENT,optimized_average
0.0883913359107491,0.08070834734421539,0.14008784566793253,0.576126693642847,-0.17751044094607737,0.049227473716759444,-0.02877104821650013,0.52,275,MARUTI,optimized_average
0.07208134793090859,0.06585862024105649,0.12753987149672813,0.5163767178701133,-0.12800325945417879,0.03999572153734594,-0.03780094770802528,0.49818181818181817,275,LT,optimized_average
0.08305699826494761,0.07585366365168711,0.16501077148399143,0.4596891643467413,-0.10044376968532653,0.05926931121529026,-0.03358932071269483,0.48,275,BEL,optimized_average
0.05847544515277292,0.05345642504439585,0.12426295563800435,0.4301879411280222,-0.06699027096975307,0.039819465601198666,-0.024797867271695966,0.5054545454545455,275,COALINDIA,optimized_average
0.05281435734770845,0.048292251395878116,0.12265237560105438,0.39373270317206127,-0.10981726083770349,0.03337551699083387,-0.028929858227123028,0.5018181818181818,275,BHARTIARTL,optimized_average
0.04644352555416753,0.04247785430233186,0.11130694021571359,0.3816280837476037,-0.09075604101010293,0.030481831697888855,-0.019785463483146054,0.4909090909090909,275,NTPC,optimized_average
0.0484199506373999,0.04428197241611298,0.14004270984923395,0.3162033387084962,-0.12882312622902437,0.04015052121433798,-0.032622937625754536,0.5018181818181818,275,ULTRACEMCO,optimized_average
0.03164019270117824,0.02895599051056119,0.10418250580797524,0.27793524724709195,-0.10489800250350967,0.01945310359821718,-0.026834858773742788,0.5163636363636364,275,SBILIFE,optimized_average
0.03549723107081437,0.03248069358713246,0.1310486845520981,0.24785211464079854,-0.13699402968034535,0.049684228675136104,-0.03152096222486607,0.5054545454545455,275,ONGC,optimized_average
0.03325860582738405,0.03043508973428577,0.16603517865623896,0.18330506812233394,-0.1473675328771481,0.04332818632342184,-0.03454951782492377,0.48363636363636364,275,M&M,optimized_average
0.022647853004015728,0.020734172225590042,0.12382997348490593,0.16744065788011658,-0.0821899060538217,0.044522760887428056,-0.026917438843587833,0.5018181818181818,275,DRREDDY,optimized_average
0.024566947001082307,0.02248933167896916,0.13561453346782992,0.1658327548227271,-0.09400706187753538,0.05007184152355042,-0.0274066700353715,0.48727272727272725,275,TATACONSUM,optimized_average
0.013403318747071458,0.012275462738708498,0.11471807447067953,0.10700548100505251,-0.0846837212611935,0.04677424905510236,-0.016831584207895985,0.5018181818181818,275,POWERGRID,optimized_average
0.008191447834554388,0.007503781191198877,0.1589978881426188,0.04719421923684983,-0.18760712788418055,0.033977217250749626,-0.040259547528163124,0.4909090909090909,275,INDIGO,optimized_average
0.005125364332476456,0.00469569269688308,0.11064785305055069,0.04243817270216532,-0.1549151366509639,0.039096358089786176,-0.02074670169293639,0.5127272727272727,275,CIPLA,optimized_average
-0.0017071592094630716,-0.0015644903714145952,0.08570135699355634,-0.01825514118209616,-0.08622245258574501,0.023902203934163046,-0.015363504106919126,0.4581818181818182,275,ICICIBANK,optimized_average
-0.0034699891202559785,-0.0031802338401183405,0.16074100220582802,-0.01978483272143636,-0.170848478908457,0.04166898148148145,-0.03407735312986887,0.5127272727272727,275,MAXHEALTH,optimized_average
-0.005500382937010051,-0.005041512581022367,0.14822897399476193,-0.03401165403196087,-0.1368372825509111,0.029651117406358198,-0.03593925671455338,0.49818181818181817,275,TECHM,optimized_average
-0.011899097160942507,-0.010909349175375449,0.13392301964583148,-0.08145985062333544,-0.14730734045910276,0.03659643790073614,-0.03360783175187655,0.48363636363636364,275,BAJAJFINSV,optimized_average
-0.01606562536718492,-0.014731903492081089,0.11235508008101744,-0.13111915795403423,-0.10579656037658225,0.0207668690005647,-0.02399724011039557,0.48363636363636364,275,RELIANCE,optimized_average
