total_return,annualized_return,annualized_volatility,sharpe,max_drawdown,best_day,worst_day,positive_day_rate,observations,symbol,score_type
0.4661232023379225,0.6234051627271575,1.0030813442999085,0.6214901376341093,-0.26698944429904914,0.2566615282977316,-0.2272217963083092,0.5979899497487438,199,HINDALCO,mvo
0.49916454776607444,0.6698733743841421,1.1313437795687173,0.5921041742409247,-0.3147737488762361,0.36840810300992377,-0.28151235836317734,0.542713567839196,199,SHRIRAMFIN,mvo
0.2054552094159945,0.26696372133210633,0.4638036681921631,0.5755963991675416,-0.13554169914263425,0.13410280818657783,-0.10771041789287805,0.542713567839196,199,TITAN,mvo
0.40860215053763604,0.543175765225379,1.0120408612681926,0.5367132751386374,-0.25063007560907313,0.2754912866147572,-0.23619237904952195,0.5477386934673367,199,EICHERMOT,mvo
0.2144965817277804,0.27900930035199645,0.5623459657772338,0.4961523996466659,-0.18420034809514574,0.20806520806520812,-0.17184678875419135,0.5125628140703518,199,GRASIM,mvo
0.2375945264674102,0.3098903219231095,0.644041829139218,0.4811648993937049,-0.1621754948510823,0.16957043097975588,-0.10132697364397969,0.46733668341708545,199,APOLLOHOSP,mvo
0.28577578254720004,0.3747996137093865,0.8162179093372994,0.4591906271864243,-0.23489167616875728,0.25291381382950906,-0.17527972937809,0.5326633165829145,199,SBIN,mvo
0.2249975121902672,0.2930294082906266,0.6758576375168339,0.43356676321250864,-0.16768595041322298,0.1542442034033238,-0.1649253731343283,0.5326633165829145,199,JSWSTEEL,mvo
0.19823480855927333,0.2573614312943695,0.6482323150432189,0.39702036649809835,-0.15796138018360228,0.13588305103031617,-0.14455261430759136,0.5376884422110553,199,TATASTEEL,mvo
0.15318764871591628,0.1978044083571593,0.5512195095057668,0.35884870717749856,-0.2434757022249383,0.1663765303501612,-0.1300718405342507,0.5226130653266332,199,LT,mvo
0.13963181660298662,0.1800020624217653,0.5839186736628439,0.3082656379057659,-0.1726419022065967,0.17383113546840212,-0.1349059362510966,0.49246231155778897,199,BAJAJ-AUTO,mvo
0.15285451197053335,0.1973662418079849,0.6566849339024434,0.30054936792155107,-0.17946302402260939,0.20385596824496743,-0.16386653121825434,0.5276381909547738,199,AXISBANK,mvo
0.22035740979819285,0.2868303045759808,0.956343346539014,0.2999239819192694,-0.281565169468173,0.3261209011822439,-0.24426211331633219,0.5226130653266332,199,ADANIPORTS,mvo
0.10933777989518845,0.14042235321914998,0.47555259465243926,0.2952824877798818,-0.1322887093251801,0.13189236876929855,-0.11432627211181479,0.5175879396984925,199,SUNPHARMA,mvo
0.09136483268580098,0.11707557614020025,0.41730970668087536,0.28054841348257964,-0.13468049090139644,0.1264450005958766,-0.13385576617600337,0.507537688442211,199,COALINDIA,mvo
0.17815784785319622,0.23074256689237127,0.8663916884860504,0.2663259238965869,-0.2755865177748187,0.2266943291839556,-0.1748798076923076,0.49748743718592964,199,ASIANPAINT,mvo
0.057683641279854925,0.07360000440026715,0.4171680835790074,0.17642769736560648,-0.15138956606533427,0.09847715736040596,-0.11839939217424333,0.48743718592964824,199,NTPC,mvo
0.1988004103859191,0.2581130607054223,1.5343750239705898,0.1682203220679964,-0.40743236413867456,0.6181986697197688,-0.32967596390484,0.507537688442211,199,ADANIENT,mvo
0.10295297705023354,0.1321168984736676,1.1798792904034037,0.1119749279000367,-0.2744103773584905,0.3172849851451207,-0.23069319164710245,0.5326633165829145,199,MARUTI,mvo
0.04223189147683559,0.05377729133315845,0.5481894365122629,0.09809983146575182,-0.13779620853080587,0.10154006786739744,-0.10211581291759475,0.47738693467336685,199,BEL,mvo
0.022408963585436092,0.0284614009759232,0.48908695553267645,0.05819292592852983,-0.15067889908256737,0.130517756388981,-0.08370850820297604,0.47738693467336685,199,DRREDDY,mvo
0.0209721851950595,0.026631534955719127,0.6043565492204479,0.04406593258577377,-0.20609868219429972,0.19181014425314102,-0.1518249341106941,0.5025125628140703,199,ULTRACEMCO,mvo
0.014073144496235424,0.01785455231861488,0.4814489707158427,0.037085035807777986,-0.15093708165997255,0.13618446984627508,-0.1071306721255545,0.48743718592964824,199,TATACONSUM,mvo
0.024368260099791428,0.030957844476475094,0.9094655668576874,0.03403960040338653,-0.2291447506837787,0.24297346992382463,-0.16926903413016448,0.4723618090452261,199,M&M,mvo
-0.005565185658243821,-0.007042140903864014,0.7783561128424128,-0.009047453713888641,-0.3593534237673629,0.2579434512488905,-0.16662343277129266,0.49246231155778897,199,INDIGO,mvo
-0.010426692332369591,-0.01318527063848518,0.5904175084451831,-0.022332113207834108,-0.17584500855412233,0.15106615636960097,-0.12148551243496108,0.5276381909547738,199,BHARTIARTL,mvo
-0.02562437943939666,-0.03233753589319144,1.0298154889607285,-0.03140129104663779,-0.391336249470863,0.2846100096078259,-0.21450076804915508,0.4824120603015075,199,ETERNAL,mvo
-0.020049421543297363,-0.025321095322155873,0.6149085864284349,-0.04117863350913351,-0.17287637466818306,0.14891034482758636,-0.13557329676250185,0.5025125628140703,199,SBILIFE,mvo
-0.8953849437123191,-0.9426569103977173,16.02030432812193,-0.05884138597435904,-0.9156041063437746,8.507958754630094,-0.9009549071618037,0.5226130653266332,199,BAJFINANCE,mvo
-0.0289927518120473,-0.03657167288132723,0.4983349180933286,-0.07338773895526635,-0.22660915726609154,0.12237960339943332,-0.1323005698005698,0.507537688442211,199,ONGC,mvo
-0.03839239856188981,-0.04836657659602561,0.6274543749539907,-0.07708381442008781,-0.2831640504770693,0.17389290346488773,-0.13322091062394592,0.5276381909547738,199,MAXHEALTH,mvo
-0.8027394617536411,-0.8719772638326608,9.037831370055331,-0.09648080696899775,-0.8412113587347232,4.650768415474298,-0.8163720804400758,0.49748743718592964,199,KOTAKBANK,mvo
-0.04261401409387011,-0.05365399523813885,0.5437699705110814,-0.09867039032646516,-0.28324116374128383,0.15674270379067412,-0.1341245442196326,0.49246231155778897,199,CIPLA,mvo
-0.04022988505747094,-0.05066872249338972,0.5032596364918396,-0.10068107755788859,-0.16508885567181542,0.1384523572707379,-0.10580685553294733,0.5226130653266332,199,POWERGRID,mvo
-0.04946221826402708,-0.06221791215301853,0.5065867264618873,-0.12281788863194672,-0.18990998253392488,0.16792437183846087,-0.1151382823871907,0.4321608040201005,199,ICICIBANK,mvo
-0.08529056075361086,-0.10675284680762764,0.8188778852268991,-0.13036479398640494,-0.2469463922189552,0.2641773457062897,-0.21960556844547563,0.47738693467336685,199,TECHM,mvo
