strategy,rebalance_block,start_date,end_date,holding_calendar_days,priced_holding_calendar_days,symbol,score,weight,portfolio_value_at_rebalance,target_allocation_value,allocation_value,entry_close,end_close,previous_quantity,quantity,quantity_change,period_return
optimized_average,3,2025-08-04,2025-09-03,31,31,MAXHEALTH,64.255,0.19999999999999954,89954.86101307602,17990.97220261516,17505.600000000002,1250.4,1162.0,0,14,14,-0.07069737683941146
optimized_average,3,2025-08-04,2025-09-03,31,31,TITAN,64.01,0.19999999999999943,89954.86101307602,17990.972202615154,16781.5,3356.3,3690.6,5,5,0,0.0996037302982451
optimized_average,3,2025-08-04,2025-09-03,31,31,EICHERMOT,61.945,0.05000000000000024,89954.86101307602,4497.743050653822,0.0,5621.0,6371.5,3,0,-3,0.133517167763743
optimized_average,3,2025-08-04,2025-09-03,31,31,BAJFINANCE,63.435,0.030000000000000693,89954.86101307602,2698.6458303923428,2655.8999999999996,885.3,896.3,3,3,0,0.012425166610188665
optimized_average,3,2025-08-04,2025-09-03,31,31,BAJAJ-AUTO,61.480000000000004,0.030000000000000013,89954.86101307602,2698.645830392282,0.0,8187.5,9116.0,0,0,0,0.11340458015267174
optimized_average,3,2025-08-04,2025-09-03,31,31,APOLLOHOSP,60.015,0.030000000000000013,89954.86101307602,2698.645830392282,0.0,7308.0,7736.0,0,0,0,0.05856595511767915
optimized_average,3,2025-08-04,2025-09-03,31,31,TCS,60.09,0.030000000000000013,89954.86101307602,2698.645830392282,0.0,3074.4,3097.5,0,0,0,0.007513661202185773
optimized_average,3,2025-08-04,2025-09-03,31,31,TRENT,60.94,0.030000000000000013,89954.86101307602,2698.645830392282,0.0,5249.0,5479.0,0,0,0,0.04381787007048965
optimized_average,4,2025-09-04,2025-10-03,31,30,BEL,63.629999999999995,0.19999999999999993,90819.28594433528,18163.85718886705,17880.0,372.5,412.65,46,48,2,0.1077852348993289
optimized_average,4,2025-09-04,2025-10-03,31,30,TITAN,63.69,0.1999999999999999,90819.28594433528,18163.85718886705,14764.4,3691.1,3453.3,5,4,-1,-0.06442523908861852
optimized_average,4,2025-09-04,2025-10-03,31,30,ADANIPORTS,63.875,0.1999999999999999,90819.28594433528,18163.85718886705,17266.600000000002,1328.2,1419.1,0,13,13,0.06843848817949083
optimized_average,4,2025-09-04,2025-10-03,31,30,BHARTIARTL,64.38,0.19999999999999984,90819.28594433528,18163.85718886704,16923.600000000002,1880.4,1896.7,9,9,0,0.008668368432248386
optimized_average,4,2025-09-04,2025-10-03,31,30,BAJAJFINSV,62.995000000000005,0.0499999999999999,90819.28594433528,4540.964297216755,4004.4,2002.2,2000.9,0,2,2,-0.0006492857856357226
optimized_average,4,2025-09-04,2025-10-03,31,30,BAJFINANCE,63.675,0.030000000000000356,90819.28594433528,2724.5785783300907,1869.5,934.75,989.75,3,2,-1,0.058839261834715106
optimized_average,4,2025-09-04,2025-10-03,31,30,BAJAJ-AUTO,60.525,0.03000000000000011,90819.28594433528,2724.5785783300685,0.0,9071.0,8679.5,0,0,0,-0.04315951934737072
optimized_average,4,2025-09-04,2025-10-03,31,30,ULTRACEMCO,60.775,0.029999999999999985,90819.28594433528,2724.578578330057,0.0,12651.0,12019.0,0,0,0,-0.049956525175875455
optimized_average,4,2025-09-04,2025-10-03,31,30,GRASIM,60.07,0.029999999999999985,90819.28594433528,2724.578578330057,0.0,2809.8,2791.4,0,0,0,-0.006548508790661267
optimized_average,4,2025-09-04,2025-10-03,31,30,SUNPHARMA,60.315,0.029999999999999985,90819.28594433528,2724.578578330057,1582.3,1582.3,1631.2,0,1,1,0.030904379700436024
optimized_average,5,2025-10-06,2025-11-04,31,30,TITAN,64.06,0.1999999999999997,92894.13984343663,18578.8279686873,17127.0,3425.4,3813.5,4,5,1,0.1133006364220237
optimized_average,5,2025-10-06,2025-11-04,31,30,BHARTIARTL,65.145,0.19999999999999954,92894.13984343663,18578.82796868728,17127.899999999998,1903.1,2113.3,9,9,0,0.11045136881929496
optimized_average,5,2025-10-06,2025-11-04,31,30,BEL,64.85,0.19999999999999948,92894.13984343663,18578.827968687277,18183.0,413.25,415.15,48,44,-4,0.0045977011494251485
optimized_average,5,2025-10-06,2025-11-04,31,30,ULTRACEMCO,62.375,0.14455099511328437,92894.13984343663,13427.940354561362,12055.0,12055.0,11819.0,0,1,1,-0.019576939029448348
optimized_average,5,2025-10-06,2025-11-04,31,30,EICHERMOT,60.504999999999995,0.10544900488671605,92894.13984343663,9795.594606297833,6880.0,6880.0,6930.0,0,1,1,0.007267441860465018
optimized_average,5,2025-10-06,2025-11-04,31,30,SUNPHARMA,62.81,0.030000000000000443,92894.13984343663,2786.82419530314,1654.7,1654.7,1690.0,1,1,0,0.021333172176225323
