date,daily_return,cumulative_return,portfolio_value,benchmark_daily_return,benchmark_cumulative_return,benchmark_value
2025-09-16,0.007020875415744828,0.02227461505028705,102227.4615050287,0.00635782537207575,0.24212234954845502,124212.2349548455
2025-09-17,0.004402585400494635,0.026775266345803628,102677.52663458035,0.0036456390066433,0.24665067923699224,124665.06792369923
2025-09-18,0.006640855220041358,0.03359393223312557,103359.39322331255,0.0032260992439201554,0.25067249805071135,125067.24980507113
2025-09-19,-0.005034449560192818,0.028390355715576465,102839.03557155764,-0.001651492951831068,0.24860702123513168,124860.70212351317
2025-09-22,0.002871024518088381,0.03134288964100129,103134.28896410014,-0.002641573775613928,0.24530873367178962,124530.87336717897
2025-09-23,-0.010339220356282201,0.02067960824211834,102067.96082421183,-0.0021314798936448004,0.24265438314458798,124265.43831445879
2025-09-24,-0.005571059637241726,0.014993341274085026,101499.3341274085,-0.0037189714741358106,0.23803298694146346,123803.29869414635
2025-09-25,-0.00911848298793996,0.005738141758804938,100573.81417588048,-0.00785180834601349,0.2283121892019564,122831.21892019564
2025-09-26,-0.015916482649956046,-0.010269671924898138,98973.03280751019,-0.012343318036377973,0.21315074120267696,121315.0741202677
2025-09-29,4.843059613881146e-05,-0.010221738695092797,98977.82613049072,4.6677709111880963e-05,0.2132073683000837,121320.73683000836
2025-09-30,0.00667569280644939,-0.003614283076119773,99638.57169238802,9.315150480216712e-05,0.213320380392078,121332.03803920781
2025-10-06,0.14911156340637455,0.14495834893018134,114495.83489301812,0.2282388079515651,0.4902471776761055,149024.71776761053
2025-10-07,0.02487591048063576,0.1734402303222249,117344.0230322225,-0.008839465518815764,0.47707418913452515,147707.4189134525
2025-10-09,0.055264499211444745,0.2382898170055452,123828.98170055452,-0.016746359005926675,0.45233857448489023,145233.85744848903
2025-10-10,0.02949071433676608,0.27480786826498194,127480.7868264982,0.011789870935145327,0.46946145883220014,146946.14588322002
2025-10-13,-0.004152030702495394,0.2695148268561631,126951.48268561631,-0.0017504724134999629,0.46688920708581283,146688.92070858128
2025-10-14,-0.006008699755298628,0.2618866934266846,126188.66934266845,-0.003836879864633583,0.46126092942349706,146126.0929423497
2025-10-15,0.008473166186907917,0.27257886908913664,127257.88690891366,0.009395146820251119,0.47498969039812744,147498.96903981274
2025-10-16,0.008523499212965576,0.28342569407825424,128342.56940782543,0.009288863919516754,0.48869066891492574,148869.06689149258
2025-10-17,-0.00026645136599479286,0.2830837235489143,128308.37235489143,0.0022011009697224058,0.4919674273898913,149196.74273898912
2025-10-20,0.0013333057847742255,0.2847944664998716,128479.44664998716,0.0056546944188561,0.5004040472746678,150040.40472746678
2025-10-21,0.00039539254298624933,0.2853024646511957,128530.24646511956,0.0012083719742363068,0.5022170934754253,150221.70934754252
2025-10-23,-0.008304678695424715,0.2746284406558299,127462.84406558299,0.0008424043873799112,0.5034825677457659,150348.25677457658
2025-10-24,-0.0001453383550790718,0.2744431882549281,127444.31882549281,-0.004383322601965015,0.49689231862490546,149689.23186249056
2025-10-27,0.012238396560592064,0.2900403293867373,129004.03293867373,0.005816676541034682,0.5055992570591057,150559.92570591057
2025-10-28,0.0037735561961354767,0.2949083690649592,129490.83690649591,-0.0008506527401190556,0.5043185149255671,150431.8514925567
2025-10-29,-0.00041657057465658784,0.29436894834153016,129436.894834153,0.005037146954557437,0.5118959883517087,151189.59883517088
2025-10-30,-0.0011501824449197636,0.29288018789989834,129288.01878998984,-0.005743863223048123,0.5032118645871413,150321.18645871413
2025-10-31,-0.007578012160729697,0.2830827261136264,128308.27261136264,-0.006485804196871147,0.4934623267670155,149346.23267670156
2025-11-06,0.11483106671267235,0.4304204842338577,143042.04842338577,0.17755616279750652,0.7586357667904027,175863.57667904027
2025-11-07,0.020665800575717434,0.45998126870045586,145998.12687004558,-0.01678195958838342,0.7291224124214404,172912.24124214402
2025-11-11,0.06690242795719713,0.5576575603485452,155765.7560348545,0.011257456885435157,0.7485879334289143,174858.79334289144
2025-11-12,0.010454531862576779,0.5739421409441927,157394.21409441927,-0.00240571490438251,0.744381329375841,174438.1329375841
2025-11-13,-0.00632518383811635,0.5639866675521623,156398.66675521623,0.011992458726789524,0.765300750472163,176530.0750472163
2025-11-14,-0.005530756725659266,0.5553366377717568,155533.66377717568,0.0010868141848943292,0.7672193043683806,176721.93043683807
2025-11-17,0.00728642941115374,0.5666694883934618,156666.94883934618,0.0025001791881763703,0.771637669294106,177163.7669294106
2025-11-18,-0.0054216301760280855,0.5581755858193254,155817.55858193254,-0.006180162171378845,0.7606886611889447,176068.86611889448
2025-11-19,-0.0005714603900373904,0.5572851501913063,155728.51501913063,0.004647072444626777,0.7688707089499227,176887.07089499227
2025-11-20,0.012670114790139768,0.5770161318052103,157701.61318052103,0.004045070001022952,0.7760259147903845,177602.59147903844
2025-11-21,-0.003826433533180343,0.5709817843961047,157098.17843961046,-0.004638106866524649,0.7677885167998695,176778.85167998695
2025-11-24,0.0021316401938137565,0.5743305523114728,157433.05523114727,-0.005254742825412662,0.7584992427743686,175849.92427743686
2025-11-25,0.0006634000141770296,0.5753749632221956,157537.49632221955,-0.0017241108843198294,0.7554673950898332,175546.73950898333
2025-11-26,0.008502956612869103,0.5887703081834741,158877.0308183474,0.012841647554137407,0.7780104886703563,177801.04886703563
2025-11-27,-0.005713821169402068,0.5796923587632579,157969.23587632578,-0.0024685158200311295,0.7736214416508922,177362.1441650892
2025-11-28,0.0013702598656799387,0.5818569478025926,158185.69478025925,-0.0007446753674183881,0.7723006694521697,177230.06694521697
2025-12-08,-0.04486286020456197,0.5108903206897095,151089.03206897096,-0.035828703194202706,0.7088014347954812,170880.14347954813
2025-12-09,0.06349288666395825,0.6068211085829331,160682.1108582933,0.027094911331312782,0.7551012581540848,175510.12581540848
2025-12-11,0.044671632646667084,0.6786004308744604,167860.04308744604,0.024771218343306783,0.7985772546344323,179857.72546344323
2025-12-12,0.03611430038387835,0.7392219110595686,173922.19110595685,-0.0038140151799905507,0.7917174536828708,179171.74536828708
2025-12-15,-0.005010932459546718,0.7305067875310851,173050.6787531085,-0.00031614795140793683,0.7911510058803872,179115.1005880387
2025-12-16,-0.005002645547447228,0.7218496754556154,172184.96754556155,-0.007579417778893063,0.7775751241017352,177757.5124101735
2025-12-17,0.0043998982935154266,0.7294256389043428,172942.56389043428,-0.0014434904665860415,0.7750092113564537,177500.92113564536
2025-12-18,-0.0019789417061214605,0.7260032063798794,172600.32063798793,0.0002811324019985051,0.7755082239596118,177550.82239596118
2025-12-19,0.007645337301396453,0.7391990830759454,173919.90830759454,0.007256520117142145,0.7883922351049262,178839.22351049262
2025-12-22,0.009520038709276724,0.7557563256699666,175575.63256699668,0.00821098335114832,0.8030766939726957,180307.66939726958
2025-12-23,0.0009966756915828503,0.7575062453201049,175750.6245320105,0.0012647912398814332,0.8053572095800665,180535.72095800666
2025-12-24,0.000827620709729894,0.7589607938862117,175896.07938862118,-0.0011038089941623518,0.8033644400544562,180336.4440054456
2025-12-26,-0.002608261848913336,0.7543729635537841,175437.2963553784,-0.003078111898444329,0.7978134825142933,179781.34825142933
2025-12-29,-0.002217358719584486,0.7504828893656446,175048.28893656447,-0.003334246482433796,0.7918191292341481,179181.9129234148
2025-12-30,0.003074135356113278,0.7558641107061148,175586.41107061147,-0.0002516207585885355,0.7913682703455969,179136.82703455968
2025-12-31,0.006252110763319226,0.7668419676115865,176684.19676115864,0.009228679610324727,0.8079002341767179,180790.0234176718
2026-01-01,0.002432677173748585,0.7711401237358162,177114.01237358162,0.002664012606652344,0.8127165031921344,181271.65031921343
2026-01-02,-0.07751420561150851,0.6338516040177655,163385.16040177655,-0.05892363887049742,0.7059046505834501,170590.465058345
2026-01-06,0.03479554827698214,0.6907023663827905,169070.23663827905,0.003132282611474566,0.7112480260573062,171124.80260573063
2026-01-13,0.08244811359801761,0.8300975871467557,183009.75871467558,0.1487410983207671,0.9657809369523145,196578.09369523145
2026-01-14,-0.00685635202439051,0.81754979385029,181754.979385029,-0.01647325008569172,0.9333981359642136,193339.81359642136
2026-01-16,-0.01129708496779065,0.7970167793959728,179701.67793959728,-0.000961109425981519,0.9315399287915633,193153.99287915634
2026-01-19,0.00539035041375902,0.806703329536322,180670.3329536322,-0.002410463729523977,0.9268840218510839,192688.4021851084
2026-01-20,-0.01718449703065142,0.775656041534637,177565.6041534637,-0.01886868716283658,0.8905262500437072,189052.62500437073
2026-01-21,-0.003127526679096614,0.7701026298918383,177010.26298918383,-0.0007801086276975133,0.8890514342051594,188905.14342051593
2026-01-22,0.0030009063988773316,0.7754145422005505,177541.45422005505,0.00874913667666959,0.9055790033922793,190557.90033922793
2026-01-23,-0.008733852036150068,0.7599083342861419,175990.8334286142,-0.013300076098080024,0.8802346576362585,188023.46576362586
2026-01-27,0.009140987891499414,0.7759956350600004,177599.56350600003,0.006511004154553841,0.8924768733036641,189247.6873303664
2026-01-28,0.002851148910003046,0.781059263079072,178105.9263079072,0.007592305454235868,0.9068451357908629,190684.51357908628
2026-01-29,-2.4985045467822587e-05,0.7810147632324032,178101.47632324032,0.0017201716496284768,0.9101252367336823,191012.52367336824
2026-01-30,-0.007540738666762537,0.7675845963412218,176758.45963412218,-0.002539557501907539,0.9052743638591525,190527.43638591524
2026-02-01,0.11820029563172979,0.9765136181828462,197651.3618182846,0.12206080333057162,1.1378336832769445,213783.36832769445
2026-02-02,-0.06374682542316719,0.8505171496180317,185051.71496180317,-0.055862814836305084,1.0184082760772286,201840.82760772287
2026-02-03,0.048789190068346755,0.9408023825554812,194080.23825554812,0.009832781416171974,1.0382548434644887,203825.48434644888
2026-02-04,-0.11458781103210319,0.718410085892558,171841.0085892558,-0.08098936611790046,0.8731778757055595,187317.78757055596
2026-02-06,0.07102879212761193,0.8404666786734125,184046.66786734125,0.07522584998737297,1.014089273583052,201408.9273583052
2026-02-13,0.09383003508056567,1.0131577316979512,201315.7731697951,0.04435043361877217,1.1034150062133783,210341.50062133782
2026-02-16,0.0012906676594256479,1.0157560492755762,201575.6049275576,0.007170337324649539,1.1184972013416576,211849.72013416578
2026-02-17,-0.0007740947857111648,1.0141956630285662,201419.56630285663,0.002904765431031622,1.1246509387778523,212465.09387778523
2026-02-18,0.0023707836895625863,1.018970885254062,201897.0885254062,0.003004272196331652,1.1310339685201325,213103.39685201325
2026-02-19,-0.00950407638170594,0.9997824317481669,199978.2431748167,-0.013753228376457175,1.101725371673087,210172.5371673087
2026-02-20,0.010592676070037147,1.0209654792582263,202096.54792582264,0.0057173516152189885,1.113741674621569,211374.16746215688
2026-02-23,0.003917901185873233,1.0288834223060213,202888.3422306021,0.00457776353193073,1.1234178841755735,212341.78841755734
2026-02-24,-0.006077691036951908,1.0165524957152514,201655.24957152514,-0.008968448613613735,1.1043741199961166,210437.41199961165
2026-02-25,0.0036668430889495117,1.0239468772976688,202394.68772976688,0.0063693384969082745,1.1177775910905057,211777.75910905056
2026-02-26,0.007152327116695073,1.0384228074309156,203842.28074309154,0.0013591810940387571,1.1206560343536949,212065.6034353695
2026-02-27,-0.016956481015517194,1.0038583297951158,200385.8329795116,-0.012753600376727535,1.0936100347550521,209361.00347550522
2026-03-02,-0.026232956076320126,0.9512912022464324,195129.12022464324,0.011780602378726978,1.1182740221106142,211827.40221106142
2026-03-06,-0.031373302250017825,0.8900727535805546,189007.27535805546,-0.035654413160619784,1.0427482049388743,204274.82049388744
2026-03-13,-0.03843413346641876,0.817429445108198,181742.9445108198,-0.03911514520150804,0.9628458122925703,196284.58122925702
2026-03-16,0.015517145946006117,0.845630763054511,184563.0763054511,0.007428815951378778,0.9774274325730261,197742.74325730262
2026-03-17,0.009824623141379121,0.8637633897596577,186376.33897596577,0.007325346142769835,0.9919127729888322,199191.27729888321
2026-03-18,0.005077501697844046,0.873226651535542,187322.6651535542,0.009719370603800858,1.011272911439955,201127.2911439955
2026-03-19,-0.0353929993586381,0.8069275418591606,180692.75418591607,-0.03134594520722024,0.9482276609611919,194822.7660961192
2026-03-20,0.007600080138660927,0.8206603359820437,182066.03359820438,0.007646696275897631,0.9631251661608646,196312.51661608648
2026-03-23,-0.03585847553683045,0.7553742318633543,175537.42318633542,-0.028593994445742524,0.9069915760633636,190699.15760633635
2026-03-24,0.009102204763353166,0.7713520075580882,177135.20075580882,0.017406492083228593,0.9401856098348942,194018.5609834894
2026-03-25,0.01986896651468343,0.806546941281977,180654.6941281977,0.018900166180387545,0.9768554402815703,197685.54402815705
2026-03-27,-0.01711238380126843,0.7756326166677521,177563.26166677522,-0.016680658696303422,0.9438801893903028,194388.01893903027
2026-03-30,-0.010635517390223947,0.7567478450945333,175674.78450945334,-0.01999416829146279,0.9050139217451925,190501.39217451925
2026-04-02,0.0789514962231348,0.8954457159515148,189544.57159515147,0.13801992192134782,1.1679437944835445,216794.37944835445
2026-04-06,0.02828241615368745,0.9490535004867793,194905.35004867794,-0.046553096251167485,1.067019298351831,206701.9298351831
2026-04-13,-0.02976787611883414,0.8910343173353088,189103.4317335309,0.0013879230037207345,1.0698881619851481,206988.8161985148
2026-04-15,0.014657886808557072,0.9187528843099071,191875.2884309907,0.019240837776771533,1.1097145443259642,210971.45443259642
2026-04-16,0.0029789824343862464,0.9244688154481941,192446.88154481942,0.0012009538427684397,1.1122482141151169,211224.8214115117
2026-04-17,0.007948746073598382,0.9397659293887506,193976.59293887505,0.00685787214359316,1.1267337423030517,212673.37423030517
2026-04-20,0.001079331784578785,0.9418595804109826,194185.95804109826,0.000862490291546707,1.1285680295084926,212856.80295084926
2026-04-21,0.004646091065087781,0.9508816368571853,195088.16368571852,0.006889938411022995,1.1432337321354789,214323.3732135479
2026-04-22,0.0016212256476403316,0.9540444562023682,195404.44562023683,-0.004678194094806291,1.133207268746013,213320.7268746013
2026-04-23,-0.005248253875655162,0.9437891348119016,194378.91348119016,-0.003881831034600722,1.124926518566959,212492.6518566959
2026-04-24,0.004508275585488351,0.9525522719117117,195255.22719117117,-0.010732580487665786,1.1021205736760638,210212.05736760638
2026-04-27,0.0062011361062771254,0.9646603143044568,196466.03143044567,0.009686369158360105,1.1224824895680738,212248.2489568074
2026-04-28,0.003780959191879282,0.9720886147787469,197208.86147787469,-0.0029342465709338407,1.1162546026011917,211625.46026011917
2026-04-29,0.006958439152123644,0.9858112734072804,198581.12734072804,0.006531611391416036,1.130077155270678,213007.7155270678
2026-04-30,-0.013032623023578766,0.9599309436849903,195993.09436849903,-0.007666973203576861,1.1137459107996666,211374.59107996666
2026-05-05,0.0028149257422671456,0.9654480037514352,196544.80037514353,0.00386026898223518,1.121905538575453,212190.5538575453
2026-05-06,-0.01716973991724328,0.9317017727061583,193170.17727061582,-0.017442388795040644,1.08489443718527,208489.443718527
2026-05-13,-0.00323275042274215,0.9254570629838308,192545.70629838307,0.0087230260478662,1.1030810256678882,210308.10256678882
2026-05-14,0.00920224393919815,0.9431755885718598,194317.55885718597,0.011665117898033553,1.1276137137814217,212761.37137814218
2026-05-15,-0.008225414907774758,0.9271921631171967,192719.21631171968,0.00010790208348033348,1.1278432877339801,212784.328773398
2026-05-18,-0.012496637323495242,0.9031087416020387,190310.87416020388,-0.0012633527306924242,1.1251550711059357,212515.50711059358
2026-05-19,-0.004272490392755989,0.8949777277871742,189497.77277871742,0.0007713204357344372,1.1267942466413845,212679.42466413844
2026-05-20,0.0056933889875995375,0.9057665731143043,190576.65731143043,0.0008223209265669973,1.1285431540568998,212854.31540568997
2026-05-21,0.00435561034358816,0.9140673497126257,191406.73497126257,0.002512705908741504,1.13389155701711,213389.155701711
2026-05-22,0.0047970120810740475,0.9232491539131868,192324.91539131867,0.001224451990236506,1.1365044047810482,213650.4404781048
2026-05-25,0.008621725711233649,0.9398308805925881,193983.08805925882,0.010948347872309076,1.159895598235312,215989.55982353122
2026-05-26,-0.00013895879946267727,0.9395613240222604,193956.13240222604,-0.0018562974930622,1.155886189451032,215588.6189451032
2026-05-27,0.0020799828402299613,0.9435955782938006,194359.55782938006,0.0036177006210862906,1.1636855402576,216368.55402576
2026-05-29,-0.01940553898002355,0.9058790585378191,190587.9058537819,-0.015467245099432252,1.1302192856883382,213021.92856883383
2026-06-01,0.11925869543422858,1.133171708714455,213317.1708714455,0.15755727742150924,1.465850836652185,246585.0836652185
2026-06-02,-0.0054759125083280215,1.121490647072294,212149.0647072294,-0.03210772560345272,1.386677974609912,238667.7974609912
2026-06-03,0.003784676822557036,1.1295198035535403,212951.98035535403,-0.036665799646716055,1.2991685181716353,229916.85181716352
2026-06-04,-0.03589899018442205,1.0530721930282394,205307.21930282394,-0.051572121193691894,1.1805955207077665,218059.55207077664
2026-06-05,0.08377679348020368,1.2250719981435152,222507.1998143515,0.07925264613175946,1.353413485866919,235341.3485866919
2026-06-15,-0.026606144317111363,1.1658714114449453,216587.14114449453,-0.02346757505465953,1.2981845782526888,229818.45782526888
2026-06-16,0.002507374428029349,1.171302062036402,217130.2062036402,0.003962278669587094,1.3072906259858734,230729.06259858733
2026-06-17,0.005194579165212985,1.1825810624892403,218258.10624892404,0.003866591350386248,1.3162119759631374,231621.19759631375
2026-06-18,0.0015832281246686915,1.1860365862117423,218603.65862117425,0.004440573043557799,1.326497284426765,232649.7284426765
2026-06-19,0.0018025883882943372,1.1899771103784347,218997.71103784346,-0.0033678866198265035,1.3186619053514814,231866.19053514814
2026-06-22,-0.002893423902185534,1.1836405782620267,218364.05782620265,0.0025203136675947977,1.3245056606420702,232450.56606420703
2026-06-23,-0.012673812717300264,1.155965526531236,215596.55265312362,-0.011493422529118962,1.297789134912982,229778.9134912982
2026-06-24,0.004792574676182788,1.166298152316413,216629.8152316413,0.004634771905315403,1.3084388634398159,230843.88634398158
2026-06-25,-0.009898703816728291,1.1448546085279068,214485.46085279068,0.000497297015207181,1.309586843196393,230958.68431963932
