trade_date,index_name,open,high,low,close,points_change,change_pct,volume,turnover_rs_cr,pe,pb,div_yield,source
2024-09-02,NIFTY 50,25333.6,25333.65,25235.5,25278.7,42.8,0.17,222815249,28187.71,23.51,4.27,1.21,nse_index_close_archive
