trade_date,index_name,open,high,low,close,points_change,change_pct,volume,turnover_rs_cr,pe,pb,div_yield,source
2024-07-26,NIFTY 50,24423.35,24861.15,24410.9,24834.85,428.75,1.76,383826136,42118.36,23.4,4.19,1.2,nse_index_close_archive
