trade_date,index_name,open,high,low,close,points_change,change_pct,volume,turnover_rs_cr,pe,pb,div_yield,source
2024-08-29,NIFTY 50,25035.3,25192.9,24998.5,25151.95,99.6,0.4,353993900,43221.73,23.37,4.24,1.21,nse_index_close_archive
