trade_date,index_name,open,high,low,close,points_change,change_pct,volume,turnover_rs_cr,pe,pb,div_yield,source
2025-08-21,NIFTY 50,25142,25153.65,25054.9,25083.75,33.2,0.13,226542052,21865.07,22.03,3.37,1.34,nse_index_close_archive
