trade_date,index_name,open,high,low,close,points_change,change_pct,volume,turnover_rs_cr,pe,pb,div_yield,source
2025-05-21,NIFTY 50,24744.25,24946.2,24685.35,24813.45,129.55,0.52,332724952,23179.85,22.19,3.67,1.15,nse_index_close_archive
