trade_date,index_name,open,high,low,close,points_change,change_pct,volume,turnover_rs_cr,pe,pb,div_yield,source
2025-01-15,NIFTY 50,23250.45,23293.65,23146.45,23213.2,37.15,0.16,228039156,21587.78,21.37,3.46,1.3,nse_index_close_archive
