trade_date,index_name,open,high,low,close,points_change,change_pct,volume,turnover_rs_cr,pe,pb,div_yield,source
2025-11-11,NIFTY 50,25617,25715.8,25449.25,25694.95,120.6,0.47,297714069,28285.51,22.4,3.51,1.3,nse_index_close_archive
