trade_date,index_name,open,high,low,close,points_change,change_pct,volume,turnover_rs_cr,pe,pb,div_yield,source
2024-07-16,NIFTY 50,24615.9,24661.25,24587.65,24613.0,26.3,0.11,283212233,28668.71,23.39,4.17,1.21,nse_index_close_archive
