score_date,symbol,technical_score,value_score_0_50,momentum_score_0_50,open,high,low,close,previous_close,volume,turnover,trades,return_21d_pct,return_63d_pct,return_126d_pct,return_252d_pct,sma_20,sma_50,sma_200,sma50_over_sma200_pct,close_vs_sma20_pct,volume_sma_20,volume_vs_sma20_pct,rolling_high_252,rolling_low_252,discount_to_252d_high_pct,premium_to_252d_low_pct,discount_to_sma200_pct,bollinger_upper_20_2,bollinger_lower_20_2,bollinger_pct_b,rsi_14,value_discount_high_rank,value_discount_sma200_rank,value_rsi_rank,value_bollinger_rank,momentum_21d_rank,momentum_63d_rank,momentum_126d_rank,momentum_trend_rank,value_discount_high_weight,value_discount_sma200_weight,value_rsi_weight,value_bollinger_weight,momentum_21d_weight,momentum_63d_weight,momentum_126d_weight,momentum_trend_weight,instrument_name,isin
2026-06-22,ADANIENT,46.15,44.6,1.55,3040.0,3065.0,3001.0,3059.6,3038.4,1726452,5244514124.1,57462,13.419335705812575,54.88508656474637,34.25775593488085,21.998484788069696,2960.7200000000003,2635.68,2352.764,12.024835470110883,3.339728174227874,2415742.0,-28.53326224406414,3065.0,1753.0,0.17618270799347768,74.53508271534511,-30.042792222254327,3062.9718171245077,2858.468182875493,0.9835121897129612,59.62955167333194,100.0,100.0,52.0,92.0,4.0,2.0,2.0,6.0,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,ADANI ENTERPRISES LIMITED,INE423A01024
2026-06-22,ADANIPORTS,47.7,39.75,7.95,1835.3,1836.8,1808.1,1827.2,1835.3,1524494,2780988990.3,68719,1.89036970947416,33.81179055291101,20.798624884305173,30.049822064056954,1813.6349999999998,1724.07,1516.2765,13.704195771681494,0.7479454245203909,2223137.7,-31.426020079637894,1857.8,1290.5,1.647109484336307,41.588531576908174,-20.50572570372225,1845.3904653398258,1781.8795346601737,0.7135852813812771,52.848811126065506,96.0,98.0,38.0,60.0,38.0,4.0,4.0,4.0,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,ADANI PORT & SEZ LTD,INE742F01042
2026-06-22,APOLLOHOSP,54.15,42.6,11.55,8538.0,8538.0,8434.5,8469.0,8489.5,208982,1767927763.0,25332,1.9317566347716086,12.919999999999998,19.50892542157623,21.080849238687538,8358.6,8047.72,7600.3325,5.88642010069953,1.3207953485033341,406647.05,-48.60850459876691,8624.0,6696.5,1.7973098330241188,26.469050996789367,-11.429335492887969,8625.704276897326,8091.495723102676,0.7066608615975791,73.09799147900182,94.0,90.0,82.0,57.99999999999999,36.0,18.0,8.0,26.0,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,APOLLO HOSPITALS ENTER. L,INE437A01024
2026-06-22,ASIANPAINT,41.95,27.5,14.45,2742.7,2756.5,2670.0,2674.0,2732.9,1033475,2783232600.1,72547,2.8936432199476503,19.47100348494326,-3.8198690741673147,20.765965134134245,2693.005,2582.722,2554.554,1.102658233100584,-0.7057172192402206,1377909.9,-24.99691017533149,2985.7,2115.0,10.439762869678797,26.430260047281322,-4.675806422569259,2770.8174729549596,2615.1925270450406,0.3778794756272504,52.0997789706347,68.0,68.0,36.0,24.0,32.0,6.0,56.00000000000001,44.0,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,ASIAN PAINTS LIMITED,INE021A01026
2026-06-22,AXISBANK,55.25,42.35,12.9,1361.0,1366.1,1355.2,1358.6,1357.9,3153284,4291177203.0,77458,8.401819197319082,10.626170507287691,5.744084682440853,12.672084922872774,1310.9550000000002,1305.4759999999999,1258.9785,3.6932719661217472,3.63437341480064,7374469.8,-57.24053273633313,1418.3,1042.5,4.209264612564341,30.32134292565946,-7.912883341534424,1393.7667325783696,1228.1432674216308,0.7876705903653846,83.82630585273765,88.0,82.0,94.0,68.0,16.0,28.000000000000004,36.0,32.0,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,AXIS BANK LIMITED,INE238A01034
2026-06-22,BAJAJ-AUTO,52.95,31.95,21.0,10116.0,10268.0,10088.0,10191.0,10066.0,834191,8493141349.0,134445,-4.462360551232769,11.866081229418214,13.993288590604024,20.411177408873392,10248.325,10131.5,9430.6125,7.432046433887529,-0.5593597002437001,395443.85,110.95055593859912,10834.0,7858.5,5.935019383422559,29.681236877266652,-8.062970459235821,10693.306404105828,9803.343595894174,0.4355871959242959,44.52554744525548,82.0,84.0,28.000000000000004,30.0,80.0,24.0,18.0,20.0,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,BAJAJ AUTO LIMITED,INE917I01010
2026-06-22,BAJAJFINSV,48.65,19.25,29.4,1768.1,1786.7,1761.4,1782.2,1769.4,1828102,3244019054.7,79098,1.7121333181143727,0.4226066377415849,-13.92417290509539,-11.377424167081053,1742.0,1768.476,1938.4980000000003,-8.770811215693808,2.3076923076922995,987640.25,85.09796456756395,2195.0,1597.0,18.806378132118446,11.596743894802758,8.062840405303499,1842.4155995430358,1641.5844004569642,0.7001681022816144,56.36704119850186,38.0,26.0,42.0,56.00000000000001,40.0,64.0,74.0,76.0,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,BAJAJ FINSERV LTD.,INE918I01026
2026-06-22,BAJFINANCE,50.25,32.85,17.4,966.05,972.95,961.55,968.3,961.8,5680845,5492661870.2,121358,6.682091114416355,11.478240847340548,-4.384319146835203,-89.62276283356555,915.1699999999998,921.395,965.1007500000001,-4.528620457501464,5.8054787635084315,10928492.55,-48.01803657724047,1102.5,787.9,12.172335600907033,22.89630663789821,-0.3314938880733325,986.2823159066056,844.0576840933941,0.8735639834158794,74.89901904212348,57.99999999999999,52.0,86.0,82.0,22.0,26.0,60.0,60.0,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,BAJAJ FINANCE LIMITED,INE296A01032
2026-06-22,BEL,60.55,37.7,22.85,428.1,432.7,426.15,431.5,426.9,9754708,4194537249.0,138963,2.6403425309229345,-1.7867303971776494,10.428662827895074,9.462201927955348,413.8825,427.461,418.41,2.163189216318928,4.256642887776119,12512748.2,-22.04184209508827,473.45,361.2,8.860492132220928,19.46290143964563,-3.1285103128510254,430.6522495509007,397.1127504490993,1.025276180974741,70.30042918454934,74.0,62.0,78.0,98.0,34.0,68.0,30.0,40.0,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,BHARAT ELECTRONICS LTD,INE263A01024
2026-06-22,BHARTIARTL,58.1,32.7,25.4,1915.8,1924.5,1901.0,1916.6,1910.8,3798060,7279849609.7,129686,1.660213228663876,4.904214559386966,-7.397207324733046,4.1404042599434865,1836.6799999999998,1844.7520000000002,1952.0410000000002,-5.4962472611999384,4.351329572925056,9272760.1,-59.04067441580851,2174.5,1740.5,11.860197746608419,10.11778224648089,1.8155868652349134,1914.8342496403052,1758.5257503596945,1.0112965729171566,72.04995693367786,60.0,44.0,80.0,96.0,42.0,46.0,66.0,68.0,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,BHARTI AIRTEL LIMITED,INE397D01024
