score_date,symbol,technical_score,value_score_0_50,momentum_score_0_50,open,high,low,close,previous_close,volume,turnover,trades,return_21d_pct,return_63d_pct,return_126d_pct,return_252d_pct,sma_20,sma_50,sma_200,sma50_over_sma200_pct,close_vs_sma20_pct,volume_sma_20,volume_vs_sma20_pct,rolling_high_252,rolling_low_252,discount_to_252d_high_pct,premium_to_252d_low_pct,discount_to_sma200_pct,bollinger_upper_20_2,bollinger_lower_20_2,bollinger_pct_b,rsi_14,value_discount_high_rank,value_discount_sma200_rank,value_rsi_rank,value_bollinger_rank,momentum_21d_rank,momentum_63d_rank,momentum_126d_rank,momentum_trend_rank,value_discount_high_weight,value_discount_sma200_weight,value_rsi_weight,value_bollinger_weight,momentum_21d_weight,momentum_63d_weight,momentum_126d_weight,momentum_trend_weight,instrument_name,isin
2026-03-05,ADANIENT,51.3,16.48,34.82,2094.0,2100.0,2040.0,2089.2,2076.5,1231524,2544305808.9,66201,-5.14846090983384,-4.594026851767296,-8.134728695805116,,2187.735,2160.198,2368.285340314136,-8.786413392506798,-4.5039732874411325,1292297.5,-4.702748399652556,2695.0,1848.0,22.478664192949914,13.051948051948042,11.784278505778264,2289.940495268878,2085.5295047311224,0.017956447739043903,38.359285985567766,32.0,30.612244897959183,46.0,22.0,80.0,56.00000000000001,69.38775510204081,81.63265306122449,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,ADANI ENTERPRISES LIMITED,INE423A01024
2026-03-05,ADANIPORTS,56.37,35.16,21.2,1447.2,1505.5,1447.2,1499.3,1434.4,3236481,4786331529.4,106475,-2.057747582963154,0.10683047339252738,12.20625654842089,,1532.545,1476.808,1438.9816753926702,2.628687025983689,-2.169267460335589,2204134.15,46.83684293898356,1584.0,1290.5,5.347222222222225,16.179775280898873,-4.191736812136264,1601.0992267114138,1463.9907732885863,0.2575277149580547,44.466600199401775,76.0,65.3061224489796,70.0,64.0,50.0,42.0,30.612244897959183,40.816326530612244,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,ADANI PORT & SEZ LTD,INE742F01042
2026-03-05,APOLLOHOSP,55.74,41.77,13.97,7700.0,7796.5,7635.0,7775.0,7666.0,446578,3448484028.5,48073,9.68470057134796,8.226614699331858,1.2106222337932904,,7569.675,7274.62,7404.314136125655,-1.7516022921404306,2.712467840429067,481527.7,-7.258087125621227,8099.5,6696.5,4.006420149391938,16.105428208765773,-5.006349772030451,8012.960374994703,7126.389625005298,0.7315946020128157,66.71388101983003,84.0,67.3469387755102,98.0,90.0,4.0,28.000000000000004,51.02040816326531,65.3061224489796,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,APOLLO HOSPITALS ENTER. L,INE437A01024
2026-03-05,ASIANPAINT,53.98,13.24,40.74,2285.2,2313.0,2253.7,2287.8,2285.2,925040,2102355049.5,79565,-5.696619950535853,-22.539360081259517,-9.929133858267713,,2390.98,2570.766,2529.433507853403,1.6340612243123775,-4.315385323172915,1129100.8,-18.072859393953134,2985.7,2174.8,23.374752989248744,5.195880080926981,9.55287051836617,2483.4140470423595,2298.5459529576406,-0.058127677525121615,31.648220161531597,30.0,34.69387755102041,26.0,4.0,82.0,96.0,73.46938775510205,44.89795918367347,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,ASIAN PAINTS LIMITED,INE021A01026
2026-03-05,AXISBANK,53.67,39.54,14.13,1354.9,1355.8,1335.3,1349.1,1351.3,6057499,8155503238.7,129071,-0.5235216044831237,6.169827654048943,27.731490248059075,,1361.8349999999998,1318.464,1211.3031413612566,8.846741577695937,-0.9351353137494578,5190041.5,16.71388369437894,1418.3,1042.5,4.879080589438063,29.410071942446038,-11.375918540414899,1404.6370793887352,1319.0329206112644,0.3512338631455427,52.59555048488303,80.0,77.55102040816327,86.0,70.0,42.0,30.0,8.16326530612245,14.285714285714285,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,AXIS BANK LIMITED,INE238A01034
2026-03-05,BAJAJ-AUTO,54.47,40.49,13.98,9674.5,9853.0,9641.0,9804.5,9652.5,300749,2928847601.5,54460,2.1781043197331984,8.932837064607524,8.570953989258623,,9809.3,9590.28,8947.929319371728,7.178763462487603,-0.04893315527101372,248652.2,20.951674668472677,10187.0,7858.5,3.754785510945322,24.76299548259846,-9.572836910701211,10117.372171995221,9501.227828004778,0.4922096176864788,49.024457268480354,88.0,75.51020408163265,76.0,78.0,30.0,26.0,32.6530612244898,18.367346938775512,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,BAJAJ AUTO LIMITED,INE917I01010
2026-03-05,BAJAJFINSV,50.23,17.76,32.47,1897.8,1917.9,1878.9,1911.8,1889.3,1515601,2870187182.0,118711,-5.013166393401902,-6.559139784946244,-2.2547164987985147,,2016.6799999999998,2004.5439999999999,2021.2769633507855,-0.8278411941650243,-5.200626772715545,888046.1,70.66692821465013,2195.0,1860.2,12.90205011389522,2.773895280077406,5.416227728104089,2112.8530589258694,1920.5069410741305,-0.04526704864842605,30.46460866853758,48.0,42.857142857142854,22.0,8.0,76.0,60.0,57.14285714285714,59.183673469387756,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,BAJAJ FINSERV LTD.,INE918I01026
2026-03-05,BAJFINANCE,35.03,9.52,25.52,958.0,968.25,945.9,962.4,945.1,6181254,5922747411.1,156794,-0.20738282870178537,-5.7763853534364635,8.122682844624185,,997.8075000000001,974.573,1406.9209424083772,-30.730080801006554,-3.548530152359064,7540023.45,-18.020758940743086,9788.0,849.0,90.1675521046179,13.356890459363955,31.59530354615684,1051.5164355980467,944.0985644019535,0.17037607796785437,39.36848203939743,2.0,6.122448979591836,52.0,42.0,40.0,57.99999999999999,34.69387755102041,97.95918367346938,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,BAJAJ FINANCE LIMITED,INE296A01032
2026-03-05,BEL,56.72,47.41,9.3,448.8,467.9,445.85,460.0,446.85,38023711,17537227984.4,321232,4.79553479895205,13.875479638569143,22.14551248008496,,441.5924999999999,426.213,407.5952879581152,4.567695601966326,4.168435831677408,16304147.75,133.21495599179664,467.9,361.2,1.688394956187215,27.353266888150614,-12.857045601388295,456.5741475448391,426.61085245516074,1.1143349703331205,58.693304535637175,100.0,85.71428571428571,92.0,100.0,22.0,16.0,12.244897959183673,28.57142857142857,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,BHARAT ELECTRONICS LTD,INE263A01024
2026-03-05,BHARTIARTL,54.52,23.42,31.1,1919.0,1929.1,1897.2,1907.0,1905.9,11398717,21777070378.9,247714,-4.521103489711109,-8.5810162991371,1.0491733785502388,,1974.7900000000002,2012.868,1984.041884816754,1.4528985201291977,-3.432770066690649,8410996.5,35.521599610700115,2174.5,1815.0,12.301678546792367,5.0688705234159785,3.8830775401633995,2084.5975618141915,1864.9824381858089,0.1913236261692538,32.06539873206536,52.0,46.93877551020408,34.0,50.0,68.0,66.0,53.06122448979592,46.93877551020408,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,BHARTI AIRTEL LIMITED,INE397D01024
