score_date,symbol,technical_score,value_score_0_50,momentum_score_0_50,open,high,low,close,previous_close,volume,turnover,trades,return_21d_pct,return_63d_pct,return_126d_pct,return_252d_pct,sma_20,sma_50,sma_200,sma50_over_sma200_pct,close_vs_sma20_pct,volume_sma_20,volume_vs_sma20_pct,rolling_high_252,rolling_low_252,discount_to_252d_high_pct,premium_to_252d_low_pct,discount_to_sma200_pct,bollinger_upper_20_2,bollinger_lower_20_2,bollinger_pct_b,rsi_14,value_discount_high_rank,value_discount_sma200_rank,value_rsi_rank,value_bollinger_rank,momentum_21d_rank,momentum_63d_rank,momentum_126d_rank,momentum_trend_rank,value_discount_high_weight,value_discount_sma200_weight,value_rsi_weight,value_bollinger_weight,momentum_21d_weight,momentum_63d_weight,momentum_126d_weight,momentum_trend_weight,instrument_name,isin
2025-11-03,ADANIENT,50.51,14.29,36.22,2484.0,2501.9,2457.5,2467.0,2481.0,731108,1810659105.8,36644,-4.848227716280318,1.49339696383759,,,2528.2400000000002,2457.542,2479.631775700934,-0.8908490332073637,-2.4222383950890825,756559.65,-3.364129979704844,2695.0,2164.8,8.460111317254174,13.959719142645962,0.5094214320335326,2583.777010893168,2472.7029891068323,-0.05134404080373268,37.116040955631384,40.816326530612244,38.775510204081634,8.16326530612245,6.122448979591836,100.0,59.183673469387756,,67.3469387755102,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,ADANI ENTERPRISES LIMITED,INE423A01024
2025-11-03,ADANIPORTS,56.58,28.47,28.11,1451.5,1457.4,1435.3,1444.7,1451.5,1059573,1531126798.4,54281,1.5463555211920887,5.21447818804166,,,1437.2849999999999,1401.7259999999997,1403.882242990654,-0.1535914426883167,0.5159032481379944,2204757.95,-51.94152718669186,1494.0,1290.5,3.299866131191429,11.948857032158083,-2.9074915088599584,1493.6758269882719,1380.8941730117278,0.5657465087499279,51.84393372528062,69.38775510204081,51.02040816326531,40.816326530612244,55.10204081632652,69.38775510204081,46.93877551020408,,55.10204081632652,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,ADANI PORT & SEZ LTD,INE742F01042
2025-11-03,APOLLOHOSP,51.43,30.15,21.28,7675.0,7845.0,7661.5,7824.5,7681.0,332284,2587987335.0,26598,5.153877167047449,4.354494531875175,,,7804.95,7763.55,7500.210280373832,3.5110978196873033,0.25048206586846256,298858.0,11.184575952459031,8099.5,6772.0,3.395271313044015,15.541937389249853,-4.323741701946053,8033.8526223666195,7576.04737763338,0.5427037484277661,58.51358846367165,65.3061224489796,65.3061224489796,51.02040816326531,51.02040816326531,32.6530612244898,55.10204081632652,,18.367346938775512,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,APOLLO HOSPITALS ENTER. L,INE437A01024
2025-11-03,ASIANPAINT,53.27,33.83,19.44,2496.2,2515.3,2495.0,2512.2,2510.8,425210,1065258034.8,41586,7.552016439763665,4.845373732315017,,,2440.1899999999996,2466.806,2417.8710280373834,2.0238867745703493,2.9509997172351365,774011.2,-45.06410243159272,2602.0,2174.8,3.4511913912375167,15.514070259334172,-3.901323555673042,2610.4338115422115,2269.9461884577877,0.7114908005984857,76.34275069854084,61.224489795918366,59.183673469387756,89.79591836734694,69.38775510204081,24.489795918367346,51.02040816326531,,24.489795918367346,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,ASIAN PAINTS LIMITED,INE021A01026
2025-11-03,AXISBANK,49.95,34.9,15.05,1226.0,1241.0,1222.3,1233.7,1232.8,6118907,7545403248.6,136339,6.399310047434237,15.471733433171098,,,1213.94,1146.29,1146.86261682243,-0.04992898138197477,1.627757549796538,7520167.05,-18.633363337321075,1276.1,1042.5,3.322623618838638,18.340527577937653,-7.5717336936282,1275.9976099069884,1151.8823900930117,0.6592069049196078,63.32326283987921,67.3469387755102,79.59183673469387,67.3469387755102,63.26530612244898,26.53061224489796,16.3265306122449,,51.02040816326531,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,AXIS BANK LIMITED,INE238A01034
2025-11-03,BAJAJ-AUTO,38.42,20.1,18.32,8900.0,8957.5,8855.0,8922.5,8892.5,206987,1841257149.0,25693,3.431287312351472,11.41983016983017,,,9000.2,8958.52,8643.93925233645,3.6393215926236344,-0.8633141485744789,302321.3,-31.534099648288095,9490.0,7858.5,5.979978925184405,13.539479544442322,-3.222613435052262,9238.498220944339,8761.901779055663,0.3369689884966662,39.45628214548127,46.93877551020408,55.10204081632652,12.244897959183673,34.69387755102041,48.97959183673469,22.448979591836736,,16.3265306122449,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,BAJAJ AUTO LIMITED,INE917I01010
2025-11-03,BAJAJFINSV,48.01,26.63,21.38,2086.0,2100.0,2070.0,2081.6,2088.3,546962,1141095675.6,35497,3.7169905331340347,6.858316221765914,,,2088.65,2043.32,2016.1878504672898,1.34571535714898,-0.33753860148900694,793854.9,-31.100507158172107,2195.0,1890.6,5.1662870159453345,10.102612927113086,-3.244347966760619,2208.4397895657626,1968.8602104342374,0.4705734519379478,60.63977746870653,48.97959183673469,57.14285714285714,63.26530612244898,44.89795918367347,44.89795918367347,38.775510204081634,,34.69387755102041,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,BAJAJ FINSERV LTD.,INE918I01026
2025-11-03,BAJFINANCE,25.36,7.86,17.5,1037.0,1048.0,1031.0,1043.1,1042.8,4135617,4312305793.5,103637,5.608990584185469,18.372673626872427,,,1052.895,995.9689999999999,1731.8714953271028,-42.491749377058206,-0.9302921943783682,6705852.55,-38.328244333377114,9788.0,849.0,89.3430731507969,22.862190812720836,39.77035808866483,1107.9343438218414,997.8556561781585,0.41101819789398514,52.20103986135178,2.0408163265306123,2.0408163265306123,42.857142857142854,38.775510204081634,30.612244897959183,12.244897959183673,,100.0,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,BAJAJ FINANCE LIMITED,INE296A01032
2025-11-03,BEL,55.97,35.82,20.15,428.0,431.0,416.4,422.3,426.1,27222212,11478497415.95,240042,3.8868388683886756,10.232315322370145,,,413.1825,398.6689999999999,399.0289719626168,-0.09021198657490626,2.2066520242265852,15078048.9,80.54200633345869,436.0,361.2,3.142201834862383,16.91583610188262,-5.831914390307314,425.4336556919916,400.9313443080084,0.872107751677664,60.04672897196263,71.42857142857143,69.38775510204081,61.224489795918366,89.79591836734694,42.857142857142854,28.57142857142857,,53.06122448979592,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,BHARAT ELECTRONICS LTD,INE263A01024
2025-11-03,BHARTIARTL,54.13,40.31,13.83,2055.0,2081.0,2047.2,2074.0,2054.5,2979629,6149184487.3,137662,11.051617048618546,8.342475056156307,,,2005.2399999999998,1948.42,1933.477570093458,0.7728266486080715,3.4290159781372953,4595204.4,-35.15785717823564,2110.4,1815.0,1.7247915087187304,14.269972451790633,-7.267859326640624,2130.151798776914,1880.3282012230857,0.7752342079502111,68.76772770248976,87.75510204081633,77.55102040816327,75.51020408163265,73.46938775510205,6.122448979591836,32.6530612244898,,40.816326530612244,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,BHARTI AIRTEL LIMITED,INE397D01024
2025-11-03,CIPLA,47.86,14.03,33.83,1502.9,1514.9,1490.3,1511.5,1501.3,1505905,2268452674.4,55695,-0.0991407799074695,-2.7724173420815568,,,1561.79,1557.7879999999998,1530.6607476635515,1.7722576591747252,-3.2200231785323274,1616399.35,-6.835832370261718,1673.0,1454.5,9.65331739390317,3.9188724647645237,1.2517958465191656,1657.3508354042433,1466.2291645957566,0.23686919025319206,41.88726253503583,32.6530612244898,30.612244897959183,18.367346938775512,24.489795918367346,77.55102040816327,79.59183673469387,,26.53061224489796,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,CIPLA LTD,INE059A01026
2025-11-03,COALINDIA,56.28,25.61,30.66,390.55,390.9,387.3,388.55,388.65,14152223,5502276336.85,97241,0.012870012870025427,3.24166334529028,,,387.155,387.501,387.4696261682243,0.008097107400639736,0.3603208017460835,7323859.75,93.23448950534588,409.5,368.65,5.115995115995113,5.39807405398075,-0.2788280058129408,396.41532283170295,377.894677168297,0.5753213481512878,59.25925925925927,51.02040816326531,44.89795918367347,55.10204081632652,57.14285714285714,75.51020408163265,57.14285714285714,,48.97959183673469,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,COAL INDIA LTD,INE522F01014
2025-11-03,DRREDDY,46.07,5.61,40.46,1196.9,1200.8,1187.9,1196.0,1197.6,1547000,1852122637.9,58524,-3.9125893789668242,-5.84901204439896,,,1251.22,1267.654,1273.3915887850467,-0.45057536390050723,-4.413292626396636,2148471.3,-27.995314622075696,1379.7,1180.9,13.314488656954412,1.2786857481581766,6.077595412648094,1309.9507719934556,1192.4892280065444,0.0298886927099034,33.31658291457285,14.285714285714285,12.244897959183673,6.122448979591836,8.16326530612245,97.95918367346938,87.75510204081633,,59.183673469387756,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,DR. REDDY S LABORATORIES,INE089A01031
2025-11-03,EICHERMOT,59.69,41.28,18.42,7030.0,7070.0,6996.5,7023.5,7007.0,334962,2354311456.5,49888,0.02848394217760397,28.43558562677151,,,6943.125,6775.11,6128.747663551402,10.546401515151494,1.1576199477900895,337976.35,-0.8918819319754134,7122.5,5219.5,1.3899613899613898,34.562697576396204,-14.599268652710675,7064.455290833313,6821.794709166687,0.8312239649636287,56.93839452395769,89.79591836734694,95.91836734693877,48.97959183673469,85.71428571428571,73.46938775510205,2.0408163265306123,,4.081632653061225,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,EICHER MOTORS LTD,INE066A01021
2025-11-03,ETERNAL,44.23,14.29,29.95,316.45,323.6,313.25,322.6,317.75,33549131,10720119105.65,178802,-1.9452887537993901,4.808317089018854,,,337.45,330.82099999999997,301.6971962616822,9.653322635804917,-4.400651948436796,30615594.8,9.581836378367537,368.45,236.11,12.444022255394211,36.63123120579391,-6.928405035685977,356.9079709008657,317.9920290991343,0.11840831000165371,30.085073472544494,18.367346938775512,75.51020408163265,4.081632653061225,10.204081632653061,87.75510204081633,53.06122448979592,,6.122448979591836,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,ETERNAL LIMITED,INE758T01015
