score_date,symbol,technical_score,value_score_0_50,momentum_score_0_50,open,high,low,close,previous_close,volume,turnover,trades,return_21d_pct,return_63d_pct,return_126d_pct,return_252d_pct,sma_20,sma_50,sma_200,sma50_over_sma200_pct,close_vs_sma20_pct,volume_sma_20,volume_vs_sma20_pct,rolling_high_252,rolling_low_252,discount_to_252d_high_pct,premium_to_252d_low_pct,discount_to_sma200_pct,bollinger_upper_20_2,bollinger_lower_20_2,bollinger_pct_b,rsi_14,value_discount_high_rank,value_discount_sma200_rank,value_rsi_rank,value_bollinger_rank,momentum_21d_rank,momentum_63d_rank,momentum_126d_rank,momentum_trend_rank,value_discount_high_weight,value_discount_sma200_weight,value_rsi_weight,value_bollinger_weight,momentum_21d_weight,momentum_63d_weight,momentum_126d_weight,momentum_trend_weight,instrument_name,isin
2026-12-05,ADANIENT,45.4,29.35,16.05,2487.7,2511.7,2400.1,2405.2,2500.2,1459022,3558406971.6,84072,-4.316346421609585,7.875852170792963,7.7357222844344875,5.090225892428024,2329.73,2533.146,2365.186,7.101344249458608,3.2394311787202756,1591023.95,-8.296666432959732,3105.0,1753.0,22.537842190016107,37.204791785510544,-1.6917908359004183,3035.971709331864,1623.488290668136,0.5534307157187004,53.2850022655188,38.0,70.0,76.0,72.0,66.0,8.0,26.0,10.0,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,ADANI ENTERPRISES LIMITED,INE423A01024
2026-12-05,ADANIPORTS,54.3,42.35,11.95,1752.0,1765.9,1683.2,1688.2,1767.3,3441070,5882973778.4,120637,-2.5738688827331435,6.956411556006081,13.584067819417346,26.703692584809357,1578.6100000000001,1661.1879999999999,1515.8675,9.586622841376302,6.942183313167916,2952770.45,16.53699663649777,1857.8,1290.5,9.129077403380338,30.817512592018602,-11.36857278093237,1900.5600706631355,1256.6599293368647,0.6701971982398891,54.62741426540449,78.0,94.0,90.0,80.0,44.0,10.0,22.0,6.0,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,ADANI PORT & SEZ LTD,INE742F01042
2026-12-05,APOLLOHOSP,45.5,37.85,7.65,8050.0,8078.0,7995.0,8022.5,8082.0,390002,3131678123.5,52457,2.3669771596274147,4.773409951678209,15.906956584555365,3.703464322647365,7765.075,7941.17,7605.6775,4.411079749305702,3.315164373814805,503376.9,-22.52286507386414,8693.5,6696.5,7.718410306550871,19.80138878518629,-5.4804124944819215,8660.418878365352,6869.731121634647,0.6437576143760466,51.441937585124656,82.0,76.0,64.0,74.0,6.0,20.0,20.0,22.0,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,APOLLO HOSPITALS ENTER. L,INE437A01024
2026-12-05,ASIANPAINT,49.6,31.0,18.6,2546.2,2555.7,2500.0,2505.5,2566.1,628802,1582728545.0,71887,-0.9918596380305011,-0.44898283534647865,-10.058513120580104,-1.8951407651043528,2482.39,2561.94,2538.855,0.9092681543451775,0.9309576657978935,1591007.2,-60.47774013844814,2985.7,2115.0,16.083330542251392,18.46335697399527,1.3137812123969277,2906.877400594126,2057.902599405874,0.5272210670654237,54.118089507333586,54.0,57.99999999999999,80.0,66.0,20.0,36.0,64.0,48.0,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,ASIAN PAINTS LIMITED,INE021A01026
2026-12-05,AXISBANK,53.0,26.6,26.4,1270.4,1274.0,1256.9,1260.1,1272.3,5727828,7243867388.5,129417,-2.521853484953984,-6.983095888388579,2.8905037968481873,19.474732151322627,1301.0099999999998,1302.874,1255.0125,3.8136273543092125,-3.1444800578012355,6980409.05,-17.944235660516195,1418.3,1042.5,11.154198688570828,20.872901678657065,-0.4053744484616578,1374.6424270670927,1227.3775729329068,0.22220119837471092,47.866222760290555,74.0,64.0,26.0,16.0,42.0,78.0,38.0,32.0,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,AXIS BANK LIMITED,INE238A01034
2026-12-05,BAJAJ-AUTO,56.75,47.1,9.65,10550.0,10684.5,10366.0,10397.0,10595.5,409439,4309528927.0,70567,-1.961338991041961,6.059369580740581,16.885890949971905,14.052215884159725,9834.15,9990.92,9397.85,6.310698723644226,5.723422969956737,359784.0,13.801336357369976,10834.0,7858.5,4.033597932434927,32.30260227778838,-10.631687034800509,10711.813890827885,8956.486109172114,0.8206523624146559,56.88858695652174,96.0,90.0,96.0,94.0,30.0,12.0,16.0,14.000000000000002,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,BAJAJ AUTO LIMITED,INE917I01010
2026-12-05,BAJAJFINSV,52.4,17.85,34.55,1783.8,1791.0,1741.5,1744.8,1794.2,1041932,1835693831.2,52833,-4.368320087695265,-4.686987872828574,-13.675044528003166,-11.255785565332378,1838.955,1818.03,1930.5515,-5.828464042528781,-5.120027406869665,902569.25,15.440671172876751,2195.0,1597.0,20.510250569476085,9.254852849092044,9.621680644106105,2105.678199511954,1572.2318004880458,0.32349679335677717,47.87556571026846,42.0,28.000000000000004,28.000000000000004,42.0,70.0,64.0,74.0,74.0,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,BAJAJ FINSERV LTD.,INE918I01026
2026-12-05,BAJFINANCE,43.25,7.4,35.85,928.0,932.65,901.75,904.2,936.05,7174645,6541747097.05,126469,-7.047031611410947,-1.476436938163983,-9.5438175270108,0.8814013165235002,925.7,934.574,1127.24425,-17.09214750929091,-2.32256670627633,8057215.45,-10.953789872902064,9788.0,787.9,90.76215774417653,14.760756441172745,19.78668332085082,1005.9751911603889,845.4248088396112,0.3660856505651712,47.844086363925875,2.0,8.0,24.0,48.0,94.0,48.0,62.0,96.0,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,BAJAJ FINANCE LIMITED,INE296A01032
2026-12-05,BEL,56.05,22.95,33.1,430.2,432.5,415.5,416.5,431.95,15199825,6409389600.65,206614,-5.222437137330749,-8.97169708228609,8.013485477178417,9.981515711645095,432.9925,427.04,417.3205,2.3290252935094236,-3.8089574299785767,13829771.85,9.906549181431368,473.45,361.2,12.028725314183122,15.310077519379849,0.19661147726986367,468.06294452166804,397.92205547833197,0.2648661112662797,43.94725144465846,68.0,60.0,2.0,22.0,78.0,86.0,24.0,40.0,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,BHARAT ELECTRONICS LTD,INE263A01024
2026-12-05,BHARTIARTL,47.8,14.85,32.95,1751.5,1776.5,1751.5,1756.8,1759.8,11945399,21073063303.4,215577,-3.82130734698346,-4.837224419045549,-16.660341555977233,-6.746642603110575,1879.2399999999998,1888.582,1942.8504999999998,-2.7932411680672176,-6.515399842489511,8625976.05,38.481708397509394,2174.5,1740.5,19.20901356633709,0.9365124964090752,9.576161418493077,2085.941069688878,1672.5389303111215,0.20382349693619461,46.59941828083421,46.0,30.0,10.0,12.0,57.99999999999999,68.0,80.0,57.99999999999999,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,BHARTI AIRTEL LIMITED,INE397D01024
2026-12-05,CIPLA,44.05,17.9,26.15,1304.6,1309.0,1289.0,1292.3,1304.9,1398439,1816657775.9,80830,-5.138368934889526,5.107767385115891,-13.668247711938008,-18.125950329447548,1337.3200000000002,1368.198,1422.83,-3.8396716403224396,-3.3664343612598513,1485153.45,-5.838753564488563,1673.0,1165.7,22.755528989838616,10.860427211117775,9.173970186178249,1469.9578623407124,1204.682137659288,0.3302897860176775,48.28346456692913,34.0,32.0,38.0,44.0,74.0,16.0,72.0,64.0,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,CIPLA LTD,INE059A01026
2026-12-05,COALINDIA,49.95,42.4,7.55,465.0,469.0,461.65,463.05,464.45,6464174,3006657997.95,85308,-0.7714561234329675,4.821731748726665,20.350877192982452,18.791688045151368,445.2049999999999,449.10699999999997,421.03574999999995,6.667189187616507,4.008265855055559,11522510.5,-43.89960417046268,491.25,368.65,5.740458015267174,25.606944256069454,-9.978784461889536,477.78608750728864,412.6239124927112,0.773855192771082,54.594790159189586,84.0,84.0,88.0,84.0,16.0,18.0,10.0,12.0,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,COAL INDIA LTD,INE522F01014
2026-12-05,DRREDDY,52.05,32.55,19.5,1278.9,1288.3,1264.5,1270.0,1279.9,1946195,2486558295.9,78949,-2.8754970939125046,3.034236573097515,-0.15723270440252124,0.6179686262081985,1265.975,1280.804,1267.6885,1.034599588148044,0.3179367681036327,1546730.3,25.82639649588554,1379.7,1148.4,7.951003841414804,10.588645071403684,-0.18233974671222652,1339.9140040221628,1192.035995977837,0.5272183812402559,48.67971419695557,80.0,62.0,40.0,64.0,48.0,24.0,46.0,46.0,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,DR. REDDY S LABORATORIES,INE089A01031
2026-12-05,EICHERMOT,49.65,26.95,22.7,7203.5,7275.5,7105.0,7126.0,7202.5,364492,2623005446.0,57662,-2.7499147048788863,-1.6153527543835478,-0.11913939308991761,11.841795495566188,7308.275,7293.54,7045.135,3.525908304099201,-2.4940906027756116,648442.4,-43.789610303089376,8230.0,5219.5,13.41433778857837,36.52648721141872,-1.1478133492118998,7783.036710312618,6833.513289687381,0.30803527744478787,48.18134580410496,62.0,66.0,36.0,36.0,46.0,50.0,42.0,34.0,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,EICHER MOTORS LTD,INE066A01021
2026-12-05,ETERNAL,56.45,15.9,40.55,245.87,247.45,239.35,239.98,245.87,24867007,6024371158.83,180947,-6.774920363608117,-5.845888261142496,-15.63367902970645,-26.40907697025453,254.75150000000002,253.97979999999998,278.73185,-8.880237403798674,-5.798395691487601,40155294.9,-38.072906544636034,368.45,212.6,34.86768896729543,12.878645343367825,13.902914216656626,310.03492409800606,199.46807590199398,0.36640208850112804,51.053717336785056,16.0,22.0,62.0,50.0,92.0,74.0,76.0,78.0,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,ETERNAL LIMITED,INE758T01015
2026-12-05,GRASIM,49.8,37.65,12.15,2980.0,2984.2,2893.7,2903.0,2984.2,467500,1369295238.7,37515,-1.9455515773829646,5.17734864678816,3.4347609206869523,4.371899043647076,2877.855,2952.968,2834.8795,4.165556243219504,0.8737410328178541,752409.85,-37.86631049553644,3200.0,2502.5,9.28125,16.003996003996004,-2.402941641787596,3160.24331401943,2595.46668598057,0.5445220264997755,54.15480293720965,76.0,72.0,82.0,70.0,28.000000000000004,14.000000000000002,34.0,28.000000000000004,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,GRASIM INDUSTRIES LTD,INE047A01021
2026-12-05,HCLTECH,45.5,4.7,40.8,1183.0,1184.0,1142.6,1145.8,1194.9,3959561,4569791458.0,127002,-3.177285786716255,-19.77875796401316,-30.76737160120846,-21.84707727985813,1370.82,1291.85,1449.845,-10.897371788018727,-16.4149924862491,2907875.25,36.166811145010435,1780.1,1089.5,35.632829616313686,5.167508031206972,20.97086240253269,1746.3123930829463,995.3276069170536,0.20036676621796037,46.88177715257019,10.0,6.0,12.0,10.0,52.0,100.0,98.0,88.0,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,HCL TECHNOLOGIES LTD,INE860A01027
2026-12-05,HDFCBANK,44.3,3.65,40.65,756.6,759.7,747.8,750.45,763.65,43937132,33115812661.0,782428,-5.728283399283951,-5.6571751838581985,-23.73475609756097,-21.373565928021378,831.8825,813.604,982.9965,-17.232258710992355,-9.788942548977776,38393037.7,14.44036375376465,2037.7,726.65,63.17171320606566,3.2753044794605475,23.65690010086505,983.4441542081544,680.3208457918457,0.231355201863392,46.31196109680848,6.0,4.0,6.0,18.0,82.0,72.0,88.0,98.0,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,HDFC BANK LTD,INE040A01034
2026-12-05,HDFCLIFE,42.5,13.65,28.85,622.0,622.0,600.35,601.8,622.7,2789480,1696394898.15,90072,-3.7735849056603765,-1.3038130381303858,-20.132714001327145,-22.493399446197447,639.1725,629.375,697.7417499999999,-9.798288550169154,-5.847013130258272,3360759.0,-16.99851134818058,820.75,543.0,26.676819981724037,10.828729281767947,13.75032381249939,767.9492733021177,510.39572669788225,0.3548942521167152,47.55079911366744,28.000000000000004,24.0,16.0,46.0,54.0,40.0,84.0,80.0,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,HDFC LIFE INS CO LTD,INE795G01014
2026-12-05,HINDALCO,51.85,42.75,9.1,1027.2,1054.6,1025.0,1041.4,1023.5,4323348,4510741775.6,135246,-1.354551482428712,2.575720265944348,22.690857681432618,40.170940170940185,987.8475000000001,1009.982,896.4945,12.659029140725341,5.421130285798159,5629748.15,-23.20530359781725,1176.0,630.65,11.44557823129251,65.1312138270039,-16.16356820928629,1084.2066116331819,891.4883883668183,0.7778797930592322,56.81253989644656,72.0,100.0,94.0,86.0,22.0,26.0,6.0,2.0,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,HINDALCO  INDUSTRIES  LTD,INE038A01020
