score_date,symbol,technical_score,value_score_0_50,momentum_score_0_50,open,high,low,close,previous_close,volume,turnover,trades,return_21d_pct,return_63d_pct,return_126d_pct,return_252d_pct,sma_20,sma_50,sma_200,sma50_over_sma200_pct,close_vs_sma20_pct,volume_sma_20,volume_vs_sma20_pct,rolling_high_252,rolling_low_252,discount_to_252d_high_pct,premium_to_252d_low_pct,discount_to_sma200_pct,bollinger_upper_20_2,bollinger_lower_20_2,bollinger_pct_b,rsi_14,value_discount_high_rank,value_discount_sma200_rank,value_rsi_rank,value_bollinger_rank,momentum_21d_rank,momentum_63d_rank,momentum_126d_rank,momentum_trend_rank,value_discount_high_weight,value_discount_sma200_weight,value_rsi_weight,value_bollinger_weight,momentum_21d_weight,momentum_63d_weight,momentum_126d_weight,momentum_trend_weight,instrument_name,isin
2025-11-20,ADANIENT,47.93,15.99,31.94,2450.1,2478.9,2440.4,2446.1,2433.1,1526556,3750263987.4,49383,-4.002982614497075,2.415843242337967,,,2457.9,2489.41,2474.1941176470586,0.614983369510691,-0.4800846250864632,1695299.35,-9.953601999552475,2695.0,2164.8,9.23562152133581,12.994271988174413,1.1354855888904969,2584.5882290049917,2331.2117709950085,0.45342898036906315,42.22478829869128,26.53061224489796,32.6530612244898,36.0,40.0,81.63265306122449,57.14285714285714,,53.06122448979592,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,ADANI ENTERPRISES LIMITED,INE423A01024
2025-11-20,ADANIPORTS,56.49,35.52,20.97,1500.0,1505.0,1487.6,1491.1,1484.2,1459401,2183052790.7,53609,1.6428084526243891,8.887103841098277,,,1463.7400000000002,1436.848,1411.4344537815127,1.8005473899548985,1.8691844179977046,2219410.1,-34.24374341632491,1523.6,1290.5,2.1331058020477816,15.544362650135598,-5.644296552705468,1524.0668082155335,1403.413191784467,0.7267648563657549,60.70967741935478,77.55102040816327,65.3061224489796,72.0,62.0,38.775510204081634,40.816326530612244,,40.816326530612244,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,ADANI PORT & SEZ LTD,INE742F01042
2025-11-20,APOLLOHOSP,52.76,13.73,39.03,7481.0,7491.0,7415.0,7423.0,7459.0,228411,1702510814.5,31786,-7.328339575530585,-5.119192177414201,,,7653.25,7702.89,7503.373949579832,2.6590178199947134,-3.0085257896971918,336659.3,-32.15366395640934,8099.5,6772.0,8.352367430088277,9.613112817483756,1.0711707842354372,8038.840934049348,7267.659065950652,0.20143229564296175,30.37433155080214,34.69387755102041,36.734693877551024,16.0,8.0,95.91836734693877,89.79591836734694,,30.612244897959183,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,APOLLO HOSPITALS ENTER. L,INE437A01024
2025-11-20,ASIANPAINT,54.33,42.9,11.43,2897.4,2906.1,2852.5,2859.8,2893.7,1062883,3048521729.9,75196,13.664546899841024,10.870745134527414,,,2661.565,2521.158,2452.3210084033612,2.807013900739541,7.448061572796472,1510879.6,-29.651376588842695,2926.9,2174.8,2.292527930575008,31.497149163141437,-16.616054350157743,2996.669673513398,2326.4603264866023,0.7957807152040131,81.01826231322639,75.51020408163265,97.95918367346938,100.0,74.0,4.081632653061225,24.489795918367346,,28.57142857142857,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,ASIAN PAINTS LIMITED,INE021A01026
2025-11-20,AXISBANK,58.59,47.62,10.97,1275.0,1287.3,1262.6,1285.2,1270.4,4617594,5915929912.4,118655,4.828711256117457,18.648449039881832,,,1241.5700000000002,1189.7939999999999,1156.2243697478993,2.9033837316039257,3.5140990842239983,5560295.05,-16.95415515764761,1287.3,1042.5,0.16313213703098806,23.28057553956835,-11.154896370176168,1278.3474587714218,1204.7925412285786,1.0931622447212574,73.9711934156378,97.95918367346938,91.83673469387756,92.0,98.0,20.408163265306122,6.122448979591836,,26.53061224489796,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,AXIS BANK LIMITED,INE238A01034
2025-11-20,BAJAJ-AUTO,56.03,28.84,27.19,8924.0,9005.0,8890.0,8979.5,8884.5,189991,1703854678.5,30674,-1.5891281714066507,2.0919788528224625,,,8910.875,8945.31,8664.457983193277,3.241426265226277,0.7701263905059763,366066.65,-48.09934201872801,9490.0,7858.5,5.3793466807165435,14.264808805751732,-3.6360268284273523,9140.090337734211,8681.659662265789,0.6496954799760712,53.779264214046826,61.224489795918366,57.14285714285714,54.0,54.0,61.224489795918366,59.183673469387756,,22.448979591836736,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,BAJAJ AUTO LIMITED,INE917I01010
2025-11-20,BAJAJFINSV,54.74,28.01,26.73,2064.7,2105.0,2042.9,2095.6,2050.2,1576354,3288995123.9,64693,-2.0656136087484955,6.256971909542641,,,2092.3650000000002,2067.796,2021.1042016806723,2.3102123225759774,0.15460973587302362,1173218.65,34.36148496275611,2195.0,1890.6,4.528473804100232,10.843118586692055,-3.6858959700039104,2188.7542388621273,1995.9757611378732,0.5167809188981508,47.62737262737263,65.3061224489796,59.183673469387756,44.0,42.0,65.3061224489796,48.97959183673469,,34.69387755102041,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,BAJAJ FINSERV LTD.,INE918I01026
2025-11-20,BAJFINANCE,33.56,6.41,27.14,1015.0,1031.7,1007.3,1028.6,1005.6,5459073,5585362504.0,111536,-4.847363552266426,13.997561786545498,,,1045.48,1027.032,1661.1567226890757,-38.17368427841995,-1.6145693843976128,7498356.6,-27.19640727676248,9788.0,849.0,89.49121373109931,21.15429917550058,38.079292221452455,1105.9072890594607,985.0527109405393,0.36032800525446274,45.12546277252158,2.0408163265306123,2.0408163265306123,38.0,26.0,87.75510204081633,10.204081632653061,,100.0,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,BAJAJ FINANCE LIMITED,INE296A01032
2025-11-20,BEL,51.3,33.39,17.91,425.0,427.2,422.2,423.0,423.2,10463382,4445600688.1,128348,1.5606242496998712,11.301144586238653,,,419.015,410.285,401.1890756302521,2.26724128902529,0.95103993890433,16238822.4,-35.56563559682752,436.0,361.2,2.981651376146789,17.10963455149502,-5.436569860603461,431.2891534170467,406.7408465829533,0.6623329880521751,58.733333333333334,71.42857142857143,63.26530612244898,70.0,56.00000000000001,42.857142857142854,20.408163265306122,,36.734693877551024,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,BHARAT ELECTRONICS LTD,INE263A01024
2025-11-20,BHARTIARTL,55.53,43.54,11.99,2153.1,2169.3,2149.9,2158.3,2159.8,7452899,16085671565.6,151163,5.205946868145261,13.017751479289942,,,2081.01,1994.694,1949.5747899159664,2.314310295630073,3.7140619218552606,10456493.85,-28.724684326190275,2169.3,1815.0,0.5070760153044761,18.9146005509642,-10.706191481529698,2173.5383433105203,1988.4816566894804,0.9176558081269158,63.418903150525054,91.83673469387756,87.75510204081633,76.0,88.0,16.3265306122449,14.285714285714285,,32.6530612244898,0.4,0.25,0.2,0.15,0.35,0.35,0.2,0.1,BHARTI AIRTEL LIMITED,INE397D01024
