symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2025-06-06,2025-06-06,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,2514.9,2553.3,2504.0,2534.2,2535.0,2504.4,2534.2,640680,1624090172.1,53932
ADANIPORTS,2025-06-06,2025-06-06,EQ,INE742F01042,ADANI PORT & SEZ LTD,1456.7,1478.9,1453.7,1471.7,1469.0,1456.7,1471.7,1269864,1866147918.5,56930
APOLLOHOSP,2025-06-06,2025-06-06,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,6867.0,6955.0,6808.0,6942.5,6940.0,6876.0,6942.5,269399,1857073066.5,36547
ASIANPAINT,2025-06-06,2025-06-06,EQ,INE021A01026,ASIAN PAINTS LIMITED,2249.1,2252.6,2239.0,2245.2,2245.2,2243.5,2245.2,822087,1845464870.7,36801
AXISBANK,2025-06-06,2025-06-06,EQ,INE238A01034,AXIS BANK LIMITED,1158.9,1201.2,1151.2,1194.6,1195.5,1159.0,1194.6,14715421,17416223837.0,195045
BAJAJ-AUTO,2025-06-06,2025-06-06,EQ,INE917I01010,BAJAJ AUTO LIMITED,8608.0,8685.0,8541.0,8637.0,8655.0,8557.5,8637.0,435024,3750939982.0,41068
BAJAJFINSV,2025-06-06,2025-06-06,EQ,INE918I01026,BAJAJ FINSERV LTD.,1968.0,2018.7,1921.0,1990.0,1988.7,1944.0,1990.0,6970191,13737086206.1,173271
BAJFINANCE,2025-06-06,2025-06-06,EQ,INE296A01024,BAJAJ FINANCE LIMITED,8945.0,9434.0,8876.0,9371.5,9372.0,8934.0,9371.5,1978386,18340124005.5,193858
BEL,2025-06-06,2025-06-06,EQ,INE263A01024,BHARAT ELECTRONICS LTD,394.85,396.85,389.2,390.7,390.9,393.5,390.7,17366507,6798778816.55,123148
BHARTIARTL,2025-06-06,2025-06-06,EQ,INE397D01024,BHARTI AIRTEL LIMITED,1872.1,1881.9,1867.3,1870.2,1870.1,1878.8,1870.2,4644174,8705867475.2,165644
CIPLA,2025-06-06,2025-06-06,EQ,INE059A01026,CIPLA LTD,1489.8,1505.9,1484.0,1504.2,1504.3,1489.8,1504.2,861882,1290308227.1,33734
COALINDIA,2025-06-06,2025-06-06,EQ,INE522F01014,COAL INDIA LTD,397.85,400.6,396.05,398.95,398.75,394.9,398.95,7633919,3045060437.5,133608
DRREDDY,2025-06-06,2025-06-06,EQ,INE089A01031,DR. REDDY S LABORATORIES,1295.1,1322.9,1295.0,1320.9,1319.7,1290.6,1320.9,2158757,2836596087.9,70999
EICHERMOT,2025-06-06,2025-06-06,EQ,INE066A01021,EICHER MOTORS LTD,5290.5,5405.0,5261.5,5394.0,5400.0,5308.5,5394.0,538092,2882214777.0,35768
ETERNAL,2025-06-06,2025-06-06,EQ,INE758T01015,ETERNAL LIMITED,256.56,264.0,256.01,261.86,261.9,256.56,261.86,66234457,17272787135.68,386010
GRASIM,2025-06-06,2025-06-06,EQ,INE047A01021,GRASIM INDUSTRIES LTD,2559.8,2578.1,2536.1,2574.4,2570.0,2554.4,2574.4,414844,1063328633.9,26040
HCLTECH,2025-06-06,2025-06-06,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1631.2,1639.8,1622.0,1637.7,1638.0,1632.4,1637.7,1261281,2060270888.7,46092
HDFCBANK,2025-06-06,2025-06-06,EQ,INE040A01034,HDFC BANK LTD,1944.0,1996.3,1942.7,1978.7,1978.0,1949.6,1978.7,15063504,29765991590.3,354572
HDFCLIFE,2025-06-06,2025-06-06,EQ,INE795G01014,HDFC LIFE INS CO LTD,764.4,764.4,750.55,755.1,755.0,761.6,755.1,1215092,919018188.3,39045
HINDALCO,2025-06-06,2025-06-06,EQ,INE038A01020,HINDALCO  INDUSTRIES  LTD,637.25,651.25,635.1,650.15,649.7,637.25,650.15,5492102,3543797468.35,74622
