symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2025-12-19,2025-12-19,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,2249.0,2250.0,2210.0,2239.0,2243.9,2229.3,2239.0,880005,1963105928.6,31918
ADANIPORTS,2025-12-19,2025-12-19,EQ,INE742F01042,ADANI PORT & SEZ LTD,1495.0,1503.7,1490.7,1496.4,1497.0,1495.7,1496.4,1276175,1909181333.6,51213
APOLLOHOSP,2025-12-19,2025-12-19,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,6919.0,7024.0,6902.0,7012.5,7022.0,6918.5,7012.55,235742,1646959604.5,25589
ASIANPAINT,2025-12-19,2025-12-19,EQ,INE021A01026,ASIAN PAINTS LIMITED,2766.4,2812.4,2759.7,2799.9,2788.3,2759.7,2799.9,3895542,10897189760.2,88858
AXISBANK,2025-12-19,2025-12-19,EQ,INE238A01034,AXIS BANK LIMITED,1236.7,1241.5,1229.1,1230.6,1231.4,1229.8,1230.6,5055047,6231863634.2,106415
BAJAJ-AUTO,2025-12-19,2025-12-19,EQ,INE917I01010,BAJAJ AUTO LIMITED,8830.5,9011.0,8827.0,9002.0,9000.0,8831.0,9002.0,215196,1928684550.5,21320
BAJAJFINSV,2025-12-19,2025-12-19,EQ,INE918I01026,BAJAJ FINSERV LTD.,2019.0,2055.0,2017.9,2043.8,2044.1,2026.3,2043.8,1104767,2257109809.7,63066
BAJFINANCE,2025-12-19,2025-12-19,EQ,INE296A01032,BAJAJ FINANCE LIMITED,1003.2,1014.0,1002.5,1008.3,1006.2,1000.3,1008.3,5126009,5165135470.0,111084
BEL,2025-12-19,2025-12-19,EQ,INE263A01024,BHARAT ELECTRONICS LTD,383.5,393.5,383.5,392.85,393.0,383.45,392.85,11595429,4532275156.2,139606
BHARTIARTL,2025-12-19,2025-12-19,EQ,INE397D01024,BHARTI AIRTEL LIMITED,2113.9,2115.0,2082.0,2097.7,2090.9,2092.0,2097.7,10127415,21219798389.7,644521
CIPLA,2025-12-19,2025-12-19,EQ,INE059A01026,CIPLA LTD,1495.5,1520.1,1495.5,1517.1,1515.0,1498.9,1517.1,769045,1163180945.4,24121
COALINDIA,2025-12-19,2025-12-19,EQ,INE522F01014,COAL INDIA LTD,385.0,387.35,383.5,385.6,385.0,385.3,385.6,3611941,1391350971.75,51190
DRREDDY,2025-12-19,2025-12-19,EQ,INE089A01031,DR. REDDY S LABORATORIES,1277.0,1292.9,1268.9,1278.2,1280.1,1280.0,1278.2,1209487,1548269960.2,23971
EICHERMOT,2025-12-19,2025-12-19,EQ,INE066A01021,EICHER MOTORS LTD,7075.0,7242.0,7075.0,7217.0,7229.5,7106.5,7217.0,423435,3048232520.5,44558
ETERNAL,2025-12-19,2025-12-19,EQ,INE758T01015,ETERNAL LIMITED,286.9,288.35,285.25,286.05,286.25,284.75,286.05,17783844,5096437101.05,125856
GRASIM,2025-12-19,2025-12-19,EQ,INE047A01021,GRASIM INDUSTRIES LTD,2800.0,2831.1,2790.1,2812.5,2815.5,2807.6,2812.5,546550,1538935549.3,32948
HCLTECH,2025-12-19,2025-12-19,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1675.0,1681.0,1632.5,1642.4,1641.8,1661.4,1642.4,3487150,5735798131.4,105652
HDFCBANK,2025-12-19,2025-12-19,EQ,INE040A01034,HDFC BANK LTD,987.0,988.0,978.7,985.5,985.2,979.7,985.5,25952384,25560667946.0,246675
HDFCLIFE,2025-12-19,2025-12-19,EQ,INE795G01014,HDFC LIFE INS CO LTD,753.1,773.85,753.1,766.45,766.3,757.0,766.45,3098157,2368204666.9,49102
HINDALCO,2025-12-19,2025-12-19,EQ,INE038A01020,HINDALCO  INDUSTRIES  LTD,858.0,864.4,847.55,852.0,853.75,856.7,852.0,4939377,4215774530.35,98146
HINDUNILVR,2025-12-19,2025-12-19,EQ,INE030A01027,HINDUSTAN UNILEVER LTD.,2263.7,2284.8,2263.7,2280.0,2281.0,2265.5,2280.0,1237214,2819139655.5,53549
ICICIBANK,2025-12-19,2025-12-19,EQ,INE090A01021,ICICI BANK LTD.,1354.0,1360.4,1350.8,1354.1,1354.3,1356.8,1354.1,14318512,19390242360.8,224715
