symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2026-02-18,2026-02-18,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,2254.0,2254.0,2188.1,2211.2,2213.0,2242.9,2211.2,1149398,2540811554.4,48505
ADANIPORTS,2026-02-18,2026-02-18,EQ,INE742F01042,ADANI PORT & SEZ LTD,1565.0,1565.0,1540.0,1550.8,1550.0,1566.3,1550.8,1326139,2054349550.5,47674
APOLLOHOSP,2026-02-18,2026-02-18,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,7590.0,7670.0,7590.0,7647.5,7645.0,7601.5,7647.55,385965,2949341920.0,26628
ASIANPAINT,2026-02-18,2026-02-18,EQ,INE021A01026,ASIAN PAINTS LIMITED,2440.0,2448.2,2416.5,2432.1,2434.4,2437.4,2432.1,551809,1341158339.3,57487
AXISBANK,2026-02-18,2026-02-18,EQ,INE238A01034,AXIS BANK LIMITED,1363.0,1378.5,1353.8,1377.0,1376.3,1357.2,1377.0,5556076,7606486224.3,126751
BAJAJ-AUTO,2026-02-18,2026-02-18,EQ,INE917I01010,BAJAJ AUTO LIMITED,9826.5,10009.0,9804.5,9980.0,10004.0,9826.5,9979.9,334455,3315494050.5,46452
BAJAJFINSV,2026-02-18,2026-02-18,EQ,INE918I01026,BAJAJ FINSERV LTD.,2040.0,2065.9,2040.0,2060.6,2060.2,2044.4,2060.6,611189,1256708350.2,34143
BAJFINANCE,2026-02-18,2026-02-18,EQ,INE296A01032,BAJAJ FINANCE LIMITED,1014.55,1025.7,1007.05,1023.8,1020.5,1014.15,1023.8,4929647,5034875349.15,88460
BEL,2026-02-18,2026-02-18,EQ,INE263A01024,BHARAT ELECTRONICS LTD,450.0,453.5,446.15,447.7,446.9,446.85,447.7,14341134,6448603278.95,139845
BHARTIARTL,2026-02-18,2026-02-18,EQ,INE397D01024,BHARTI AIRTEL LIMITED,2020.1,2028.6,2015.0,2021.8,2021.6,2020.3,2021.8,2182669,4413907896.3,86566
CIPLA,2026-02-18,2026-02-18,EQ,INE059A01026,CIPLA LTD,1350.8,1352.9,1338.1,1349.8,1350.0,1343.9,1349.8,1119159,1503355112.1,42075
COALINDIA,2026-02-18,2026-02-18,EQ,INE522F01014,COAL INDIA LTD,418.45,418.8,413.1,418.0,418.2,421.55,418.0,4872345,2026364427.7,80350
DRREDDY,2026-02-18,2026-02-18,EQ,INE089A01031,DR. REDDY S LABORATORIES,1289.0,1291.5,1276.6,1280.3,1282.9,1284.8,1280.3,689997,884942113.9,43087
EICHERMOT,2026-02-18,2026-02-18,EQ,INE066A01021,EICHER MOTORS LTD,8024.0,8043.5,7945.0,8009.5,8020.0,8035.0,8009.55,223326,1784248984.5,38290
ETERNAL,2026-02-18,2026-02-18,EQ,INE758T01015,ETERNAL LIMITED,283.1,284.65,273.0,277.35,277.1,281.5,277.35,35129399,9730245395.55,184498
GRASIM,2026-02-18,2026-02-18,EQ,INE047A01021,GRASIM INDUSTRIES LTD,2900.0,2938.9,2900.0,2933.8,2936.0,2900.4,2933.8,350421,1025668013.7,32194
HCLTECH,2026-02-18,2026-02-18,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1483.2,1483.2,1443.4,1467.2,1464.9,1482.6,1467.2,2036245,2977989599.6,68672
HDFCBANK,2026-02-18,2026-02-18,EQ,INE040A01034,HDFC BANK LTD,923.2,925.5,919.55,924.7,923.7,925.7,924.7,12738702,11755117113.45,217327
HDFCLIFE,2026-02-18,2026-02-18,EQ,INE795G01014,HDFC LIFE INS CO LTD,705.85,730.7,704.85,729.6,729.7,705.8,729.6,4974855,3583836240.85,72896
HINDALCO,2026-02-18,2026-02-18,EQ,INE038A01020,HINDALCO  INDUSTRIES  LTD,893.0,907.0,891.35,899.25,898.75,890.1,899.25,3909665,3510223261.7,96778
HINDUNILVR,2026-02-18,2026-02-18,EQ,INE030A01027,HINDUSTAN UNILEVER LTD.,2312.6,2328.9,2306.0,2323.5,2326.0,2312.3,2323.5,830787,1925822420.9,49162
ICICIBANK,2026-02-18,2026-02-18,EQ,INE090A01021,ICICI BANK LTD.,1410.1,1412.3,1398.9,1408.2,1406.0,1407.5,1408.15,4758071,6680116792.3,107958
INDIGO,2026-02-18,2026-02-18,EQ,INE646L01027,INTERGLOBE AVIATION LTD,4974.1,4999.4,4960.6,4980.4,4972.0,4977.0,4980.35,201866,1006025079.2,22508
INFY,2026-02-18,2026-02-18,EQ,INE009A01021,INFOSYS LIMITED,1390.9,1401.0,1345.3,1373.7,1372.0,1391.2,1373.7,20241373,27668363802.9,332674
ITC,2026-02-18,2026-02-18,EQ,INE154A01025,ITC LTD,326.0,332.95,324.8,332.45,332.65,325.45,332.45,35473203,11719043134.9,228303
JIOFIN,2026-02-18,2026-02-18,EQ,INE758E01017,JIO FIN SERVICES LTD,263.0,264.5,261.75,264.1,263.9,262.3,264.1,9451007,2489884723.15,61473
JSWSTEEL,2026-02-18,2026-02-18,EQ,INE019A01038,JSW STEEL LIMITED,1244.6,1264.0,1244.2,1251.2,1253.0,1244.6,1251.2,1389762,1742551088.3,49488
KOTAKBANK,2026-02-18,2026-02-18,EQ,INE237A01036,KOTAK MAHINDRA BANK LTD,425.7,427.4,421.35,426.35,425.7,424.45,426.35,7333331,3111891121.5,92041
LT,2026-02-18,2026-02-18,EQ,INE018A01030,LARSEN & TOUBRO LTD.,4290.5,4335.0,4261.1,4325.9,4310.0,4279.8,4325.85,2042626,8784647123.9,111448
M&M,2026-02-18,2026-02-18,EQ,INE101A01026,MAHINDRA & MAHINDRA LTD,3491.1,3545.0,3483.2,3530.5,3543.0,3489.2,3530.5,1682427,5897023535.0,61192
MARUTI,2026-02-18,2026-02-18,EQ,INE585B01010,MARUTI SUZUKI INDIA LTD.,15208.0,15239.0,15074.0,15164.0,15165.0,15179.0,15164.05,280772,4249297621.0,50345
MAXHEALTH,2026-02-18,2026-02-18,EQ,INE027H01010,MAX HEALTHCARE INS LTD,1076.15,1087.9,1071.65,1086.25,1085.0,1076.15,1086.25,680966,737050025.5,32414
NESTLEIND,2026-02-18,2026-02-18,EQ,INE239A01024,NESTLE INDIA LIMITED,1286.6,1303.4,1278.0,1300.9,1301.9,1285.3,1300.85,446022,575243331.9,22082
NTPC,2026-02-18,2026-02-18,EQ,INE733E01010,NTPC LTD,368.45,370.7,367.4,368.4,368.0,368.4,368.4,4871319,1794976807.5,99061
ONGC,2026-02-18,2026-02-18,EQ,INE213A01029,OIL AND NATURAL GAS CORP.,265.0,266.1,262.55,264.6,264.7,271.85,264.6,11621040,3069337980.8,208148
POWERGRID,2026-02-18,2026-02-18,EQ,INE752E01010,POWER GRID CORP. LTD.,299.45,302.25,298.45,300.55,299.5,300.75,300.55,9147320,2748466255.3,83781
RELIANCE,2026-02-18,2026-02-18,EQ,INE002A01018,RELIANCE INDUSTRIES LTD,1427.0,1442.1,1419.2,1441.3,1441.0,1423.0,1441.3,5521096,7906956447.4,121784
SBILIFE,2026-02-18,2026-02-18,EQ,INE123W01016,SBI LIFE INSURANCE CO LTD,2034.4,2062.4,2034.4,2059.6,2061.0,2039.5,2059.5,353144,724980728.7,37378
SBIN,2026-02-18,2026-02-18,EQ,INE062A01020,STATE BANK OF INDIA,1218.8,1224.1,1214.0,1218.9,1219.2,1213.4,1218.9,10417264,12698007439.7,255363
SHRIRAMFIN,2026-02-18,2026-02-18,EQ,INE721A01047,SHRIRAM FINANCE LIMITED,1076.2,1087.1,1072.1,1076.2,1074.7,1075.0,1076.2,2470593,2661435313.6,59457
SUNPHARMA,2026-02-18,2026-02-18,EQ,INE044A01036,SUN PHARMACEUTICAL IND L,1720.4,1730.6,1717.1,1724.4,1725.5,1717.1,1724.4,1262429,2178331032.5,47912
TATACONSUM,2026-02-18,2026-02-18,EQ,INE192A01025,TATA CONSUMER PRODUCT LTD,1148.0,1173.2,1145.8,1169.7,1167.0,1148.5,1169.65,641938,747341460.3,29141
TATASTEEL,2026-02-18,2026-02-18,EQ,INE081A01020,TATA STEEL LIMITED,203.55,209.7,203.55,209.03,208.85,203.08,209.05,48357001,10071442353.13,281431
