symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2025-07-04,2025-07-04,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,2617.0,2617.0,2582.2,2599.1,2599.0,2611.2,2599.1,370305,962478336.9,25138
ADANIPORTS,2025-07-04,2025-07-04,EQ,INE742F01042,ADANI PORT & SEZ LTD,1432.0,1439.9,1416.6,1424.4,1425.5,1431.1,1424.4,608462,868474866.8,28002
APOLLOHOSP,2025-07-04,2025-07-04,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,7593.0,7593.0,7525.0,7553.5,7550.0,7565.0,7553.5,349076,2638157702.0,39772
ASIANPAINT,2025-07-04,2025-07-04,EQ,INE021A01026,ASIAN PAINTS LIMITED,2430.9,2443.0,2412.0,2424.2,2428.0,2430.9,2424.2,602320,1460265353.9,45164
AXISBANK,2025-07-04,2025-07-04,EQ,INE238A01034,AXIS BANK LIMITED,1174.0,1179.5,1162.0,1177.6,1175.2,1171.1,1177.6,3926186,4600755398.3,105780
BAJAJ-AUTO,2025-07-04,2025-07-04,EQ,INE917I01010,BAJAJ AUTO LIMITED,8382.0,8450.0,8364.5,8433.0,8430.0,8382.5,8433.0,183720,1546301904.5,22565
BAJAJFINSV,2025-07-04,2025-07-04,EQ,INE918I01026,BAJAJ FINSERV LTD.,1993.0,2032.9,1985.0,1994.4,1992.1,1980.7,1994.4,1509178,3025989595.4,70029
BAJFINANCE,2025-07-04,2025-07-04,EQ,INE296A01032,BAJAJ FINANCE LIMITED,922.0,940.7,919.0,925.3,926.0,910.15,925.3,10613046,9871436314.7,261905
BEL,2025-07-04,2025-07-04,EQ,INE263A01024,BHARAT ELECTRONICS LTD,430.0,432.4,425.75,427.55,427.5,426.25,427.55,16618426,7130437088.9,146579
BHARTIARTL,2025-07-04,2025-07-04,EQ,INE397D01024,BHARTI AIRTEL LIMITED,2027.0,2036.5,2005.1,2017.2,2018.3,2019.3,2017.2,2178315,4387298875.4,101143
CIPLA,2025-07-04,2025-07-04,EQ,INE059A01026,CIPLA LTD,1508.4,1521.0,1503.9,1513.3,1512.0,1508.7,1513.3,1118483,1693313615.4,56797
COALINDIA,2025-07-04,2025-07-04,EQ,INE522F01014,COAL INDIA LTD,387.7,387.9,383.4,386.1,386.1,386.45,386.1,3990767,1538021787.6,77427
DRREDDY,2025-07-04,2025-07-04,EQ,INE089A01031,DR. REDDY S LABORATORIES,1303.0,1313.0,1287.2,1307.4,1310.0,1291.3,1306.8,1466009,1904093433.7,42722
EICHERMOT,2025-07-04,2025-07-04,EQ,INE066A01021,EICHER MOTORS LTD,5715.5,5715.5,5620.0,5629.0,5625.5,5716.0,5629.0,185006,1044710903.5,27114
ETERNAL,2025-07-04,2025-07-04,EQ,INE758T01015,ETERNAL LIMITED,262.1,263.7,259.65,261.4,261.2,260.85,261.4,13076740,3428649601.65,104021
GRASIM,2025-07-04,2025-07-04,EQ,INE047A01021,GRASIM INDUSTRIES LTD,2817.6,2820.0,2785.7,2805.9,2802.9,2817.6,2805.9,286779,802943233.5,25835
HCLTECH,2025-07-04,2025-07-04,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1715.0,1729.0,1706.2,1725.9,1725.9,1711.9,1725.9,768500,1321075472.4,30997
HDFCBANK,2025-07-04,2025-07-04,EQ,INE040A01034,HDFC BANK LTD,1987.1,2003.5,1980.0,1989.3,1992.7,1987.1,1989.3,3931972,7814832915.6,150676
HDFCLIFE,2025-07-04,2025-07-04,EQ,INE795G01014,HDFC LIFE INS CO LTD,783.9,788.8,780.2,785.1,784.55,785.85,785.1,1536851,1204816485.55,48060
HINDALCO,2025-07-04,2025-07-04,EQ,INE038A01020,HINDALCO  INDUSTRIES  LTD,692.0,700.75,689.4,699.45,696.95,692.85,699.45,2680991,1863049418.0,43970
HINDUNILVR,2025-07-04,2025-07-04,EQ,INE030A01027,HINDUSTAN UNILEVER LTD.,2318.0,2341.4,2310.3,2339.3,2341.3,2313.4,2339.3,1242346,2895742841.0,57377
ICICIBANK,2025-07-04,2025-07-04,EQ,INE090A01021,ICICI BANK LTD.,1427.0,1444.4,1421.1,1442.8,1443.0,1425.9,1442.8,5066503,7262913585.5,127265
INDIGO,2025-07-04,2025-07-04,EQ,INE646L01027,INTERGLOBE AVIATION LTD,5789.5,5825.0,5737.5,5753.0,5756.5,5766.0,5753.0,345735,1996724100.5,37008
INFY,2025-07-04,2025-07-04,EQ,INE009A01021,INFOSYS LIMITED,1625.0,1643.4,1612.3,1640.7,1639.7,1618.7,1640.7,4411273,7196824362.2,113037
ITC,2025-07-04,2025-07-04,EQ,INE154A01025,ITC LTD,414.9,415.0,411.75,412.55,412.7,413.35,412.55,8256733,3408342585.95,103880
JIOFIN,2025-07-04,2025-07-04,EQ,INE758E01017,JIO FIN SERVICES LTD,326.0,327.6,323.35,324.95,325.0,325.05,324.95,9623498,3128573670.15,79780
JSWSTEEL,2025-07-04,2025-07-04,EQ,INE019A01038,JSW STEEL LIMITED,1051.7,1051.7,1032.1,1041.4,1040.0,1046.1,1041.4,961108,998906089.8,34967
KOTAKBANK,2025-07-04,2025-07-04,EQ,INE237A01028,KOTAK MAHINDRA BANK LTD,2124.0,2137.3,2111.0,2129.8,2130.0,2126.6,2129.6,1686215,3577923956.6,70200
LT,2025-07-04,2025-07-04,EQ,INE018A01030,LARSEN & TOUBRO LTD.,3590.0,3600.0,3570.1,3594.6,3595.0,3582.9,3594.6,696402,2498348963.6,61642
M&M,2025-07-04,2025-07-04,EQ,INE101A01026,MAHINDRA & MAHINDRA LTD,3161.1,3177.0,3134.1,3162.5,3162.0,3174.4,3162.5,968006,3054321981.6,63482
MARUTI,2025-07-04,2025-07-04,EQ,INE585B01010,MARUTI SUZUKI INDIA LTD.,12715.0,12748.0,12608.0,12646.0,12647.0,12752.0,12646.0,225607,2852480073.0,44264
MAXHEALTH,2025-07-04,2025-07-04,EQ,INE027H01010,MAX HEALTHCARE INS LTD,1306.8,1314.3,1286.0,1298.2,1296.4,1301.4,1298.2,1062360,1381325724.0,60244
NESTLEIND,2025-07-04,2025-07-04,EQ,INE239A01024,NESTLE INDIA LIMITED,2384.9,2397.0,2367.1,2392.8,2392.0,2388.4,2392.8,395057,940350254.8,31958
NTPC,2025-07-04,2025-07-04,EQ,INE733E01010,NTPC LTD,335.7,336.0,332.25,335.5,335.75,334.6,335.5,5899185,1970558666.6,98714
ONGC,2025-07-04,2025-07-04,EQ,INE213A01029,OIL AND NATURAL GAS CORP.,245.2,245.45,242.51,245.24,245.2,244.05,245.24,7717259,1886342059.27,94357
POWERGRID,2025-07-04,2025-07-04,EQ,INE752E01010,POWER GRID CORP. LTD.,293.7,295.15,291.65,294.0,294.7,293.7,294.0,14193884,4158074952.15,73460
RELIANCE,2025-07-04,2025-07-04,EQ,INE002A01018,RELIANCE INDUSTRIES LTD,1524.0,1530.0,1517.2,1527.3,1528.1,1517.8,1527.3,6603501,10060908691.0,167255
SBILIFE,2025-07-04,2025-07-04,EQ,INE123W01016,SBI LIFE INSURANCE CO LTD,1806.0,1812.1,1783.1,1799.7,1796.4,1810.2,1799.7,685665,1229780073.3,50167
SBIN,2025-07-04,2025-07-04,EQ,INE062A01020,STATE BANK OF INDIA,808.75,813.85,804.1,811.85,811.25,807.1,811.85,4319538,3492204634.35,96453
SHRIRAMFIN,2025-07-04,2025-07-04,EQ,INE721A01047,SHRIRAM FINANCE LIMITED,675.95,684.4,670.0,676.15,679.0,675.4,676.15,3843226,2603062377.45,75201
SUNPHARMA,2025-07-04,2025-07-04,EQ,INE044A01036,SUN PHARMACEUTICAL IND L,1686.7,1686.7,1671.6,1676.3,1675.9,1679.7,1676.3,1264399,2122024469.6,64590
TATACONSUM,2025-07-04,2025-07-04,EQ,INE192A01025,TATA CONSUMER PRODUCT LTD,1091.0,1095.0,1082.0,1089.7,1089.5,1089.4,1089.7,573351,622743585.2,24715
TATASTEEL,2025-07-04,2025-07-04,EQ,INE081A01020,TATA STEEL LIMITED,165.91,166.49,162.0,163.01,163.1,165.91,163.01,22938753,3747536836.05,167118
TCS,2025-07-04,2025-07-04,EQ,INE467B01029,TATA CONSULTANCY SERV LT,3408.0,3427.0,3390.1,3419.8,3420.0,3400.8,3419.8,1109320,3787117009.9,87593
TECHM,2025-07-04,2025-07-04,EQ,INE669C01036,TECH MAHINDRA LIMITED,1645.0,1663.9,1640.5,1655.2,1655.0,1671.9,1655.2,1310544,2168007675.7,74444
TITAN,2025-07-04,2025-07-04,EQ,INE280A01028,TITAN COMPANY LIMITED,3666.0,3690.1,3645.1,3686.9,3684.0,3678.7,3686.9,629926,2310955899.4,55072
TRENT,2025-07-04,2025-07-04,EQ,INE849A01020,TRENT LTD,5675.0,5785.0,5350.0,5456.0,5487.0,6191.0,5455.5,7516962,42046131851.5,576920
ULTRACEMCO,2025-07-04,2025-07-04,EQ,INE481G01011,ULTRATECH CEMENT LIMITED,12400.0,12542.0,12341.0,12506.0,12505.0,12398.0,12506.0,191516,2380666596.0,34610
WIPRO,2025-07-04,2025-07-04,EQ,INE075A01022,WIPRO LTD,268.3,271.4,267.5,270.05,269.45,267.05,270.05,7141779,1922338827.95,56595
