symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2026-04-22,2026-04-22,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,2229.0,2278.6,2224.1,2260.8,2258.0,2226.0,2260.8,3517237,7908572669.0,88875
ADANIPORTS,2026-04-22,2026-04-22,EQ,INE742F01042,ADANI PORT & SEZ LTD,1588.9,1603.4,1582.0,1588.6,1589.7,1594.1,1588.6,1918773,3053928897.5,53972
APOLLOHOSP,2026-04-22,2026-04-22,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,7702.0,7801.5,7615.0,7662.0,7628.5,7744.0,7662.0,608446,4693318294.0,51482
ASIANPAINT,2026-04-22,2026-04-22,EQ,INE021A01026,ASIAN PAINTS LIMITED,2500.0,2572.0,2500.0,2562.9,2563.2,2543.6,2562.9,1126584,2877618609.9,59583
AXISBANK,2026-04-22,2026-04-22,EQ,INE238A01034,AXIS BANK LIMITED,1370.0,1391.0,1366.0,1379.6,1375.0,1377.7,1379.6,3997911,5525946542.3,103945
BAJAJ-AUTO,2026-04-22,2026-04-22,EQ,INE917I01010,BAJAJ AUTO LIMITED,9770.5,9790.5,9585.0,9602.0,9600.0,9793.0,9602.0,301870,2928288320.0,37975
BAJAJFINSV,2026-04-22,2026-04-22,EQ,INE918I01026,BAJAJ FINSERV LTD.,1847.0,1860.0,1835.0,1842.9,1841.9,1851.4,1842.8,739941,1367019759.6,46188
BAJFINANCE,2026-04-22,2026-04-22,EQ,INE296A01032,BAJAJ FINANCE LIMITED,938.0,946.35,930.15,934.75,934.9,938.85,934.75,5759028,5394931382.85,132008
BEL,2026-04-22,2026-04-22,EQ,INE263A01024,BHARAT ELECTRONICS LTD,450.8,451.85,444.7,448.7,448.95,451.5,448.7,11538028,5168568069.15,141903
BHARTIARTL,2026-04-22,2026-04-22,EQ,INE397D01024,BHARTI AIRTEL LIMITED,1850.2,1857.9,1825.3,1829.0,1831.0,1855.0,1829.0,5687058,10449584640.1,160073
CIPLA,2026-04-22,2026-04-22,EQ,INE059A01026,CIPLA LTD,1226.0,1240.8,1222.0,1236.3,1239.8,1232.5,1235.5,1172238,1445366423.6,51408
COALINDIA,2026-04-22,2026-04-22,EQ,INE522F01014,COAL INDIA LTD,443.8,447.75,442.5,444.15,444.35,443.15,444.15,6991939,3108126274.4,84546
DRREDDY,2026-04-22,2026-04-22,EQ,INE089A01031,DR. REDDY S LABORATORIES,1214.1,1226.0,1208.1,1217.0,1217.4,1220.6,1217.0,1573272,1916530788.3,38558
EICHERMOT,2026-04-22,2026-04-22,EQ,INE066A01021,EICHER MOTORS LTD,7215.0,7267.0,7136.5,7230.0,7220.0,7240.5,7230.0,497850,3586643407.5,60602
ETERNAL,2026-04-22,2026-04-22,EQ,INE758T01015,ETERNAL LIMITED,257.03,264.8,256.29,262.99,262.25,259.48,262.99,45717764,11952103581.03,261428
GRASIM,2026-04-22,2026-04-22,EQ,INE047A01021,GRASIM INDUSTRIES LTD,2774.4,2810.0,2755.6,2776.6,2774.0,2777.7,2776.6,924150,2569471009.7,40227
HCLTECH,2026-04-22,2026-04-22,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1345.0,1358.0,1281.0,1285.3,1286.4,1441.2,1285.3,33066256,43132618848.4,685701
HDFCBANK,2026-04-22,2026-04-22,EQ,INE040A01034,HDFC BANK LTD,810.0,813.05,798.0,799.9,799.4,811.75,799.9,23876412,19199237337.7,278743
HDFCLIFE,2026-04-22,2026-04-22,EQ,INE795G01014,HDFC LIFE INS CO LTD,614.2,617.25,603.25,604.05,604.2,614.2,604.05,3995083,2424187973.15,63581
HINDALCO,2026-04-22,2026-04-22,EQ,INE038A01020,HINDALCO  INDUSTRIES  LTD,1030.0,1043.35,1017.0,1039.9,1038.55,1021.65,1039.9,4474181,4626159548.4,113436
HINDUNILVR,2026-04-22,2026-04-22,EQ,INE030A01027,HINDUSTAN UNILEVER LTD.,2310.4,2408.0,2310.4,2368.8,2366.0,2310.7,2368.8,5558325,13180243579.9,189123
ICICIBANK,2026-04-22,2026-04-22,EQ,INE090A01021,ICICI BANK LTD.,1380.0,1380.1,1365.0,1367.6,1367.8,1388.4,1367.6,13613487,18654924562.1,210901
INDIGO,2026-04-22,2026-04-22,EQ,INE646L01027,INTERGLOBE AVIATION LTD,4674.8,4713.3,4599.9,4640.9,4655.0,4693.1,4640.9,1082869,5048028904.2,64462
INFY,2026-04-22,2026-04-22,EQ,INE009A01021,INFOSYS LIMITED,1295.0,1297.7,1255.9,1268.6,1268.8,1313.2,1268.6,20088378,25498272367.7,477139
ITC,2026-04-22,2026-04-22,EQ,INE154A01025,ITC LTD,310.0,310.55,305.1,305.5,305.5,309.65,305.5,24500511,7506809236.0,165832
JIOFIN,2026-04-22,2026-04-22,EQ,INE758E01017,JIO FIN SERVICES LTD,234.7,241.15,234.55,238.51,238.44,234.75,238.51,40251825,9596442791.09,157866
JSWSTEEL,2026-04-22,2026-04-22,EQ,INE019A01038,JSW STEEL LIMITED,1283.0,1286.6,1258.4,1263.4,1265.3,1279.6,1263.4,2882614,3649416668.1,52607
KOTAKBANK,2026-04-22,2026-04-22,EQ,INE237A01036,KOTAK MAHINDRA BANK LTD,378.1,382.8,376.25,376.85,376.95,382.15,377.0,14471487,5476270851.95,154952
LT,2026-04-22,2026-04-22,EQ,INE018A01030,LARSEN & TOUBRO LTD.,4070.0,4070.0,4011.0,4021.1,4016.0,4075.4,4021.2,2178082,8784020558.7,134572
M&M,2026-04-22,2026-04-22,EQ,INE101A01026,MAHINDRA & MAHINDRA LTD,3214.1,3249.9,3143.0,3149.7,3150.0,3247.3,3149.7,3096787,9883172474.0,165176
MARUTI,2026-04-22,2026-04-22,EQ,INE585B01010,MARUTI SUZUKI INDIA LTD.,13452.0,13530.0,13300.0,13337.0,13379.0,13461.0,13337.0,434640,5822042057.0,76175
MAXHEALTH,2026-04-22,2026-04-22,EQ,INE027H01010,MAX HEALTHCARE INS LTD,1012.15,1020.0,1000.85,1005.35,1001.0,1020.25,1005.35,1410740,1425272444.4,37074
NESTLEIND,2026-04-22,2026-04-22,EQ,INE239A01024,NESTLE INDIA LIMITED,1391.0,1425.2,1386.0,1395.8,1394.1,1379.9,1395.8,7723484,10892386969.6,191820
NTPC,2026-04-22,2026-04-22,EQ,INE733E01010,NTPC LTD,398.0,407.25,393.2,405.4,405.15,396.2,405.4,16411131,6632275717.95,131645
ONGC,2026-04-22,2026-04-22,EQ,INE213A01029,OIL AND NATURAL GAS CORP.,283.1,285.05,282.6,283.65,283.0,283.1,283.65,7395183,2097190156.7,60605
POWERGRID,2026-04-22,2026-04-22,EQ,INE752E01010,POWER GRID CORP. LTD.,319.75,322.0,316.0,319.75,319.85,319.35,319.75,7112538,2271461654.25,86619
RELIANCE,2026-04-22,2026-04-22,EQ,INE002A01018,RELIANCE INDUSTRIES LTD,1350.3,1366.0,1349.1,1362.1,1362.0,1353.3,1362.1,9525953,12959100398.9,153909
SBILIFE,2026-04-22,2026-04-22,EQ,INE123W01016,SBI LIFE INSURANCE CO LTD,1910.0,1930.6,1880.0,1884.8,1885.0,1911.6,1884.8,4044590,7654931133.0,129976
SBIN,2026-04-22,2026-04-22,EQ,INE062A01020,STATE BANK OF INDIA,1110.0,1117.85,1100.1,1103.3,1103.2,1111.85,1103.3,12412659,13724965676.75,173846
SHRIRAMFIN,2026-04-22,2026-04-22,EQ,INE721A01047,SHRIRAM FINANCE LIMITED,1050.0,1053.7,1029.4,1044.55,1041.05,1045.3,1044.55,4404420,4586043623.1,107621
SUNPHARMA,2026-04-22,2026-04-22,EQ,INE044A01036,SUN PHARMACEUTICAL IND L,1665.2,1673.9,1652.4,1669.8,1668.9,1665.2,1669.8,2169514,3610043098.2,77784
TATACONSUM,2026-04-22,2026-04-22,EQ,INE192A01025,TATA CONSUMER PRODUCT LTD,1144.0,1194.9,1139.8,1178.6,1180.0,1142.0,1178.6,4284220,5043016259.5,87488
TATASTEEL,2026-04-22,2026-04-22,EQ,INE081A01020,TATA STEEL LIMITED,211.0,213.78,210.51,213.03,212.6,212.01,213.03,20795714,4424255827.33,106593
TCS,2026-04-22,2026-04-22,EQ,INE467B01029,TATA CONSULTANCY SERV LT,2580.0,2580.0,2503.6,2538.5,2535.3,2610.5,2538.5,5232045,13308911672.1,234440
TECHM,2026-04-22,2026-04-22,EQ,INE669C01036,TECH MAHINDRA LIMITED,1463.4,1502.8,1404.1,1462.6,1463.3,1500.8,1462.6,11668801,16953043260.7,311306
TITAN,2026-04-22,2026-04-22,EQ,INE280A01028,TITAN COMPANY LIMITED,4461.7,4492.0,4445.2,4454.6,4455.0,4479.7,4454.6,596352,2662453683.0,63826
TMPV,2026-04-22,2026-04-22,EQ,INE155A01022,TATA MOTORS PASS VEH LTD,355.45,367.95,353.4,361.85,362.1,355.9,361.85,14994313,5436923699.7,138917
TRENT,2026-04-22,2026-04-22,EQ,INE849A01020,TRENT LTD,4436.0,4498.0,4336.6,4434.5,4409.9,4390.5,4434.6,2596869,11460458314.0,151761
ULTRACEMCO,2026-04-22,2026-04-22,EQ,INE481G01011,ULTRATECH CEMENT LIMITED,12013.0,12222.0,12001.0,12193.0,12140.0,12039.0,12193.0,312307,3791270519.0,45459
