symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2026-07-01,2026-07-01,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,3041.0,3149.8,3012.8,3143.6,3143.0,3036.0,3143.6,3415655,10630891179.7,107300
ADANIPORTS,2026-07-01,2026-07-01,EQ,INE742F01042,ADANI PORT & SEZ LTD,1829.5,1881.7,1815.4,1848.2,1848.2,1810.2,1848.2,4123193,7636160575.3,132813
APOLLOHOSP,2026-07-01,2026-07-01,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,8681.0,8738.5,8611.5,8618.5,8620.0,8682.0,8618.5,163174,1411704508.0,25602
ASIANPAINT,2026-07-01,2026-07-01,EQ,INE021A01026,ASIAN PAINTS LIMITED,2648.0,2723.0,2624.0,2716.4,2715.0,2635.7,2716.3,1097512,2958123980.5,73102
AXISBANK,2026-07-01,2026-07-01,EQ,INE238A01034,AXIS BANK LIMITED,1345.7,1377.7,1345.7,1368.7,1363.9,1345.7,1368.7,3187785,4363663118.8,100624
BAJAJ-AUTO,2026-07-01,2026-07-01,EQ,INE917I01010,BAJAJ AUTO LIMITED,9762.0,9900.0,9762.0,9842.0,9845.0,9716.0,9842.0,200437,1972236385.5,28539
BAJAJFINSV,2026-07-01,2026-07-01,EQ,INE918I01026,BAJAJ FINSERV LTD.,1760.0,1809.4,1741.5,1797.6,1799.9,1780.2,1797.6,1768906,3142486229.1,65533
BAJFINANCE,2026-07-01,2026-07-01,EQ,INE296A01032,BAJAJ FINANCE LIMITED,1000.4,1025.4,998.9,1014.9,1014.0,1004.75,1014.9,6834299,6926340801.2,176056
BEL,2026-07-01,2026-07-01,EQ,INE263A01024,BHARAT ELECTRONICS LTD,413.0,417.65,411.4,416.25,416.3,411.8,416.25,8844076,3672409324.15,126427
BHARTIARTL,2026-07-01,2026-07-01,EQ,INE397D01024,BHARTI AIRTEL LIMITED,1845.6,1887.0,1845.6,1871.0,1870.0,1852.0,1871.0,4307333,8060578470.2,147905
CIPLA,2026-07-01,2026-07-01,EQ,INE059A01026,CIPLA LTD,1468.0,1472.1,1446.0,1456.7,1457.0,1465.4,1456.7,753439,1097743791.8,46667
COALINDIA,2026-07-01,2026-07-01,EQ,INE522F01014,COAL INDIA LTD,439.0,439.0,433.2,434.75,435.15,439.05,434.75,3391210,1477579146.4,76283
DRREDDY,2026-07-01,2026-07-01,EQ,INE089A01031,DR. REDDY S LABORATORIES,1351.0,1362.7,1330.0,1339.9,1337.3,1357.1,1339.9,1423120,1913040233.0,66906
EICHERMOT,2026-07-01,2026-07-01,EQ,INE066A01021,EICHER MOTORS LTD,7073.5,7160.0,7053.5,7139.0,7144.0,7073.5,7139.0,590493,4202559795.5,63672
ETERNAL,2026-07-01,2026-07-01,EQ,INE758T01015,ETERNAL LIMITED,266.3,280.6,265.3,279.7,280.0,264.6,279.7,66845146,18367185350.05,351025
GRASIM,2026-07-01,2026-07-01,EQ,INE047A01021,GRASIM INDUSTRIES LTD,3115.0,3145.0,3083.5,3140.4,3139.0,3100.0,3140.4,490262,1535489253.9,29335
HCLTECH,2026-07-01,2026-07-01,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1070.0,1076.5,1030.0,1034.2,1035.4,1071.8,1034.3,3819777,4014917197.0,138314
HDFCBANK,2026-07-01,2026-07-01,EQ,INE040A01034,HDFC BANK LTD,793.5,802.25,793.5,796.15,796.0,797.95,796.15,26094378,20820485429.5,265057
HDFCLIFE,2026-07-01,2026-07-01,EQ,INE795G01014,HDFC LIFE INS CO LTD,574.8,575.5,564.8,569.95,570.65,575.85,569.95,6839847,3894001259.85,60952
HINDALCO,2026-07-01,2026-07-01,EQ,INE038A01020,HINDALCO  INDUSTRIES  LTD,951.9,960.25,937.5,939.7,939.4,956.6,939.7,5637215,5320956155.35,130369
HINDUNILVR,2026-07-01,2026-07-01,EQ,INE030A01027,HINDUSTAN UNILEVER LTD.,2133.5,2190.0,2120.2,2182.0,2181.5,2118.2,2182.0,2497576,5419181073.6,96323
ICICIBANK,2026-07-01,2026-07-01,EQ,INE090A01021,ICICI BANK LTD.,1371.4,1385.1,1367.7,1379.8,1377.6,1375.2,1379.8,11948034,16454477473.2,198943
INDIGO,2026-07-01,2026-07-01,EQ,INE646L01027,INTERGLOBE AVIATION LTD,5349.5,5412.0,5329.0,5399.0,5383.5,5368.4,5399.0,668810,3595145194.5,56805
INFY,2026-07-01,2026-07-01,EQ,INE009A01021,INFOSYS LIMITED,1006.0,1014.0,982.4,985.3,986.0,1000.4,985.3,13037982,12959456154.7,301193
ITC,2026-07-01,2026-07-01,EQ,INE154A01025,ITC LTD,287.85,291.0,287.1,290.3,290.05,286.95,290.3,6551425,1898083865.0,248275
JIOFIN,2026-07-01,2026-07-01,EQ,INE758E01017,JIO FIN SERVICES LTD,236.76,240.76,236.5,240.01,239.9,236.44,240.01,7959631,1900146579.96,62693
JSWSTEEL,2026-07-01,2026-07-01,EQ,INE019A01038,JSW STEEL LIMITED,1229.6,1231.9,1210.7,1216.2,1224.9,1226.4,1216.2,1634758,1990908176.4,61895
KOTAKBANK,2026-07-01,2026-07-01,EQ,INE237A01036,KOTAK MAHINDRA BANK LTD,397.35,401.4,393.25,400.45,399.0,392.25,400.45,21723944,8632743849.15,268675
LT,2026-07-01,2026-07-01,EQ,INE018A01030,LARSEN & TOUBRO LTD.,4130.1,4142.8,4081.1,4092.6,4092.0,4143.4,4092.6,1437109,5896420078.7,98249
M&M,2026-07-01,2026-07-01,EQ,INE101A01026,MAHINDRA & MAHINDRA LTD,3088.0,3166.3,3088.0,3130.0,3132.0,3068.8,3130.0,2754707,8647487453.1,139371
MARUTI,2026-07-01,2026-07-01,EQ,INE585B01010,MARUTI SUZUKI INDIA LTD.,14151.0,14549.0,14070.0,14395.0,14340.0,14115.0,14397.0,1397790,20044599692.0,146354
MAXHEALTH,2026-07-01,2026-07-01,EQ,INE027H01010,MAX HEALTHCARE INS LTD,1134.9,1143.5,1126.0,1139.9,1141.7,1129.25,1139.9,1329751,1512158605.2,56091
NESTLEIND,2026-07-01,2026-07-01,EQ,INE239A01024,NESTLE INDIA LIMITED,1414.8,1459.9,1407.9,1453.8,1453.0,1405.2,1453.8,2672318,3861259130.2,86883
NTPC,2026-07-01,2026-07-01,EQ,INE733E01010,NTPC LTD,358.0,360.85,354.25,357.9,357.4,356.65,357.9,6915166,2476320760.95,86739
ONGC,2026-07-01,2026-07-01,EQ,INE213A01029,OIL AND NATURAL GAS CORP.,235.7,236.1,233.52,234.99,234.92,234.9,234.99,11835312,2777375375.33,114141
POWERGRID,2026-07-01,2026-07-01,EQ,INE752E01010,POWER GRID CORP. LTD.,287.8,288.35,285.65,287.55,287.1,286.3,287.55,8147424,2340414267.85,99696
RELIANCE,2026-07-01,2026-07-01,EQ,INE002A01018,RELIANCE INDUSTRIES LTD,1298.9,1312.2,1296.5,1308.0,1306.5,1293.9,1308.0,7001401,9151570032.2,149608
SBILIFE,2026-07-01,2026-07-01,EQ,INE123W01016,SBI LIFE INSURANCE CO LTD,1777.0,1794.2,1758.6,1790.9,1793.0,1765.7,1790.9,624234,1108620997.2,38235
SBIN,2026-07-01,2026-07-01,EQ,INE062A01020,STATE BANK OF INDIA,1031.0,1049.9,1025.5,1047.4,1043.5,1026.9,1047.4,6295315,6546852930.3,163396
SHRIRAMFIN,2026-07-01,2026-07-01,EQ,INE721A01047,SHRIRAM FINANCE LIMITED,1050.0,1058.6,1038.0,1048.1,1045.0,1042.15,1048.1,4722961,4959036926.1,112781
SUNPHARMA,2026-07-01,2026-07-01,EQ,INE044A01036,SUN PHARMACEUTICAL IND L,1877.9,1887.4,1860.2,1866.2,1867.4,1862.5,1866.2,1230360,2303858574.1,77230
