symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2025-08-19,2025-08-19,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,2339.9,2395.6,2314.1,2388.4,2380.7,2333.6,2388.3,1069432,2532611818.7,58469
ADANIPORTS,2025-08-19,2025-08-19,EQ,INE742F01042,ADANI PORT & SEZ LTD,1332.0,1371.7,1325.0,1369.4,1370.0,1327.2,1369.4,3150673,4263019529.5,100126
APOLLOHOSP,2025-08-19,2025-08-19,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,7830.5,7864.5,7800.0,7823.5,7808.5,7822.5,7823.5,384598,3010487423.0,47095
ASIANPAINT,2025-08-19,2025-08-19,EQ,INE021A01026,ASIAN PAINTS LIMITED,2587.4,2595.0,2561.2,2579.4,2581.0,2587.4,2579.4,698587,1801713644.4,60592
AXISBANK,2025-08-19,2025-08-19,EQ,INE238A01034,AXIS BANK LIMITED,1078.0,1095.0,1075.8,1083.2,1084.2,1082.6,1083.2,5661531,6148490365.1,189223
BAJAJ-AUTO,2025-08-19,2025-08-19,EQ,INE917I01010,BAJAJ AUTO LIMITED,8609.0,8856.0,8586.0,8795.5,8771.0,8588.5,8795.5,1052384,9239038664.5,95523
BAJAJFINSV,2025-08-19,2025-08-19,EQ,INE918I01026,BAJAJ FINSERV LTD.,1994.0,1997.6,1964.8,1972.2,1973.9,1993.5,1972.2,1389770,2740002088.8,42178
BAJFINANCE,2025-08-19,2025-08-19,EQ,INE296A01032,BAJAJ FINANCE LIMITED,905.95,909.9,890.5,902.3,902.0,905.2,902.3,5764382,5175100521.85,155937
BEL,2025-08-19,2025-08-19,EQ,INE263A01024,BHARAT ELECTRONICS LTD,382.5,383.7,377.5,380.05,380.5,382.5,380.05,11111204,4214334596.5,130715
BHARTIARTL,2025-08-19,2025-08-19,EQ,INE397D01024,BHARTI AIRTEL LIMITED,1901.1,1931.8,1900.0,1909.7,1912.9,1892.3,1909.7,5706265,10936227739.1,206298
CIPLA,2025-08-19,2025-08-19,EQ,INE059A01026,CIPLA LTD,1565.2,1568.7,1546.1,1548.9,1547.2,1565.2,1548.9,898746,1399801141.7,50414
COALINDIA,2025-08-19,2025-08-19,EQ,INE522F01014,COAL INDIA LTD,388.5,388.5,384.25,385.35,385.9,387.8,385.35,5219052,2018158890.55,69349
DRREDDY,2025-08-19,2025-08-19,EQ,INE089A01031,DR. REDDY S LABORATORIES,1263.0,1263.8,1241.9,1244.2,1245.0,1262.7,1244.3,1061816,1328175616.5,45411
