symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2026-07-21,2026-07-21,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,3175.2,3213.5,3170.0,3182.7,3180.0,3183.3,3182.7,951463,3038706659.4,47560
ADANIPORTS,2026-07-21,2026-07-21,EQ,INE742F01042,ADANI PORT & SEZ LTD,1840.0,1857.4,1833.0,1846.5,1845.6,1844.0,1845.9,1372166,2531104439.9,45695
APOLLOHOSP,2026-07-21,2026-07-21,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,8934.0,8945.5,8880.0,8926.5,8925.0,8905.0,8925.5,200394,1785577786.0,32403
ASIANPAINT,2026-07-21,2026-07-21,EQ,INE021A01026,ASIAN PAINTS LIMITED,2695.0,2720.0,2680.5,2692.4,2697.0,2691.4,2692.4,1000078,2695226139.9,50788
AXISBANK,2026-07-21,2026-07-21,EQ,INE238A01034,AXIS BANK LIMITED,1245.0,1267.7,1244.5,1258.2,1256.5,1256.0,1258.2,15014867,18866275669.9,253560
BAJAJ-AUTO,2026-07-21,2026-07-21,EQ,INE917I01010,BAJAJ AUTO LIMITED,10525.0,10560.0,10342.5,10403.5,10426.0,10522.5,10403.5,834319,8730388769.0,85473
BAJAJFINSV,2026-07-21,2026-07-21,EQ,INE918I01026,BAJAJ FINSERV LTD.,1855.0,1904.8,1850.4,1900.6,1900.7,1861.5,1900.6,1668696,3150843546.5,61096
BAJFINANCE,2026-07-21,2026-07-21,EQ,INE296A01032,BAJAJ FINANCE LIMITED,1064.0,1074.4,1060.9,1069.2,1071.0,1064.0,1069.0,6970658,7447537610.4,133957
BEL,2026-07-21,2026-07-21,EQ,INE263A01024,BHARAT ELECTRONICS LTD,408.15,410.95,406.5,410.05,410.1,408.15,410.05,5242231,2142247564.35,76749
BHARTIARTL,2026-07-21,2026-07-21,EQ,INE397D01024,BHARTI AIRTEL LIMITED,1946.4,1952.0,1938.7,1948.4,1949.0,1940.1,1948.4,5061312,9852305037.5,129828
CIPLA,2026-07-21,2026-07-21,EQ,INE059A01026,CIPLA LTD,1442.1,1443.9,1414.0,1432.5,1433.0,1441.6,1432.5,1341452,1919848000.2,67611
COALINDIA,2026-07-21,2026-07-21,EQ,INE522F01014,COAL INDIA LTD,429.95,433.2,429.15,431.25,431.0,429.4,431.25,4612497,1990385769.55,71032
DRREDDY,2026-07-21,2026-07-21,EQ,INE089A01031,DR. REDDY S LABORATORIES,1224.7,1230.0,1203.0,1206.0,1206.9,1223.1,1206.0,2182513,2644775743.3,67205
EICHERMOT,2026-07-21,2026-07-21,EQ,INE066A01021,EICHER MOTORS LTD,7590.0,7710.0,7565.0,7689.5,7694.0,7563.5,7689.5,451075,3443208159.0,45061
ETERNAL,2026-07-21,2026-07-21,EQ,INE758T01015,ETERNAL LIMITED,286.0,288.1,283.6,286.6,287.6,286.95,286.6,22178874,6326651503.85,137982
GRASIM,2026-07-21,2026-07-21,EQ,INE047A01021,GRASIM INDUSTRIES LTD,3150.1,3195.1,3135.6,3179.8,3170.0,3143.8,3179.6,659160,2088231911.2,32655
HCLTECH,2026-07-21,2026-07-21,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1219.0,1240.7,1217.2,1239.5,1238.9,1221.3,1239.5,4642320,5724322648.7,145874
HDFCBANK,2026-07-21,2026-07-21,EQ,INE040A01034,HDFC BANK LTD,769.15,772.5,760.1,761.45,761.5,777.6,761.45,42246009,32337826325.5,644512
HDFCLIFE,2026-07-21,2026-07-21,EQ,INE795G01014,HDFC LIFE INS CO LTD,564.65,564.8,557.5,561.0,561.5,564.65,561.0,2529706,1418723992.25,35992
HINDALCO,2026-07-21,2026-07-21,EQ,INE038A01020,HINDALCO  INDUSTRIES  LTD,944.15,956.3,941.0,951.4,955.0,947.8,951.4,4965762,4707420924.6,82204
HINDUNILVR,2026-07-21,2026-07-21,EQ,INE030A01027,HINDUSTAN UNILEVER LTD.,2139.7,2147.7,2127.5,2142.5,2141.0,2139.7,2142.5,1032417,2208955709.9,53613
ICICIBANK,2026-07-21,2026-07-21,EQ,INE090A01021,ICICI BANK LTD.,1470.0,1473.9,1456.6,1463.1,1463.1,1460.2,1463.1,18269907,26745465548.1,186971
INDIGO,2026-07-21,2026-07-21,EQ,INE646L01027,INTERGLOBE AVIATION LTD,5249.0,5325.0,5234.0,5305.0,5287.0,5229.0,5305.0,920977,4874639805.0,55698
INFY,2026-07-21,2026-07-21,EQ,INE009A01021,INFOSYS LIMITED,1080.0,1094.5,1067.2,1073.5,1070.6,1087.1,1073.5,9485229,10193802082.3,187625
ITC,2026-07-21,2026-07-21,EQ,INE154A01025,ITC LTD,283.0,283.95,278.8,281.0,281.2,282.7,281.0,9858768,2769159109.55,297080
JIOFIN,2026-07-21,2026-07-21,EQ,INE758E01017,JIO FIN SERVICES LTD,239.48,241.2,236.71,240.03,240.55,238.92,240.03,17460387,4166637669.76,92129
JSWSTEEL,2026-07-21,2026-07-21,EQ,INE019A01038,JSW STEEL LIMITED,1259.0,1271.4,1252.0,1267.4,1268.8,1257.0,1267.4,1941639,2459149597.0,57112
KOTAKBANK,2026-07-21,2026-07-21,EQ,INE237A01036,KOTAK MAHINDRA BANK LTD,383.0,386.95,381.05,385.95,386.0,382.05,385.95,17152911,6597906826.0,170325
LT,2026-07-21,2026-07-21,EQ,INE018A01030,LARSEN & TOUBRO LTD.,3839.0,3859.5,3815.7,3846.6,3852.0,3838.8,3846.6,1393919,5348985631.3,81459
M&M,2026-07-21,2026-07-21,EQ,INE101A01026,MAHINDRA & MAHINDRA LTD,3153.8,3212.0,3143.0,3201.7,3210.0,3165.5,3201.7,1776773,5649066521.1,101949
MARUTI,2026-07-21,2026-07-21,EQ,INE585B01010,MARUTI SUZUKI INDIA LTD.,13520.0,13655.0,13348.0,13597.0,13640.0,13514.0,13597.0,341101,4591656193.0,52592
MAXHEALTH,2026-07-21,2026-07-21,EQ,INE027H01010,MAX HEALTHCARE INS LTD,1102.4,1105.3,1084.6,1100.4,1097.0,1102.4,1100.4,2006432,2196777718.2,46373
NESTLEIND,2026-07-21,2026-07-21,EQ,INE239A01024,NESTLE INDIA LIMITED,1451.5,1464.4,1447.0,1451.9,1456.0,1446.3,1451.9,1657756,2409772105.2,48552
NTPC,2026-07-21,2026-07-21,EQ,INE733E01010,NTPC LTD,347.2,349.15,344.15,348.55,348.5,347.25,348.55,8575793,2974473297.45,109309
ONGC,2026-07-21,2026-07-21,EQ,INE213A01029,OIL AND NATURAL GAS CORP.,250.01,251.69,248.46,249.89,249.75,249.58,249.96,12240171,3059752616.38,113590
POWERGRID,2026-07-21,2026-07-21,EQ,INE752E01010,POWER GRID CORP. LTD.,289.0,290.4,284.45,286.7,286.35,288.7,286.7,7517060,2157958883.25,99260
RELIANCE,2026-07-21,2026-07-21,EQ,INE002A01018,RELIANCE INDUSTRIES LTD,1321.0,1326.9,1302.7,1303.7,1304.6,1323.1,1303.7,12753410,16700809195.3,204419
SBILIFE,2026-07-21,2026-07-21,EQ,INE123W01016,SBI LIFE INSURANCE CO LTD,1834.5,1835.0,1816.2,1827.9,1825.6,1824.5,1827.9,583351,1065420360.8,35551
SBIN,2026-07-21,2026-07-21,EQ,INE062A01020,STATE BANK OF INDIA,1056.2,1067.0,1042.8,1044.4,1044.3,1060.0,1044.4,10514887,11065617404.9,239098
SHRIRAMFIN,2026-07-21,2026-07-21,EQ,INE721A01047,SHRIRAM FINANCE LIMITED,1036.0,1067.4,1031.0,1061.5,1064.1,1035.4,1061.5,7633092,8086263511.0,113610
SUNPHARMA,2026-07-21,2026-07-21,EQ,INE044A01036,SUN PHARMACEUTICAL IND L,1952.1,1966.5,1938.2,1961.9,1960.0,1956.4,1961.9,1412579,2765690271.1,97578
TATACONSUM,2026-07-21,2026-07-21,EQ,INE192A01025,TATA CONSUMER PRODUCT LTD,1093.0,1096.5,1079.9,1081.5,1080.1,1091.9,1081.5,1241515,1346953382.3,42854
TATASTEEL,2026-07-21,2026-07-21,EQ,INE081A01020,TATA STEEL LIMITED,186.75,188.1,184.7,187.24,187.3,186.41,187.24,21618426,4030483034.51,127798
TCS,2026-07-21,2026-07-21,EQ,INE467B01029,TATA CONSULTANCY SERV LT,2245.1,2259.9,2218.5,2221.1,2219.0,2251.1,2221.1,2382160,5312074629.7,95890
TECHM,2026-07-21,2026-07-21,EQ,INE669C01036,TECH MAHINDRA LIMITED,1577.0,1614.6,1572.0,1576.3,1577.4,1576.4,1576.3,2624717,4175896883.9,87975
TITAN,2026-07-21,2026-07-21,EQ,INE280A01028,TITAN COMPANY LIMITED,4644.2,4691.7,4629.2,4688.7,4687.1,4643.4,4688.7,530094,2474412483.8,53049
TMPV,2026-07-21,2026-07-21,EQ,INE155A01022,TATA MOTORS PASS VEH LTD,336.1,337.65,331.8,333.8,333.9,336.45,333.8,5847490,1953087496.85,70903
TRENT,2026-07-21,2026-07-21,EQ,INE849A01020,TRENT LTD,2930.0,2934.4,2883.1,2894.7,2895.2,2925.9,2894.7,480354,1395103879.4,40448
ULTRACEMCO,2026-07-21,2026-07-21,EQ,INE481G01011,ULTRATECH CEMENT LIMITED,12070.0,12126.0,11926.0,12094.0,12075.0,11903.0,12094.0,830840,10008449008.0,74720
WIPRO,2026-07-21,2026-07-21,EQ,INE075A01022,WIPRO LTD,176.11,177.5,174.5,174.97,174.8,176.38,174.97,11350578,1989685035.79,80463
