symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2025-07-21,2025-07-21,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,2596.3,2624.9,2585.0,2619.5,2615.7,2596.1,2619.4,369782,965953134.9,28077
ADANIPORTS,2025-07-21,2025-07-21,EQ,INE742F01042,ADANI PORT & SEZ LTD,1442.1,1453.1,1430.0,1450.5,1449.0,1443.1,1450.5,815780,1176918990.6,35557
APOLLOHOSP,2025-07-21,2025-07-21,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,7303.5,7322.5,7246.0,7254.5,7264.0,7303.5,7254.5,217270,1581067850.5,35271
ASIANPAINT,2025-07-21,2025-07-21,EQ,INE021A01026,ASIAN PAINTS LIMITED,2382.4,2408.0,2360.8,2375.4,2378.8,2382.4,2375.4,390934,927244568.9,30724
AXISBANK,2025-07-21,2025-07-21,EQ,INE238A01034,AXIS BANK LIMITED,1086.0,1101.5,1071.9,1099.6,1100.0,1099.3,1099.6,15905500,17370087208.2,330995
BAJAJ-AUTO,2025-07-21,2025-07-21,EQ,INE917I01010,BAJAJ AUTO LIMITED,8306.0,8450.0,8306.0,8438.5,8449.0,8347.5,8438.5,253964,2134188023.5,36373
BAJAJFINSV,2025-07-21,2025-07-21,EQ,INE918I01026,BAJAJ FINSERV LTD.,2026.9,2056.0,2017.6,2053.9,2053.0,2029.6,2053.9,999643,2045471744.6,49658
BAJFINANCE,2025-07-21,2025-07-21,EQ,INE296A01032,BAJAJ FINANCE LIMITED,938.9,951.0,937.35,948.45,948.0,942.0,948.45,4660232,4411155684.9,106985
BEL,2025-07-21,2025-07-21,EQ,INE263A01024,BHARAT ELECTRONICS LTD,394.6,400.95,391.1,399.95,400.7,394.75,399.95,12980473,5158874032.65,180486
BHARTIARTL,2025-07-21,2025-07-21,EQ,INE397D01024,BHARTI AIRTEL LIMITED,1894.8,1919.9,1892.6,1909.2,1907.3,1901.0,1909.2,5109654,9746237253.0,106175
CIPLA,2025-07-21,2025-07-21,EQ,INE059A01026,CIPLA LTD,1481.1,1482.5,1468.5,1473.9,1473.0,1482.3,1474.1,1198993,1767712607.2,42534
COALINDIA,2025-07-21,2025-07-21,EQ,INE522F01014,COAL INDIA LTD,389.0,389.4,385.4,386.8,386.5,388.5,386.8,4396850,1700762348.9,94212
DRREDDY,2025-07-21,2025-07-21,EQ,INE089A01031,DR. REDDY S LABORATORIES,1250.2,1262.4,1245.2,1259.3,1256.1,1257.5,1259.3,1065189,1337925689.1,45297
EICHERMOT,2025-07-21,2025-07-21,EQ,INE066A01021,EICHER MOTORS LTD,5597.0,5627.0,5540.5,5558.0,5561.5,5627.5,5558.0,190717,1063581958.0,24111
ETERNAL,2025-07-21,2025-07-21,EQ,INE758T01015,ETERNAL LIMITED,257.0,277.0,256.65,271.7,276.5,257.2,271.65,67508530,18133871244.75,267311
GRASIM,2025-07-21,2025-07-21,EQ,INE047A01021,GRASIM INDUSTRIES LTD,2728.0,2751.5,2713.2,2741.9,2751.0,2728.5,2740.8,616378,1684874827.7,67630
HCLTECH,2025-07-21,2025-07-21,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1548.8,1550.7,1526.0,1530.4,1530.8,1548.8,1530.4,3368842,5163643439.5,90546
HDFCBANK,2025-07-21,2025-07-21,EQ,INE040A01034,HDFC BANK LTD,1978.2,2002.0,1976.5,2000.5,2001.5,1957.4,2000.5,11154539,22236041336.4,275691
HDFCLIFE,2025-07-21,2025-07-21,EQ,INE795G01014,HDFC LIFE INS CO LTD,738.0,753.5,732.85,752.3,751.9,739.5,752.3,2073697,1551885178.7,51787
HINDALCO,2025-07-21,2025-07-21,EQ,INE038A01020,HINDALCO  INDUSTRIES  LTD,679.0,687.15,679.0,682.7,682.2,675.9,682.7,4912558,3356055844.95,89865
HINDUNILVR,2025-07-21,2025-07-21,EQ,INE030A01027,HINDUSTAN UNILEVER LTD.,2490.9,2493.6,2455.4,2464.9,2464.9,2489.6,2464.9,1169960,2889607558.3,61953
ICICIBANK,2025-07-21,2025-07-21,EQ,INE090A01021,ICICI BANK LTD.,1448.0,1467.7,1437.0,1465.8,1464.5,1425.8,1465.8,13867136,20215422421.3,232151
INDIGO,2025-07-21,2025-07-21,EQ,INE646L01027,INTERGLOBE AVIATION LTD,5900.0,5910.0,5820.0,5878.0,5890.0,5861.0,5878.0,491974,2889711995.5,52386
INFY,2025-07-21,2025-07-21,EQ,INE009A01021,INFOSYS LIMITED,1580.0,1589.0,1566.8,1584.3,1585.6,1586.1,1584.3,3682661,5816701900.1,123969
ITC,2025-07-21,2025-07-21,EQ,INE154A01025,ITC LTD,422.0,422.75,418.4,420.1,420.3,422.75,420.1,4822343,2028012485.95,85747
JIOFIN,2025-07-21,2025-07-21,EQ,INE758E01017,JIO FIN SERVICES LTD,318.2,320.8,314.1,317.25,317.9,316.85,317.25,16996843,5392724724.75,121485
JSWSTEEL,2025-07-21,2025-07-21,EQ,INE019A01038,JSW STEEL LIMITED,1051.0,1053.5,1018.3,1034.8,1036.0,1034.4,1034.8,2771028,2856284374.7,69583
KOTAKBANK,2025-07-21,2025-07-21,EQ,INE237A01028,KOTAK MAHINDRA BANK LTD,2138.1,2167.6,2130.2,2165.2,2164.5,2140.5,2165.2,1827099,3943942172.4,103601
LT,2025-07-21,2025-07-21,EQ,INE018A01030,LARSEN & TOUBRO LTD.,3467.6,3508.1,3444.9,3502.8,3503.0,3464.8,3502.8,1521623,5312822362.8,77895
