symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2026-02-02,2026-02-02,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,1956.6,2002.2,1934.0,1995.4,1995.0,1942.8,1995.35,1229270,2418939814.6,61151
ADANIPORTS,2026-02-02,2026-02-02,EQ,INE742F01042,ADANI PORT & SEZ LTD,1348.0,1406.0,1348.0,1403.1,1402.5,1344.9,1403.1,2796673,3857755829.1,91119
APOLLOHOSP,2026-02-02,2026-02-02,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,6915.0,6950.0,6831.0,6933.5,6922.5,6948.0,6933.5,343776,2369279284.0,54067
ASIANPAINT,2026-02-02,2026-02-02,EQ,INE021A01026,ASIAN PAINTS LIMITED,2374.9,2429.5,2372.0,2402.0,2395.0,2357.0,2402.0,1183482,2844234574.9,126959
AXISBANK,2026-02-02,2026-02-02,EQ,INE238A01034,AXIS BANK LIMITED,1339.0,1352.7,1302.9,1311.5,1309.2,1340.4,1311.95,8647298,11389956509.0,204092
BAJAJ-AUTO,2026-02-02,2026-02-02,EQ,INE917I01010,BAJAJ AUTO LIMITED,9454.5,9523.0,9250.5,9496.5,9474.0,9499.5,9496.5,327240,3070398519.0,50108
BAJAJFINSV,2026-02-02,2026-02-02,EQ,INE918I01026,BAJAJ FINSERV LTD.,1908.0,1937.1,1876.6,1930.1,1934.0,1908.8,1930.1,1183196,2264386759.8,84861
BAJFINANCE,2026-02-02,2026-02-02,EQ,INE296A01032,BAJAJ FINANCE LIMITED,887.0,909.4,887.0,903.7,908.0,902.35,903.7,11874989,10670989136.55,172067
BEL,2026-02-02,2026-02-02,EQ,INE263A01024,BHARAT ELECTRONICS LTD,432.0,441.35,420.25,439.1,440.8,425.35,439.1,43652893,18819935384.2,315649
BHARTIARTL,2026-02-02,2026-02-02,EQ,INE397D01024,BHARTI AIRTEL LIMITED,1936.1,1969.8,1926.5,1965.4,1966.4,1949.0,1965.4,5326225,10406649696.1,173244
CIPLA,2026-02-02,2026-02-02,EQ,INE059A01026,CIPLA LTD,1330.0,1333.0,1293.1,1311.6,1314.5,1328.9,1311.6,1832963,2390196641.7,63407
COALINDIA,2026-02-02,2026-02-02,EQ,INE522F01014,COAL INDIA LTD,419.0,425.5,413.0,423.5,421.35,419.55,423.5,9618062,4023151708.05,103498
DRREDDY,2026-02-02,2026-02-02,EQ,INE089A01031,DR. REDDY S LABORATORIES,1189.5,1195.0,1167.1,1182.5,1182.8,1178.7,1182.5,1207638,1427044656.5,47986
EICHERMOT,2026-02-02,2026-02-02,EQ,INE066A01021,EICHER MOTORS LTD,6805.0,6997.0,6738.0,6985.5,6982.0,6889.5,6985.5,490854,3386613896.5,67686
ETERNAL,2026-02-02,2026-02-02,EQ,INE758T01015,ETERNAL LIMITED,266.0,276.3,266.0,272.65,273.0,269.55,272.65,34208468,9293335600.15,170689
GRASIM,2026-02-02,2026-02-02,EQ,INE047A01021,GRASIM INDUSTRIES LTD,2740.0,2781.9,2713.0,2774.6,2773.6,2737.6,2774.6,929579,2555666653.4,68259
HCLTECH,2026-02-02,2026-02-02,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1670.0,1688.5,1653.6,1676.8,1675.0,1666.2,1676.8,1916380,3209755549.5,85140
HDFCBANK,2026-02-02,2026-02-02,EQ,INE040A01034,HDFC BANK LTD,915.0,929.8,909.3,928.1,928.1,922.1,928.1,28032106,25905516822.8,387552
HDFCLIFE,2026-02-02,2026-02-02,EQ,INE795G01014,HDFC LIFE INS CO LTD,717.3,721.65,708.8,717.5,717.0,715.3,717.5,1824473,1305742565.15,66783
HINDALCO,2026-02-02,2026-02-02,EQ,INE038A01020,HINDALCO  INDUSTRIES  LTD,905.7,936.75,897.5,930.5,936.1,908.2,930.5,9659915,8843122846.2,156569
HINDUNILVR,2026-02-02,2026-02-02,EQ,INE030A01027,HINDUSTAN UNILEVER LTD.,2356.1,2360.0,2303.0,2357.3,2351.0,2350.7,2357.3,1375089,3214667462.2,71449
ICICIBANK,2026-02-02,2026-02-02,EQ,INE090A01021,ICICI BANK LTD.,1329.9,1354.4,1329.1,1352.8,1351.0,1334.2,1352.8,12800245,17221871131.7,296520
