symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2026-03-30,2026-03-30,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,1810.0,1837.8,1753.0,1758.8,1764.0,1823.0,1758.8,2825299,5047645824.6,88879
ADANIPORTS,2026-03-30,2026-03-30,EQ,INE742F01042,ADANI PORT & SEZ LTD,1325.0,1337.3,1307.1,1312.6,1312.0,1337.8,1312.65,2856500,3768677724.2,110016
APOLLOHOSP,2026-03-30,2026-03-30,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,7470.0,7509.5,7360.5,7419.0,7499.5,7549.0,7419.05,764508,5670743321.5,46176
ASIANPAINT,2026-03-30,2026-03-30,EQ,INE021A01026,ASIAN PAINTS LIMITED,2185.3,2202.9,2151.0,2165.2,2168.2,2207.4,2165.2,1513565,3285790677.2,89204
AXISBANK,2026-03-30,2026-03-30,EQ,INE238A01034,AXIS BANK LIMITED,1185.1,1188.8,1153.9,1161.3,1168.4,1205.2,1161.3,18534887,21569262568.5,332645
BAJAJ-AUTO,2026-03-30,2026-03-30,EQ,INE917I01010,BAJAJ AUTO LIMITED,8810.0,8889.0,8745.0,8781.5,8761.5,8901.0,8781.45,325094,2863500017.0,53602
BAJAJFINSV,2026-03-30,2026-03-30,EQ,INE918I01026,BAJAJ FINSERV LTD.,1675.0,1686.1,1627.0,1631.8,1635.0,1694.7,1631.8,3272392,5390108012.7,112930
BAJFINANCE,2026-03-30,2026-03-30,EQ,INE296A01032,BAJAJ FINANCE LIMITED,831.0,834.9,799.0,801.55,802.0,843.8,801.55,20377282,16532498038.0,341634
BEL,2026-03-30,2026-03-30,EQ,INE263A01024,BHARAT ELECTRONICS LTD,400.0,413.25,399.35,400.65,401.6,404.75,400.65,22694742,9180042482.85,232554
BHARTIARTL,2026-03-30,2026-03-30,EQ,INE397D01024,BHARTI AIRTEL LIMITED,1818.0,1824.5,1774.5,1782.4,1789.2,1843.9,1782.4,14240129,25496261863.8,219313
CIPLA,2026-03-30,2026-03-30,EQ,INE059A01026,CIPLA LTD,1231.2,1235.0,1215.0,1224.2,1222.0,1242.3,1224.2,2089130,2561093142.9,69641
COALINDIA,2026-03-30,2026-03-30,EQ,INE522F01014,COAL INDIA LTD,445.05,459.9,443.1,450.45,450.1,445.05,450.45,19114688,8682709476.05,221841
DRREDDY,2026-03-30,2026-03-30,EQ,INE089A01031,DR. REDDY S LABORATORIES,1265.0,1276.2,1251.1,1254.9,1252.0,1281.7,1254.9,1991442,2505393268.0,52591
EICHERMOT,2026-03-30,2026-03-30,EQ,INE066A01021,EICHER MOTORS LTD,6730.5,6784.0,6571.5,6586.0,6602.0,6811.5,6586.0,1015357,6728762142.0,100992
ETERNAL,2026-03-30,2026-03-30,EQ,INE758T01015,ETERNAL LIMITED,225.79,231.58,225.19,228.98,229.2,233.17,229.0,49774525,11404823890.37,297791
GRASIM,2026-03-30,2026-03-30,EQ,INE047A01021,GRASIM INDUSTRIES LTD,2620.1,2620.1,2540.0,2557.7,2541.0,2628.2,2557.7,1978678,5084044076.1,118364
HCLTECH,2026-03-30,2026-03-30,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1350.0,1359.2,1336.2,1341.6,1345.1,1364.4,1341.6,5541018,7457495502.0,115344
HDFCBANK,2026-03-30,2026-03-30,EQ,INE040A01034,HDFC BANK LTD,745.2,751.0,726.65,731.55,735.0,756.2,731.55,103500135,76370180749.45,787374
HDFCLIFE,2026-03-30,2026-03-30,EQ,INE795G01014,HDFC LIFE INS CO LTD,608.95,610.0,587.85,590.6,592.95,610.2,590.6,6294260,3742861743.9,109725
HINDALCO,2026-03-30,2026-03-30,EQ,INE038A01020,HINDALCO  INDUSTRIES  LTD,876.0,913.0,876.0,884.45,888.0,866.7,884.45,12727309,11361966756.2,218987
HINDUNILVR,2026-03-30,2026-03-30,EQ,INE030A01027,HINDUSTAN UNILEVER LTD.,2064.0,2082.4,2046.2,2055.2,2057.0,2074.4,2055.2,2482193,5105545425.8,78854
ICICIBANK,2026-03-30,2026-03-30,EQ,INE090A01021,ICICI BANK LTD.,1216.5,1222.6,1200.4,1205.9,1211.8,1233.8,1205.9,23952775,29015783813.0,224335
INDIGO,2026-03-30,2026-03-30,EQ,INE646L01027,INTERGLOBE AVIATION LTD,4030.0,4092.2,3930.6,3943.5,3950.0,4099.5,3943.5,2450995,9851323691.4,112025
INFY,2026-03-30,2026-03-30,EQ,INE009A01021,INFOSYS LIMITED,1250.0,1265.5,1243.0,1250.6,1247.8,1269.7,1250.6,14108486,17675594507.3,186753
ITC,2026-03-30,2026-03-30,EQ,INE154A01025,ITC LTD,293.6,294.45,287.0,287.7,288.5,294.7,287.7,24586921,7133459794.75,212496
JIOFIN,2026-03-30,2026-03-30,EQ,INE758E01017,JIO FIN SERVICES LTD,228.9,231.5,223.3,224.1,224.45,232.55,224.1,25943393,5874094584.6,164754
JSWSTEEL,2026-03-30,2026-03-30,EQ,INE019A01038,JSW STEEL LIMITED,1130.0,1136.5,1114.0,1122.5,1115.0,1130.3,1122.5,2454814,2761161477.2,58933
KOTAKBANK,2026-03-30,2026-03-30,EQ,INE237A01036,KOTAK MAHINDRA BANK LTD,361.0,362.95,351.65,353.4,353.0,366.15,353.4,39762775,14107936024.95,324407
LT,2026-03-30,2026-03-30,EQ,INE018A01030,LARSEN & TOUBRO LTD.,3500.0,3543.6,3491.1,3504.1,3505.0,3564.1,3504.1,3549203,12477161389.8,244514
