symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2026-04-08,2026-04-08,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,2000.0,2099.0,1975.1,2043.8,2044.9,1882.1,2043.8,4197831,8527195411.7,113934
ADANIPORTS,2026-04-08,2026-04-08,EQ,INE742F01042,ADANI PORT & SEZ LTD,1464.9,1505.7,1449.0,1453.3,1452.0,1381.0,1453.3,7636467,11213512641.0,209499
APOLLOHOSP,2026-04-08,2026-04-08,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,7385.0,7518.0,7332.5,7401.5,7396.0,7326.5,7401.5,387242,2865112223.5,51914
ASIANPAINT,2026-04-08,2026-04-08,EQ,INE021A01026,ASIAN PAINTS LIMITED,2284.5,2336.9,2245.2,2282.4,2288.0,2186.2,2282.5,2914767,6641871320.4,138739
AXISBANK,2026-04-08,2026-04-08,EQ,INE238A01034,AXIS BANK LIMITED,1300.1,1335.6,1300.1,1333.0,1333.4,1250.1,1333.0,13519723,17846927823.7,298113
BAJAJ-AUTO,2026-04-08,2026-04-08,EQ,INE917I01010,BAJAJ AUTO LIMITED,9365.0,9501.0,9262.0,9366.0,9376.0,9049.5,9366.0,474100,4455379175.0,57071
BAJAJFINSV,2026-04-08,2026-04-08,EQ,INE918I01026,BAJAJ FINSERV LTD.,1751.5,1809.0,1751.5,1784.6,1787.5,1684.4,1784.6,2059323,3677680771.4,114101
BAJFINANCE,2026-04-08,2026-04-08,EQ,INE296A01032,BAJAJ FINANCE LIMITED,890.0,926.0,881.0,915.05,917.0,855.1,915.05,13826150,12632959269.2,214092
BEL,2026-04-08,2026-04-08,EQ,INE263A01024,BHARAT ELECTRONICS LTD,440.0,440.0,428.8,433.1,434.15,427.8,433.1,20054221,8668709877.5,189911
BHARTIARTL,2026-04-08,2026-04-08,EQ,INE397D01024,BHARTI AIRTEL LIMITED,1864.0,1871.5,1840.2,1861.6,1861.0,1830.3,1861.6,11587604,21532971581.5,301017
CIPLA,2026-04-08,2026-04-08,EQ,INE059A01026,CIPLA LTD,1220.0,1223.0,1204.5,1215.9,1216.6,1202.4,1215.9,2476674,3008582085.6,64463
COALINDIA,2026-04-08,2026-04-08,EQ,INE522F01014,COAL INDIA LTD,464.0,464.0,447.0,449.25,449.0,463.0,449.25,20653569,9287072377.9,161319
DRREDDY,2026-04-08,2026-04-08,EQ,INE089A01031,DR. REDDY S LABORATORIES,1210.0,1219.9,1185.4,1191.4,1193.0,1196.1,1191.4,2063229,2462199834.2,76501
EICHERMOT,2026-04-08,2026-04-08,EQ,INE066A01021,EICHER MOTORS LTD,6899.5,7170.0,6851.5,7131.0,7170.0,6605.5,7131.0,917337,6465777646.5,83700
ETERNAL,2026-04-08,2026-04-08,EQ,INE758T01015,ETERNAL LIMITED,243.55,246.92,241.0,243.62,244.4,231.97,243.62,61801744,15086905454.61,350469
GRASIM,2026-04-08,2026-04-08,EQ,INE047A01021,GRASIM INDUSTRIES LTD,2698.0,2794.9,2690.5,2756.2,2767.2,2621.0,2756.2,816578,2256064441.4,42992
HCLTECH,2026-04-08,2026-04-08,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1449.9,1466.0,1431.9,1461.0,1453.9,1441.6,1461.0,4239052,6147986493.0,176059
HDFCBANK,2026-04-08,2026-04-08,EQ,INE040A01034,HDFC BANK LTD,800.0,817.8,796.0,816.1,817.5,772.0,816.1,70269512,56909358152.4,561769
HDFCLIFE,2026-04-08,2026-04-08,EQ,INE795G01014,HDFC LIFE INS CO LTD,595.0,608.55,592.05,598.3,597.5,581.7,598.3,5911479,3557298713.6,120848
