symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2025-09-19,2025-09-19,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,2495.0,2579.0,2466.1,2524.0,2528.0,2402.0,2524.0,7965135,20072248387.7,238677
ADANIPORTS,2025-09-19,2025-09-19,EQ,INE742F01042,ADANI PORT & SEZ LTD,1447.8,1460.0,1425.0,1427.8,1429.0,1412.8,1427.8,8069167,11611040392.1,156496
APOLLOHOSP,2025-09-19,2025-09-19,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,7850.5,7876.5,7798.5,7806.5,7805.0,7850.5,7806.5,207129,1618992663.5,27286
ASIANPAINT,2025-09-19,2025-09-19,EQ,INE021A01026,ASIAN PAINTS LIMITED,2475.0,2509.5,2468.5,2481.7,2495.8,2478.7,2481.7,3731525,9273401995.4,68897
AXISBANK,2025-09-19,2025-09-19,EQ,INE238A01034,AXIS BANK LIMITED,1133.0,1144.1,1126.6,1135.9,1140.0,1133.0,1135.9,8910732,10131347081.0,93827
BAJAJ-AUTO,2025-09-19,2025-09-19,EQ,INE917I01010,BAJAJ AUTO LIMITED,9050.0,9063.5,8950.5,8971.5,8976.0,9075.0,8971.5,467648,4203278063.5,39541
BAJAJFINSV,2025-09-19,2025-09-19,EQ,INE918I01026,BAJAJ FINSERV LTD.,2069.0,2077.2,2053.7,2067.3,2070.5,2069.2,2067.3,1973991,4077418828.2,58929
BAJFINANCE,2025-09-19,2025-09-19,EQ,INE296A01032,BAJAJ FINANCE LIMITED,991.0,996.0,988.6,992.45,994.0,996.5,992.45,6736440,6687244049.45,81918
BEL,2025-09-19,2025-09-19,EQ,INE263A01024,BHARAT ELECTRONICS LTD,409.0,413.45,408.25,408.9,409.45,409.9,408.9,16150731,6621570946.35,117284
BHARTIARTL,2025-09-19,2025-09-19,EQ,INE397D01024,BHARTI AIRTEL LIMITED,1930.2,1976.8,1927.8,1962.4,1959.9,1941.1,1962.4,11287603,22058814337.5,152101
CIPLA,2025-09-19,2025-09-19,EQ,INE059A01026,CIPLA LTD,1581.0,1584.9,1557.5,1575.8,1575.1,1578.2,1575.8,1464121,2301134701.1,44910
COALINDIA,2025-09-19,2025-09-19,EQ,INE522F01014,COAL INDIA LTD,394.0,395.2,391.5,394.5,395.0,393.15,394.5,5272435,2077923247.95,68475
DRREDDY,2025-09-19,2025-09-19,EQ,INE089A01031,DR. REDDY S LABORATORIES,1324.7,1326.8,1312.0,1321.7,1322.0,1322.7,1321.7,1409571,1861745528.4,38230
EICHERMOT,2025-09-19,2025-09-19,EQ,INE066A01021,EICHER MOTORS LTD,6947.0,7018.0,6925.0,6973.5,6980.5,6924.5,6973.5,550551,3836015515.0,44794
ETERNAL,2025-09-19,2025-09-19,EQ,INE758T01015,ETERNAL LIMITED,337.0,340.0,334.55,336.55,337.65,337.85,336.55,29146789,9828086386.6,144330
GRASIM,2025-09-19,2025-09-19,EQ,INE047A01021,GRASIM INDUSTRIES LTD,2876.1,2891.3,2848.3,2877.9,2884.4,2878.8,2877.8,790137,2270150020.4,39068
HCLTECH,2025-09-19,2025-09-19,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1493.8,1493.8,1464.0,1467.4,1470.0,1493.8,1467.4,3197957,4703762937.1,76807
HDFCBANK,2025-09-19,2025-09-19,EQ,INE040A01034,HDFC BANK LTD,974.9,976.7,962.1,966.9,967.0,976.9,966.9,31243267,30219230008.15,220137
HDFCLIFE,2025-09-19,2025-09-19,EQ,INE795G01014,HDFC LIFE INS CO LTD,786.8,793.65,780.5,782.2,785.0,784.6,782.2,3634175,2855198481.35,63619
HINDALCO,2025-09-19,2025-09-19,EQ,INE038A01020,HINDALCO  INDUSTRIES  LTD,752.0,756.8,739.0,743.3,744.5,750.15,743.3,5132517,3819605957.35,53403
HINDUNILVR,2025-09-19,2025-09-19,EQ,INE030A01027,HINDUSTAN UNILEVER LTD.,2600.0,2604.7,2554.8,2559.6,2564.0,2586.8,2559.6,2214708,5685009456.1,68208
ICICIBANK,2025-09-19,2025-09-19,EQ,INE090A01021,ICICI BANK LTD.,1416.1,1418.0,1400.2,1402.2,1402.5,1421.7,1402.2,13457344,18896559650.8,172737
INDIGO,2025-09-19,2025-09-19,EQ,INE646L01027,INTERGLOBE AVIATION LTD,5758.0,5758.0,5648.5,5679.0,5681.5,5715.5,5679.0,750086,4260362156.0,41028
INFY,2025-09-19,2025-09-19,EQ,INE009A01021,INFOSYS LIMITED,1544.6,1551.3,1520.1,1540.2,1543.9,1540.6,1540.2,12988129,19950422136.7,152059
ITC,2025-09-19,2025-09-19,EQ,INE154A01025,ITC LTD,411.55,412.6,408.95,410.65,410.0,411.55,410.6,19505321,8006379578.25,119041
JIOFIN,2025-09-19,2025-09-19,EQ,INE758E01017,JIO FIN SERVICES LTD,317.6,321.6,315.8,317.0,317.6,317.35,317.0,17671561,5619088675.85,95070
JSWSTEEL,2025-09-19,2025-09-19,EQ,INE019A01038,JSW STEEL LIMITED,1121.1,1126.0,1113.7,1122.8,1125.5,1121.1,1122.8,1351221,1516110661.1,39504
KOTAKBANK,2025-09-19,2025-09-19,EQ,INE237A01028,KOTAK MAHINDRA BANK LTD,2054.6,2054.6,2027.4,2031.0,2038.8,2054.6,2031.0,4486225,9126763894.3,88819
LT,2025-09-19,2025-09-19,EQ,INE018A01030,LARSEN & TOUBRO LTD.,3679.0,3705.0,3671.0,3675.4,3684.0,3686.0,3675.4,2227521,8200861020.5,109853
M&M,2025-09-19,2025-09-19,EQ,INE101A01026,MAHINDRA & MAHINDRA LTD,3601.0,3636.7,3584.5,3592.1,3600.9,3642.2,3592.1,4018342,14475407169.3,116789
MARUTI,2025-09-19,2025-09-19,EQ,INE585B01010,MARUTI SUZUKI INDIA LTD.,16000.0,16060.0,15811.0,15864.0,15880.0,15817.0,15864.0,652443,10364547118.0,62166
MAXHEALTH,2025-09-19,2025-09-19,EQ,INE027H01010,MAX HEALTHCARE INS LTD,1170.0,1176.4,1151.2,1159.7,1161.5,1173.4,1159.7,4839925,5610591790.3,69296
