symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2025-10-21,2025-10-21,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,2554.9,2562.0,2542.3,2549.9,2548.5,2548.1,2549.9,101019,257862525.5,5843
ADANIPORTS,2025-10-21,2025-10-21,EQ,INE742F01042,ADANI PORT & SEZ LTD,1477.0,1481.5,1470.0,1473.5,1472.0,1467.0,1473.45,394024,581642780.5,14070
APOLLOHOSP,2025-10-21,2025-10-21,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,8038.0,8058.5,7992.5,8012.0,8010.0,8010.0,8011.75,31082,249416688.5,5442
ASIANPAINT,2025-10-21,2025-10-21,EQ,INE021A01026,ASIAN PAINTS LIMITED,2513.0,2519.2,2484.0,2504.6,2500.0,2516.0,2505.2,107942,270459921.2,10708
AXISBANK,2025-10-21,2025-10-21,EQ,INE238A01034,AXIS BANK LIMITED,1225.8,1238.8,1222.0,1237.3,1233.0,1226.0,1237.2,1940248,2395939900.5,24097
BAJAJ-AUTO,2025-10-21,2025-10-21,EQ,INE917I01010,BAJAJ AUTO LIMITED,9159.5,9165.0,9081.0,9118.0,9105.5,9124.5,9117.0,27642,252488710.0,3656
BAJAJFINSV,2025-10-21,2025-10-21,EQ,INE918I01026,BAJAJ FINSERV LTD.,2150.0,2184.0,2134.0,2169.1,2165.0,2139.8,2169.15,367784,793716787.3,14997
BAJFINANCE,2025-10-21,2025-10-21,EQ,INE296A01032,BAJAJ FINANCE LIMITED,1084.9,1089.0,1081.0,1086.5,1086.0,1081.0,1086.5,911624,989361169.4,39540
BEL,2025-10-21,2025-10-21,EQ,INE263A01024,BHARAT ELECTRONICS LTD,418.15,419.15,416.6,417.7,417.0,416.5,417.7,2915071,1218602267.0,48714
BHARTIARTL,2025-10-21,2025-10-21,EQ,INE397D01024,BHARTI AIRTEL LIMITED,2051.8,2058.5,2038.5,2043.5,2041.6,2051.5,2043.5,240850,492610681.5,21615
CIPLA,2025-10-21,2025-10-21,EQ,INE059A01026,CIPLA LTD,1646.7,1669.0,1642.1,1663.6,1665.0,1639.1,1663.6,709223,1178818228.9,23866
COALINDIA,2025-10-21,2025-10-21,EQ,INE522F01014,COAL INDIA LTD,393.1,393.15,390.6,391.1,390.95,390.6,391.1,678084,265408718.45,16411
DRREDDY,2025-10-21,2025-10-21,EQ,INE089A01031,DR. REDDY S LABORATORIES,1288.0,1294.0,1283.1,1288.7,1288.3,1282.0,1288.75,226788,292416438.7,8283
EICHERMOT,2025-10-21,2025-10-21,EQ,INE066A01021,EICHER MOTORS LTD,7037.0,7058.0,7005.0,7018.5,7025.0,7013.5,7018.6,14379,101022258.5,3061
ETERNAL,2025-10-21,2025-10-21,EQ,INE758T01015,ETERNAL LIMITED,340.1,340.8,337.2,338.1,338.0,338.15,338.1,3818958,1293737118.9,39876
GRASIM,2025-10-21,2025-10-21,EQ,INE047A01021,GRASIM INDUSTRIES LTD,2875.9,2875.9,2861.5,2870.7,2873.0,2854.0,2870.7,48792,140049077.1,4063
HCLTECH,2025-10-21,2025-10-21,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1502.7,1503.0,1481.0,1486.0,1486.5,1495.4,1486.15,274400,408963318.2,10319
HDFCBANK,2025-10-21,2025-10-21,EQ,INE040A01034,HDFC BANK LTD,1006.0,1010.0,1004.0,1007.7,1004.0,1002.95,1007.7,3471600,3499906215.35,88749
