symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2026-05-08,2026-05-08,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,2519.0,2546.1,2500.0,2505.9,2502.0,2513.7,2505.9,1499613,3780532778.0,50320
ADANIPORTS,2026-05-08,2026-05-08,EQ,INE742F01042,ADANI PORT & SEZ LTD,1740.4,1792.0,1727.7,1760.4,1760.0,1732.8,1760.4,4984856,8779389831.6,113348
APOLLOHOSP,2026-05-08,2026-05-08,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,7837.0,8115.0,7812.5,8097.0,8105.0,7837.0,8097.0,922866,7410420919.0,109795
ASIANPAINT,2026-05-08,2026-05-08,EQ,INE021A01026,ASIAN PAINTS LIMITED,2540.0,2607.4,2515.4,2599.9,2600.0,2530.6,2599.9,2327900,6023599214.6,122821
AXISBANK,2026-05-08,2026-05-08,EQ,INE238A01034,AXIS BANK LIMITED,1280.0,1282.0,1264.6,1268.3,1270.0,1292.7,1268.6,6358595,8081515056.7,206694
BAJAJ-AUTO,2026-05-08,2026-05-08,EQ,INE917I01010,BAJAJ AUTO LIMITED,10625.0,10785.0,10540.0,10711.5,10696.5,10605.0,10711.5,375627,4018766386.5,55106
BAJAJFINSV,2026-05-08,2026-05-08,EQ,INE918I01026,BAJAJ FINSERV LTD.,1824.5,1827.2,1802.5,1818.3,1814.0,1824.5,1818.3,719570,1305344145.7,43104
BAJFINANCE,2026-05-08,2026-05-08,EQ,INE296A01032,BAJAJ FINANCE LIMITED,971.0,971.95,951.0,955.35,954.5,972.75,955.3,5555386,5321179811.8,134582
BEL,2026-05-08,2026-05-08,EQ,INE263A01024,BHARAT ELECTRONICS LTD,439.0,443.8,437.8,439.7,439.6,439.45,439.7,11164661,4919554661.3,118187
BHARTIARTL,2026-05-08,2026-05-08,EQ,INE397D01024,BHARTI AIRTEL LIMITED,1820.0,1840.8,1815.2,1834.5,1834.7,1826.6,1834.5,4839183,8859253117.6,184261
CIPLA,2026-05-08,2026-05-08,EQ,INE059A01026,CIPLA LTD,1355.0,1366.7,1341.3,1347.0,1348.0,1362.3,1347.0,1044824,1410633012.1,36384
COALINDIA,2026-05-08,2026-05-08,EQ,INE522F01014,COAL INDIA LTD,461.2,463.35,454.9,456.4,457.0,466.65,456.4,15767759,7219079218.4,229810
DRREDDY,2026-05-08,2026-05-08,EQ,INE089A01031,DR. REDDY S LABORATORIES,1303.5,1310.2,1290.0,1293.9,1295.0,1307.6,1293.9,964903,1252160641.8,45836
