symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2026-05-07,2026-05-07,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,2540.3,2549.9,2506.2,2513.7,2520.0,2540.3,2513.6,1098088,2774521729.9,41967
ADANIPORTS,2026-05-07,2026-05-07,EQ,INE742F01042,ADANI PORT & SEZ LTD,1748.3,1755.9,1708.0,1732.8,1735.0,1748.3,1732.8,3280485,5675431243.8,109608
APOLLOHOSP,2026-05-07,2026-05-07,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,7760.5,7855.0,7744.0,7837.0,7845.0,7760.5,7837.0,405862,3170499547.5,32457
ASIANPAINT,2026-05-07,2026-05-07,EQ,INE021A01026,ASIAN PAINTS LIMITED,2534.6,2555.8,2511.3,2530.6,2536.0,2519.0,2530.6,1053513,2666398925.5,73147
AXISBANK,2026-05-07,2026-05-07,EQ,INE238A01034,AXIS BANK LIMITED,1299.0,1308.1,1281.2,1292.7,1296.0,1294.2,1292.7,6785048,8781734012.2,130460
BAJAJ-AUTO,2026-05-07,2026-05-07,EQ,INE917I01010,BAJAJ AUTO LIMITED,10582.0,10740.0,10324.5,10605.0,10590.0,10319.0,10605.0,1498254,15857174369.5,167572
BAJAJFINSV,2026-05-07,2026-05-07,EQ,INE918I01026,BAJAJ FINSERV LTD.,1849.6,1849.6,1816.6,1824.5,1829.0,1836.1,1824.5,945912,1727069836.6,58142
BAJFINANCE,2026-05-07,2026-05-07,EQ,INE296A01032,BAJAJ FINANCE LIMITED,992.25,992.25,969.0,972.75,973.6,980.75,972.75,7873561,7688419602.45,160951
BEL,2026-05-07,2026-05-07,EQ,INE263A01024,BHARAT ELECTRONICS LTD,439.9,441.0,433.5,439.45,440.9,438.2,439.45,15696400,6876735317.3,160584
BHARTIARTL,2026-05-07,2026-05-07,EQ,INE397D01024,BHARTI AIRTEL LIMITED,1835.0,1843.9,1821.2,1826.6,1829.6,1833.7,1826.6,7914845,14480045584.0,168703
CIPLA,2026-05-07,2026-05-07,EQ,INE059A01026,CIPLA LTD,1370.0,1379.5,1360.1,1362.3,1361.0,1364.4,1362.3,1248019,1709001228.1,40647
COALINDIA,2026-05-07,2026-05-07,EQ,INE522F01014,COAL INDIA LTD,470.2,472.85,456.1,466.65,465.95,470.2,466.65,24264105,11283015949.5,173836
