symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2026-07-14,2026-07-14,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,3169.9,3219.7,3145.0,3188.9,3177.0,3177.5,3188.9,1932879,6157243684.4,75272
ADANIPORTS,2026-07-14,2026-07-14,EQ,INE742F01042,ADANI PORT & SEZ LTD,1819.3,1840.9,1808.6,1821.9,1820.0,1810.3,1821.9,1636778,2982154613.9,71788
APOLLOHOSP,2026-07-14,2026-07-14,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,8750.0,8919.5,8739.0,8900.5,8910.0,8782.5,8900.5,412508,3661394884.5,56090
ASIANPAINT,2026-07-14,2026-07-14,EQ,INE021A01026,ASIAN PAINTS LIMITED,2604.0,2655.9,2579.9,2641.0,2640.0,2652.1,2641.0,975301,2574739009.1,82678
AXISBANK,2026-07-14,2026-07-14,EQ,INE238A01034,AXIS BANK LIMITED,1320.1,1323.7,1298.6,1317.6,1318.5,1319.4,1317.6,6005505,7889445151.0,131465
BAJAJ-AUTO,2026-07-14,2026-07-14,EQ,INE917I01010,BAJAJ AUTO LIMITED,10212.5,10374.0,10145.5,10166.0,10170.0,10381.0,10166.0,802768,8212268312.0,109743
BAJAJFINSV,2026-07-14,2026-07-14,EQ,INE918I01026,BAJAJ FINSERV LTD.,1884.4,1899.0,1861.0,1869.2,1864.6,1908.1,1869.2,1811978,3396346534.2,74269
BAJFINANCE,2026-07-14,2026-07-14,EQ,INE296A01032,BAJAJ FINANCE LIMITED,1007.0,1022.0,995.2,1006.6,1007.0,1022.6,1006.6,6458393,6487900432.5,138561
BEL,2026-07-14,2026-07-14,EQ,INE263A01024,BHARAT ELECTRONICS LTD,409.35,411.25,405.7,410.1,409.85,410.8,410.1,10652838,4354795476.3,125536
BHARTIARTL,2026-07-14,2026-07-14,EQ,INE397D01024,BHARTI AIRTEL LIMITED,1885.0,1941.1,1885.0,1936.5,1934.0,1901.8,1936.5,6964062,13446192088.7,182694
CIPLA,2026-07-14,2026-07-14,EQ,INE059A01026,CIPLA LTD,1426.7,1454.5,1425.3,1438.1,1436.0,1426.7,1438.1,1221695,1765672525.1,63463
COALINDIA,2026-07-14,2026-07-14,EQ,INE522F01014,COAL INDIA LTD,429.95,436.5,428.05,430.6,430.0,430.2,430.6,6155516,2662076960.4,91131
DRREDDY,2026-07-14,2026-07-14,EQ,INE089A01031,DR. REDDY S LABORATORIES,1234.5,1248.0,1231.2,1246.2,1245.8,1234.5,1246.2,1984818,2468742897.2,75080
EICHERMOT,2026-07-14,2026-07-14,EQ,INE066A01021,EICHER MOTORS LTD,7257.0,7313.0,7140.0,7279.5,7259.0,7296.5,7279.5,458624,3327523982.0,53319
ETERNAL,2026-07-14,2026-07-14,EQ,INE758T01015,ETERNAL LIMITED,283.05,287.9,278.55,286.15,286.0,285.2,286.15,42966836,12157758905.3,151895
GRASIM,2026-07-14,2026-07-14,EQ,INE047A01021,GRASIM INDUSTRIES LTD,3138.0,3153.5,3093.1,3113.3,3108.0,3144.3,3113.3,1058130,3292835157.9,73796
HCLTECH,2026-07-14,2026-07-14,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1200.0,1209.1,1164.0,1166.7,1164.6,1221.2,1166.7,9754723,11554260552.2,226006
HDFCBANK,2026-07-14,2026-07-14,EQ,INE040A01034,HDFC BANK LTD,811.4,818.4,807.0,809.4,809.0,817.95,809.4,25605395,20789113493.0,292714
HDFCLIFE,2026-07-14,2026-07-14,EQ,INE795G01014,HDFC LIFE INS CO LTD,570.0,572.0,553.25,555.2,556.35,573.4,555.15,6752588,3765385481.8,99011
HINDALCO,2026-07-14,2026-07-14,EQ,INE038A01020,HINDALCO  INDUSTRIES  LTD,964.0,998.0,964.0,974.3,972.0,966.85,974.3,8061017,7923937035.55,154868
HINDUNILVR,2026-07-14,2026-07-14,EQ,INE030A01027,HINDUSTAN UNILEVER LTD.,2125.0,2145.0,2116.1,2120.2,2118.0,2130.6,2120.2,2681897,5705748578.4,123426
ICICIBANK,2026-07-14,2026-07-14,EQ,INE090A01021,ICICI BANK LTD.,1400.0,1411.8,1392.0,1407.7,1406.4,1409.5,1407.7,14133017,19847483412.5,172884
INDIGO,2026-07-14,2026-07-14,EQ,INE646L01027,INTERGLOBE AVIATION LTD,5119.0,5131.5,5064.5,5108.0,5110.0,5229.5,5108.0,1504890,7672458193.5,101847
