symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2026-01-13,2026-01-13,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,2187.8,2187.8,2141.1,2158.5,2156.5,2171.6,2158.5,791556,1711788642.4,32648
ADANIPORTS,2026-01-13,2026-01-13,EQ,INE742F01042,ADANI PORT & SEZ LTD,1443.5,1449.0,1420.0,1428.6,1429.9,1443.5,1428.6,919873,1318121600.5,35182
APOLLOHOSP,2026-01-13,2026-01-13,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,7299.0,7321.5,7240.0,7311.5,7308.0,7268.5,7311.5,275363,2004361540.0,28623
ASIANPAINT,2026-01-13,2026-01-13,EQ,INE021A01026,ASIAN PAINTS LIMITED,2900.0,2914.5,2870.8,2886.3,2880.2,2896.4,2886.3,1051986,3036395120.3,62575
AXISBANK,2026-01-13,2026-01-13,EQ,INE238A01034,AXIS BANK LIMITED,1274.0,1284.0,1258.7,1262.0,1262.4,1274.2,1262.0,5163166,6532091239.6,113890
BAJAJ-AUTO,2026-01-13,2026-01-13,EQ,INE917I01010,BAJAJ AUTO LIMITED,9506.0,9576.5,9458.5,9554.0,9550.0,9491.0,9554.05,229215,2180822245.0,28064
BAJAJFINSV,2026-01-13,2026-01-13,EQ,INE918I01026,BAJAJ FINSERV LTD.,1998.9,2016.0,1991.0,2011.2,2007.0,1998.9,2011.2,1216677,2439194178.4,41526
BAJFINANCE,2026-01-13,2026-01-13,EQ,INE296A01032,BAJAJ FINANCE LIMITED,950.0,955.85,939.0,949.0,949.4,951.9,949.0,6765116,6403681236.8,118869
BEL,2026-01-13,2026-01-13,EQ,INE263A01024,BHARAT ELECTRONICS LTD,419.75,422.35,409.4,413.7,413.35,417.7,413.65,13393010,5558405913.4,133332
BHARTIARTL,2026-01-13,2026-01-13,EQ,INE397D01024,BHARTI AIRTEL LIMITED,2047.0,2049.9,2014.9,2026.9,2025.3,2044.0,2026.9,7388496,14981244480.7,175232
CIPLA,2026-01-13,2026-01-13,EQ,INE059A01026,CIPLA LTD,1460.0,1469.4,1436.6,1448.3,1448.0,1465.2,1448.3,1909873,2760961730.9,52859
COALINDIA,2026-01-13,2026-01-13,EQ,INE522F01014,COAL INDIA LTD,434.0,435.8,425.6,428.9,429.0,432.3,428.9,7104004,3057474912.2,193670
DRREDDY,2026-01-13,2026-01-13,EQ,INE089A01031,DR. REDDY S LABORATORIES,1215.6,1215.9,1185.5,1191.3,1187.9,1215.5,1191.3,2071117,2477070587.7,92502
EICHERMOT,2026-01-13,2026-01-13,EQ,INE066A01021,EICHER MOTORS LTD,7488.0,7514.5,7348.0,7404.0,7383.0,7436.0,7403.95,262636,1948388651.0,36825
