symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2026-07-08,2026-07-08,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,3105.0,3146.9,3028.0,3046.9,3055.0,3107.2,3046.9,2321035,7153744912.4,70237
ADANIPORTS,2026-07-08,2026-07-08,EQ,INE742F01042,ADANI PORT & SEZ LTD,1824.9,1850.4,1783.2,1791.7,1800.9,1833.9,1791.7,1413919,2562835626.0,68718
APOLLOHOSP,2026-07-08,2026-07-08,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,8800.0,8888.0,8700.0,8753.5,8750.0,8837.0,8753.5,275829,2424129184.0,36797
ASIANPAINT,2026-07-08,2026-07-08,EQ,INE021A01026,ASIAN PAINTS LIMITED,2676.6,2713.1,2653.3,2665.9,2667.0,2731.4,2665.9,1481672,3965605175.5,76429
AXISBANK,2026-07-08,2026-07-08,EQ,INE238A01034,AXIS BANK LIMITED,1344.0,1344.0,1304.0,1309.5,1311.5,1341.0,1309.5,6917968,9147662267.1,157864
BAJAJ-AUTO,2026-07-08,2026-07-08,EQ,INE917I01010,BAJAJ AUTO LIMITED,10070.0,10264.5,9993.0,10164.0,10175.0,10109.5,10164.0,249351,2533137229.0,35153
BAJAJFINSV,2026-07-08,2026-07-08,EQ,INE918I01026,BAJAJ FINSERV LTD.,1867.0,1890.8,1841.5,1854.9,1854.0,1885.3,1854.9,1439841,2682502453.2,67286
BAJFINANCE,2026-07-08,2026-07-08,EQ,INE296A01032,BAJAJ FINANCE LIMITED,1025.0,1034.7,1004.1,1010.4,1011.2,1042.5,1010.4,8313859,8481026807.1,202893
BEL,2026-07-08,2026-07-08,EQ,INE263A01024,BHARAT ELECTRONICS LTD,416.5,417.8,406.0,407.6,408.2,419.15,407.6,12837834,5277637192.45,166964
BHARTIARTL,2026-07-08,2026-07-08,EQ,INE397D01024,BHARTI AIRTEL LIMITED,1911.0,1924.2,1875.1,1888.1,1885.5,1925.8,1888.1,6188780,11749840325.0,152476
CIPLA,2026-07-08,2026-07-08,EQ,INE059A01026,CIPLA LTD,1453.3,1471.9,1428.9,1431.8,1431.0,1451.8,1431.8,1163676,1686175587.3,61639
COALINDIA,2026-07-08,2026-07-08,EQ,INE522F01014,COAL INDIA LTD,428.0,432.0,426.45,429.05,430.65,428.95,429.05,3686631,1581753509.8,56594
DRREDDY,2026-07-08,2026-07-08,EQ,INE089A01031,DR. REDDY S LABORATORIES,1357.0,1383.0,1338.6,1349.0,1351.1,1354.6,1349.0,1561612,2123162288.3,60637
EICHERMOT,2026-07-08,2026-07-08,EQ,INE066A01021,EICHER MOTORS LTD,7415.0,7593.0,7344.5,7418.5,7437.5,7536.0,7418.5,905003,6733353054.5,87216
ETERNAL,2026-07-08,2026-07-08,EQ,INE758T01015,ETERNAL LIMITED,288.5,296.55,283.75,286.7,287.3,289.4,286.7,58555994,16987113607.85,222340
GRASIM,2026-07-08,2026-07-08,EQ,INE047A01021,GRASIM INDUSTRIES LTD,3174.0,3188.8,3121.4,3134.8,3149.5,3190.9,3134.8,477890,1504477974.9,40714
HCLTECH,2026-07-08,2026-07-08,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1165.0,1176.5,1141.7,1145.6,1143.3,1168.2,1145.6,3091794,3579988258.1,87874
HDFCBANK,2026-07-08,2026-07-08,EQ,INE040A01034,HDFC BANK LTD,825.9,834.35,806.95,810.3,809.3,829.3,810.3,38754632,31854245392.45,392366
HDFCLIFE,2026-07-08,2026-07-08,EQ,INE795G01014,HDFC LIFE INS CO LTD,571.45,573.65,553.15,555.7,556.5,572.45,555.7,3249938,1836043967.35,50802
HINDALCO,2026-07-08,2026-07-08,EQ,INE038A01020,HINDALCO  INDUSTRIES  LTD,962.05,979.9,962.05,971.65,973.55,969.5,971.65,6547101,6368334198.95,112474
HINDUNILVR,2026-07-08,2026-07-08,EQ,INE030A01027,HINDUSTAN UNILEVER LTD.,2199.0,2199.0,2130.0,2135.8,2134.6,2208.8,2135.8,1326689,2862539977.7,62987
ICICIBANK,2026-07-08,2026-07-08,EQ,INE090A01021,ICICI BANK LTD.,1410.3,1418.3,1375.9,1380.6,1383.1,1414.7,1380.6,10573142,14769092852.5,279456
INDIGO,2026-07-08,2026-07-08,EQ,INE646L01027,INTERGLOBE AVIATION LTD,5266.5,5319.5,5094.0,5124.0,5120.0,5395.0,5124.0,2044081,10630008084.0,158368
INFY,2026-07-08,2026-07-08,EQ,INE009A01021,INFOSYS LIMITED,1071.9,1079.7,1064.4,1069.3,1069.0,1071.8,1069.3,13022221,13942182222.5,213848
ITC,2026-07-08,2026-07-08,EQ,INE154A01025,ITC LTD,286.9,287.85,280.0,280.65,280.85,288.75,280.65,21593793,6108481851.55,349436
JIOFIN,2026-07-08,2026-07-08,EQ,INE758E01017,JIO FIN SERVICES LTD,242.0,242.0,229.0,229.99,230.86,243.07,230.0,37304617,8699990790.33,327408
JSWSTEEL,2026-07-08,2026-07-08,EQ,INE019A01038,JSW STEEL LIMITED,1231.0,1245.8,1212.2,1219.5,1223.1,1246.4,1219.5,1038782,1276715760.8,42816
KOTAKBANK,2026-07-08,2026-07-08,EQ,INE237A01036,KOTAK MAHINDRA BANK LTD,378.5,381.75,369.1,370.1,370.45,381.7,370.1,22517529,8412413342.3,374638
LT,2026-07-08,2026-07-08,EQ,INE018A01030,LARSEN & TOUBRO LTD.,3950.0,3988.0,3871.0,3892.1,3900.1,3991.9,3892.2,2252308,8850299276.7,144516
M&M,2026-07-08,2026-07-08,EQ,INE101A01026,MAHINDRA & MAHINDRA LTD,3175.0,3200.9,3088.2,3102.5,3103.5,3196.4,3102.5,2933765,9229130194.3,106801
MARUTI,2026-07-08,2026-07-08,EQ,INE585B01010,MARUTI SUZUKI INDIA LTD.,14475.0,14500.0,13880.0,13951.0,13974.0,14538.0,13951.0,481076,6817973719.0,73028
MAXHEALTH,2026-07-08,2026-07-08,EQ,INE027H01010,MAX HEALTHCARE INS LTD,1119.7,1132.0,1080.0,1084.8,1084.4,1118.4,1084.8,1970930,2161845496.7,59169
NESTLEIND,2026-07-08,2026-07-08,EQ,INE239A01024,NESTLE INDIA LIMITED,1460.0,1479.9,1441.7,1450.5,1445.6,1471.8,1450.5,1855873,2705736012.0,74514
NTPC,2026-07-08,2026-07-08,EQ,INE733E01010,NTPC LTD,351.95,353.0,347.55,348.7,348.75,354.2,348.7,9572223,3349993354.0,135721
ONGC,2026-07-08,2026-07-08,EQ,INE213A01029,OIL AND NATURAL GAS CORP.,246.82,248.35,241.48,247.0,247.0,244.18,247.0,24753835,6077711783.15,144961
POWERGRID,2026-07-08,2026-07-08,EQ,INE752E01010,POWER GRID CORP. LTD.,282.9,285.4,279.2,279.7,279.7,284.35,279.7,7306244,2059889119.95,82120
RELIANCE,2026-07-08,2026-07-08,EQ,INE002A01018,RELIANCE INDUSTRIES LTD,1297.0,1302.3,1271.6,1275.9,1274.9,1308.4,1275.9,19960868,25636141483.5,368557
SBILIFE,2026-07-08,2026-07-08,EQ,INE123W01016,SBI LIFE INSURANCE CO LTD,1831.9,1848.5,1784.2,1789.0,1785.4,1832.3,1789.0,1365022,2480848097.2,77721
SBIN,2026-07-08,2026-07-08,EQ,INE062A01020,STATE BANK OF INDIA,1029.6,1038.3,1011.7,1016.9,1019.8,1038.1,1016.9,14141694,14511572175.9,205996
SHRIRAMFIN,2026-07-08,2026-07-08,EQ,INE721A01047,SHRIRAM FINANCE LIMITED,1058.0,1058.0,1005.0,1014.4,1015.0,1066.8,1014.4,6535773,6725950623.3,146236
SUNPHARMA,2026-07-08,2026-07-08,EQ,INE044A01036,SUN PHARMACEUTICAL IND L,1904.0,1929.5,1875.1,1888.2,1888.0,1903.4,1888.2,2785926,5299406762.6,124326
TATACONSUM,2026-07-08,2026-07-08,EQ,INE192A01025,TATA CONSUMER PRODUCT LTD,1112.9,1120.3,1084.3,1089.8,1090.0,1125.0,1089.8,1518093,1667945214.0,65581
TATASTEEL,2026-07-08,2026-07-08,EQ,INE081A01020,TATA STEEL LIMITED,187.66,189.79,186.52,188.2,188.47,189.79,188.2,17816943,3356166013.23,143163
TCS,2026-07-08,2026-07-08,EQ,INE467B01029,TATA CONSULTANCY SERV LT,2094.0,2109.7,2048.8,2057.5,2059.6,2096.1,2057.5,3666985,7618389000.0,148206
TECHM,2026-07-08,2026-07-08,EQ,INE669C01036,TECH MAHINDRA LIMITED,1441.0,1452.9,1422.8,1428.8,1426.0,1447.5,1428.8,1489170,2141502455.8,60875
TITAN,2026-07-08,2026-07-08,EQ,INE280A01028,TITAN COMPANY LIMITED,4590.4,4630.0,4561.7,4586.4,4580.0,4604.2,4586.4,1045703,4798023202.6,73339
TMPV,2026-07-08,2026-07-08,EQ,INE155A01022,TATA MOTORS PASS VEH LTD,340.95,341.4,330.75,332.05,332.35,342.3,332.05,10789766,3626490205.05,132199
TRENT,2026-07-08,2026-07-08,EQ,INE849A01020,TRENT LTD,2921.0,2984.9,2892.4,2924.0,2922.0,2927.8,2924.0,2737768,8034606044.9,133859
