symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2025-12-08,2025-12-08,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,2265.4,2270.4,2205.0,2216.2,2212.0,2265.4,2216.2,939764,2095507637.4,43380
ADANIPORTS,2025-12-08,2025-12-08,EQ,INE742F01042,ADANI PORT & SEZ LTD,1509.4,1510.9,1472.6,1480.5,1480.3,1509.4,1480.5,1070689,1592512583.5,49838
APOLLOHOSP,2025-12-08,2025-12-08,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,7157.0,7219.0,7082.0,7096.0,7100.0,7189.5,7096.0,287363,2046825903.5,36059
ASIANPAINT,2025-12-08,2025-12-08,EQ,INE021A01026,ASIAN PAINTS LIMITED,2970.0,2974.5,2914.8,2928.3,2924.0,2968.5,2928.3,983544,2886037065.1,78611
AXISBANK,2025-12-08,2025-12-08,EQ,INE238A01034,AXIS BANK LIMITED,1284.0,1288.8,1265.1,1273.8,1269.9,1282.5,1273.8,2969478,3779988579.9,121284
BAJAJ-AUTO,2025-12-08,2025-12-08,EQ,INE917I01010,BAJAJ AUTO LIMITED,9115.0,9124.5,8956.5,9026.0,9035.0,9109.0,9025.95,299426,2698728815.5,40369
BAJAJFINSV,2025-12-08,2025-12-08,EQ,INE918I01026,BAJAJ FINSERV LTD.,2100.0,2104.9,2038.5,2059.2,2057.1,2096.5,2059.2,904146,1867766666.9,55755
BAJFINANCE,2025-12-08,2025-12-08,EQ,INE296A01032,BAJAJ FINANCE LIMITED,1048.0,1049.8,1023.0,1026.4,1026.4,1048.0,1026.4,5189635,5340132253.3,182866
BEL,2025-12-08,2025-12-08,EQ,INE263A01024,BHARAT ELECTRONICS LTD,406.45,406.45,385.0,386.4,386.9,406.9,386.4,25593778,10031686990.8,295492
BHARTIARTL,2025-12-08,2025-12-08,EQ,INE397D01024,BHARTI AIRTEL LIMITED,2114.4,2114.4,2078.9,2086.2,2087.0,2108.8,2086.2,4327091,9045832820.7,172189
CIPLA,2025-12-08,2025-12-08,EQ,INE059A01026,CIPLA LTD,1515.1,1520.5,1494.3,1497.6,1497.0,1520.8,1497.6,1263559,1903241853.5,38913
COALINDIA,2025-12-08,2025-12-08,EQ,INE522F01014,COAL INDIA LTD,380.9,380.9,375.55,377.35,376.85,379.95,377.35,3911363,1475542671.35,53130
DRREDDY,2025-12-08,2025-12-08,EQ,INE089A01031,DR. REDDY S LABORATORIES,1275.0,1279.0,1263.7,1266.5,1266.0,1275.2,1266.55,1435892,1823443339.1,51794
EICHERMOT,2025-12-08,2025-12-08,EQ,INE066A01021,EICHER MOTORS LTD,7230.0,7234.0,7115.0,7142.0,7135.0,7208.0,7141.95,273509,1957986498.5,35250
ETERNAL,2025-12-08,2025-12-08,EQ,INE758T01015,ETERNAL LIMITED,290.9,297.4,284.15,285.25,285.05,292.4,285.25,85127961,24605965817.2,214347
GRASIM,2025-12-08,2025-12-08,EQ,INE047A01021,GRASIM INDUSTRIES LTD,2747.0,2769.9,2730.0,2744.2,2735.0,2747.0,2744.2,715725,1967501562.3,59546
