symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2026-04-13,2026-04-13,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,2010.2,2159.0,2000.2,2129.0,2130.2,2086.8,2129.0,3729773,7890080335.4,105757
ADANIPORTS,2026-04-13,2026-04-13,EQ,INE742F01042,ADANI PORT & SEZ LTD,1426.8,1477.9,1421.0,1465.3,1465.1,1475.3,1465.3,3629785,5300321198.4,105717
APOLLOHOSP,2026-04-13,2026-04-13,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,7420.0,7566.0,7403.5,7516.5,7511.5,7511.5,7516.5,310575,2331013541.5,46239
ASIANPAINT,2026-04-13,2026-04-13,EQ,INE021A01026,ASIAN PAINTS LIMITED,2279.9,2362.5,2262.0,2352.4,2348.0,2360.7,2352.4,1734562,4044120223.3,110738
AXISBANK,2026-04-13,2026-04-13,EQ,INE238A01034,AXIS BANK LIMITED,1318.0,1366.9,1315.3,1353.6,1352.8,1350.8,1353.6,8974851,12081703276.9,153889
BAJAJ-AUTO,2026-04-13,2026-04-13,EQ,INE917I01010,BAJAJ AUTO LIMITED,9701.5,9851.0,9700.0,9816.0,9792.0,9813.5,9816.0,363886,3561421297.5,54532
BAJAJFINSV,2026-04-13,2026-04-13,EQ,INE918I01026,BAJAJ FINSERV LTD.,1774.5,1792.1,1748.3,1788.3,1790.4,1809.2,1788.3,1243242,2212139339.5,71721
BAJFINANCE,2026-04-13,2026-04-13,EQ,INE296A01032,BAJAJ FINANCE LIMITED,896.15,905.9,881.1,898.95,897.05,924.55,898.95,10723313,9647062454.7,161125
BEL,2026-04-13,2026-04-13,EQ,INE263A01024,BHARAT ELECTRONICS LTD,435.0,445.5,434.0,441.55,442.5,442.45,441.55,15149734,6682481619.45,131496
BHARTIARTL,2026-04-13,2026-04-13,EQ,INE397D01024,BHARTI AIRTEL LIMITED,1838.0,1893.7,1838.0,1870.9,1866.4,1870.0,1870.9,10371983,19418062038.5,209003
CIPLA,2026-04-13,2026-04-13,EQ,INE059A01026,CIPLA LTD,1222.3,1222.3,1203.2,1211.1,1211.8,1229.5,1211.1,1611654,1953015583.1,70099
COALINDIA,2026-04-13,2026-04-13,EQ,INE522F01014,COAL INDIA LTD,435.0,439.5,431.5,435.1,435.5,434.1,435.1,18702296,8129764057.3,154585
DRREDDY,2026-04-13,2026-04-13,EQ,INE089A01031,DR. REDDY S LABORATORIES,1218.0,1239.1,1204.0,1235.9,1234.3,1232.2,1235.9,1463269,1795241664.9,49290
EICHERMOT,2026-04-13,2026-04-13,EQ,INE066A01021,EICHER MOTORS LTD,7150.0,7270.5,7037.0,7050.0,7050.0,7424.0,7050.0,1246861,8857937067.0,88096
ETERNAL,2026-04-13,2026-04-13,EQ,INE758T01015,ETERNAL LIMITED,234.99,242.64,234.53,236.22,236.21,240.23,236.22,44343479,10547324529.62,272593
GRASIM,2026-04-13,2026-04-13,EQ,INE047A01021,GRASIM INDUSTRIES LTD,2694.1,2739.0,2682.9,2713.0,2716.0,2742.6,2713.0,1259991,3417384483.0,56138
HCLTECH,2026-04-13,2026-04-13,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1441.0,1447.8,1417.5,1429.4,1428.5,1451.2,1429.4,2252652,3215316491.6,106276
HDFCBANK,2026-04-13,2026-04-13,EQ,INE040A01034,HDFC BANK LTD,791.5,798.5,787.35,794.7,793.0,810.3,794.7,47549328,37681570377.55,428978
HDFCLIFE,2026-04-13,2026-04-13,EQ,INE795G01014,HDFC LIFE INS CO LTD,592.45,622.95,592.0,619.1,620.55,604.15,619.1,5549755,3425058145.1,88924
HINDALCO,2026-04-13,2026-04-13,EQ,INE038A01020,HINDALCO  INDUSTRIES  LTD,978.05,988.6,965.6,978.25,976.2,992.1,978.25,4754347,4643814174.75,226021
HINDUNILVR,2026-04-13,2026-04-13,EQ,INE030A01027,HINDUSTAN UNILEVER LTD.,2131.0,2140.7,2113.5,2127.2,2121.0,2155.3,2127.2,1994541,4243609384.1,70581
ICICIBANK,2026-04-13,2026-04-13,EQ,INE090A01021,ICICI BANK LTD.,1304.9,1357.0,1296.7,1351.1,1347.0,1321.9,1351.1,30572141,40844687271.3,391182
INDIGO,2026-04-13,2026-04-13,EQ,INE646L01027,INTERGLOBE AVIATION LTD,4330.0,4460.0,4325.0,4427.2,4433.9,4554.2,4427.2,1662563,7346956247.2,98060
INFY,2026-04-13,2026-04-13,EQ,INE009A01021,INFOSYS LIMITED,1272.0,1289.0,1265.7,1276.8,1276.0,1292.5,1276.8,10366082,13212754169.5,239931
ITC,2026-04-13,2026-04-13,EQ,INE154A01025,ITC LTD,300.0,301.45,298.1,298.65,298.9,304.25,298.65,16522014,4947377826.7,180968
JIOFIN,2026-04-13,2026-04-13,EQ,INE758E01017,JIO FIN SERVICES LTD,237.0,238.31,235.26,237.68,237.75,243.2,237.68,15386126,3649017071.72,103834
JSWSTEEL,2026-04-13,2026-04-13,EQ,INE019A01038,JSW STEEL LIMITED,1199.1,1213.4,1189.3,1204.2,1203.0,1214.8,1204.2,1031668,1240464051.0,41300
KOTAKBANK,2026-04-13,2026-04-13,EQ,INE237A01036,KOTAK MAHINDRA BANK LTD,367.95,373.0,365.6,371.9,372.85,374.55,371.9,30027087,11078946988.05,161872
