symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2026-06-03,2026-06-03,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,2960.0,2965.0,2888.1,2925.6,2929.0,2968.1,2925.6,1346112,3933597043.1,61748
ADANIPORTS,2026-06-03,2026-06-03,EQ,INE742F01042,ADANI PORT & SEZ LTD,1829.4,1840.0,1781.9,1803.8,1801.6,1814.5,1803.8,2967709,5374137915.9,88174
APOLLOHOSP,2026-06-03,2026-06-03,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,8109.5,8317.5,8109.5,8290.5,8299.0,8089.5,8290.5,724687,5974584362.5,75951
ASIANPAINT,2026-06-03,2026-06-03,EQ,INE021A01026,ASIAN PAINTS LIMITED,2652.1,2676.0,2624.7,2662.4,2657.0,2660.7,2662.4,958774,2549256040.7,58680
AXISBANK,2026-06-03,2026-06-03,EQ,INE238A01034,AXIS BANK LIMITED,1245.1,1264.8,1230.3,1255.2,1257.5,1251.1,1255.2,7953326,9949560894.9,156559
BAJAJ-AUTO,2026-06-03,2026-06-03,EQ,INE917I01010,BAJAJ AUTO LIMITED,10281.0,10415.0,10202.0,10259.0,10243.0,10281.0,10259.0,355015,3649567323.0,45911
BAJAJFINSV,2026-06-03,2026-06-03,EQ,INE918I01026,BAJAJ FINSERV LTD.,1739.0,1741.9,1708.1,1734.4,1734.2,1741.4,1734.4,561611,969625643.5,33710
BAJFINANCE,2026-06-03,2026-06-03,EQ,INE296A01032,BAJAJ FINANCE LIMITED,882.0,882.0,863.5,876.8,876.7,882.0,876.8,14747769,12858992461.55,165431
BEL,2026-06-03,2026-06-03,EQ,INE263A01024,BHARAT ELECTRONICS LTD,408.0,408.95,403.1,406.6,406.45,407.85,406.6,6626958,2687650044.65,118132
BHARTIARTL,2026-06-03,2026-06-03,EQ,INE397D01024,BHARTI AIRTEL LIMITED,1829.9,1835.5,1804.9,1824.1,1821.0,1814.2,1824.1,5832363,10610551306.9,232306
CIPLA,2026-06-03,2026-06-03,EQ,INE059A01026,CIPLA LTD,1375.0,1384.9,1365.3,1375.2,1373.2,1379.3,1375.2,1520395,2091540490.5,42228
COALINDIA,2026-06-03,2026-06-03,EQ,INE522F01014,COAL INDIA LTD,471.9,478.55,466.2,472.3,474.2,472.15,472.3,15291450,7220108426.4,154171
DRREDDY,2026-06-03,2026-06-03,EQ,INE089A01031,DR. REDDY S LABORATORIES,1269.5,1275.2,1256.9,1263.3,1261.9,1274.0,1263.3,1226407,1550849660.3,46744
EICHERMOT,2026-06-03,2026-06-03,EQ,INE066A01021,EICHER MOTORS LTD,7139.5,7178.0,7045.0,7130.0,7105.0,7141.5,7130.0,413545,2942565613.0,76296
ETERNAL,2026-06-03,2026-06-03,EQ,INE758T01015,ETERNAL LIMITED,248.0,249.45,244.5,247.0,246.65,250.75,247.0,25192315,6226316520.6,240159
GRASIM,2026-06-03,2026-06-03,EQ,INE047A01021,GRASIM INDUSTRIES LTD,3099.0,3114.9,3060.0,3101.6,3097.5,3097.6,3101.6,460368,1422723161.8,39529
HCLTECH,2026-06-03,2026-06-03,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1228.8,1230.0,1176.8,1179.0,1177.5,1243.5,1179.0,4800922,5730809610.9,159882
HDFCBANK,2026-06-03,2026-06-03,EQ,INE040A01034,HDFC BANK LTD,744.45,756.9,742.6,753.65,753.0,748.25,753.65,36109480,27039736378.55,555057
HDFCLIFE,2026-06-03,2026-06-03,EQ,INE795G01014,HDFC LIFE INS CO LTD,581.4,581.4,570.25,574.4,574.6,579.9,574.4,2055060,1179880798.8,39972
HINDALCO,2026-06-03,2026-06-03,EQ,INE038A01020,HINDALCO  INDUSTRIES  LTD,1155.0,1159.9,1126.6,1138.9,1139.9,1146.3,1138.9,4865978,5546129682.6,123492
HINDUNILVR,2026-06-03,2026-06-03,EQ,INE030A01027,HINDUSTAN UNILEVER LTD.,2092.0,2099.6,2072.2,2090.6,2086.9,2093.7,2090.6,1544973,3223255359.3,49641
ICICIBANK,2026-06-03,2026-06-03,EQ,INE090A01021,ICICI BANK LTD.,1219.9,1248.3,1213.7,1242.0,1243.4,1226.6,1242.0,13934754,17160589675.9,373364
INDIGO,2026-06-03,2026-06-03,EQ,INE646L01027,INTERGLOBE AVIATION LTD,4440.1,4565.0,4390.0,4512.1,4550.1,4466.1,4512.1,808155,3610783640.9,60438
INFY,2026-06-03,2026-06-03,EQ,INE009A01021,INFOSYS LIMITED,1242.1,1249.9,1216.0,1222.6,1220.5,1270.8,1222.6,18534303,22722120449.4,353815
ITC,2026-06-03,2026-06-03,EQ,INE154A01025,ITC LTD,282.35,282.35,275.2,277.0,276.75,283.25,277.0,28001438,7757611536.35,428631
JIOFIN,2026-06-03,2026-06-03,EQ,INE758E01017,JIO FIN SERVICES LTD,237.4,237.4,231.59,235.03,234.85,237.64,235.03,12256871,2867808378.64,84311
JSWSTEEL,2026-06-03,2026-06-03,EQ,INE019A01038,JSW STEEL LIMITED,1315.0,1318.5,1297.3,1312.9,1306.9,1310.8,1312.9,814920,1066960454.9,59001
KOTAKBANK,2026-06-03,2026-06-03,EQ,INE237A01036,KOTAK MAHINDRA BANK LTD,377.6,383.45,375.1,381.0,382.45,379.05,381.0,14844206,5631536284.8,107837
LT,2026-06-03,2026-06-03,EQ,INE018A01030,LARSEN & TOUBRO LTD.,4000.9,4008.0,3894.0,3953.2,3946.9,4000.9,3953.2,1872929,7382193870.2,138677
M&M,2026-06-03,2026-06-03,EQ,INE101A01026,MAHINDRA & MAHINDRA LTD,2996.0,3029.5,2965.0,3011.1,3007.0,2998.3,3011.1,3110137,9351563439.3,151483
MARUTI,2026-06-03,2026-06-03,EQ,INE585B01010,MARUTI SUZUKI INDIA LTD.,13014.0,13206.0,12911.0,13044.0,13038.0,13022.0,13044.0,607808,7964618882.0,81557
MAXHEALTH,2026-06-03,2026-06-03,EQ,INE027H01010,MAX HEALTHCARE INS LTD,941.2,967.75,935.85,965.55,965.0,948.7,965.55,2609191,2499049436.9,87605
NESTLEIND,2026-06-03,2026-06-03,EQ,INE239A01024,NESTLE INDIA LIMITED,1405.0,1417.2,1385.3,1391.5,1387.1,1398.7,1391.6,1725869,2408146330.3,53322
NTPC,2026-06-03,2026-06-03,EQ,INE733E01010,NTPC LTD,368.05,371.5,363.7,366.8,366.35,367.4,366.8,10825715,3966922359.15,115648
ONGC,2026-06-03,2026-06-03,EQ,INE213A01029,OIL AND NATURAL GAS CORP.,265.15,268.7,264.3,267.75,268.25,265.05,267.75,14618721,3903733927.0,77949
POWERGRID,2026-06-03,2026-06-03,EQ,INE752E01010,POWER GRID CORP. LTD.,282.0,286.0,280.35,285.05,284.75,282.15,285.05,13002063,3690573979.95,101892
RELIANCE,2026-06-03,2026-06-03,EQ,INE002A01018,RELIANCE INDUSTRIES LTD,1315.0,1324.0,1301.0,1313.2,1312.6,1314.6,1313.2,20012293,26208226472.8,380780
SBILIFE,2026-06-03,2026-06-03,EQ,INE123W01016,SBI LIFE INSURANCE CO LTD,1801.7,1809.9,1759.0,1784.2,1781.6,1801.7,1784.2,784328,1397991412.8,46893
SBIN,2026-06-03,2026-06-03,EQ,INE062A01020,STATE BANK OF INDIA,953.75,974.0,937.2,970.45,971.5,956.65,970.45,27947005,26509598648.7,251452
SHRIRAMFIN,2026-06-03,2026-06-03,EQ,INE721A01047,SHRIRAM FINANCE LIMITED,912.65,915.9,888.9,912.95,914.0,911.7,912.95,6951317,6266233968.0,139353
SUNPHARMA,2026-06-03,2026-06-03,EQ,INE044A01036,SUN PHARMACEUTICAL IND L,1781.0,1796.3,1756.8,1788.5,1787.0,1789.9,1788.5,4209769,7474735375.6,151218
TATACONSUM,2026-06-03,2026-06-03,EQ,INE192A01025,TATA CONSUMER PRODUCT LTD,1160.0,1163.9,1140.5,1144.0,1143.2,1154.7,1144.0,1872463,2153078713.9,42292
TATASTEEL,2026-06-03,2026-06-03,EQ,INE081A01020,TATA STEEL LIMITED,210.71,212.49,207.6,211.89,211.6,210.6,211.89,23198930,4876540793.24,152345
TCS,2026-06-03,2026-06-03,EQ,INE467B01029,TATA CONSULTANCY SERV LT,2393.0,2393.0,2224.8,2241.7,2245.0,2446.9,2241.7,15660062,35513638076.7,502630
TECHM,2026-06-03,2026-06-03,EQ,INE669C01036,TECH MAHINDRA LIMITED,1549.1,1554.7,1467.6,1472.3,1470.0,1571.4,1472.3,3493572,5216098923.1,120613
TITAN,2026-06-03,2026-06-03,EQ,INE280A01028,TITAN COMPANY LIMITED,4057.0,4103.8,4002.0,4088.8,4082.1,4078.1,4088.8,959352,3885889899.8,64455
TMPV,2026-06-03,2026-06-03,EQ,INE155A01022,TATA MOTORS PASS VEH LTD,392.05,399.8,384.85,398.15,398.0,390.2,398.15,8638483,3395116696.25,78515
TRENT,2026-06-03,2026-06-03,EQ,INE849A01020,TRENT LTD,4220.0,4284.8,4165.0,4257.6,4242.0,4210.4,4257.6,544842,2309950824.9,64916
ULTRACEMCO,2026-06-03,2026-06-03,EQ,INE481G01011,ULTRATECH CEMENT LIMITED,11180.0,11239.0,11020.0,11101.0,11066.0,11165.0,11101.0,412934,4580332602.0,44958
WIPRO,2026-06-03,2026-06-03,EQ,INE075A01022,WIPRO LTD,208.0,208.4,202.0,204.1,203.9,209.84,204.1,62282204,12762561640.01,337929
