symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2026-02-06,2026-02-06,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,2226.1,2238.0,2200.4,2226.4,2219.0,2236.6,2226.4,933650,2073653676.9,37449
ADANIPORTS,2026-02-06,2026-02-06,EQ,INE742F01042,ADANI PORT & SEZ LTD,1563.0,1575.5,1527.0,1550.7,1549.5,1570.2,1550.65,4429173,6905314954.6,69792
APOLLOHOSP,2026-02-06,2026-02-06,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,7080.0,7176.5,6994.0,7152.5,7128.5,7122.0,7152.5,668962,4745539474.0,45470
ASIANPAINT,2026-02-06,2026-02-06,EQ,INE021A01026,ASIAN PAINTS LIMITED,2432.0,2444.0,2386.1,2401.1,2405.0,2432.1,2401.1,1043982,2506343304.3,74053
AXISBANK,2026-02-06,2026-02-06,EQ,INE238A01034,AXIS BANK LIMITED,1325.0,1346.4,1324.7,1341.6,1341.9,1330.6,1341.6,5876574,7860792049.0,140424
BAJAJ-AUTO,2026-02-06,2026-02-06,EQ,INE917I01010,BAJAJ AUTO LIMITED,9620.0,9668.0,9471.5,9518.5,9517.5,9647.0,9518.5,198790,1892706066.0,29650
BAJAJFINSV,2026-02-06,2026-02-06,EQ,INE918I01026,BAJAJ FINSERV LTD.,2000.1,2027.4,1983.0,2024.2,2020.8,2000.1,2024.2,1257237,2525172661.7,71732
BAJFINANCE,2026-02-06,2026-02-06,EQ,INE296A01032,BAJAJ FINANCE LIMITED,973.95,986.5,966.1,981.7,982.0,964.75,981.7,13742927,13441491072.0,204267
BEL,2026-02-06,2026-02-06,EQ,INE263A01024,BHARAT ELECTRONICS LTD,433.0,433.4,425.55,429.65,430.0,432.9,429.65,11078888,4749029648.5,122318
BHARTIARTL,2026-02-06,2026-02-06,EQ,INE397D01024,BHARTI AIRTEL LIMITED,1994.0,2049.7,1988.5,2038.4,2023.0,1992.4,2038.4,13870403,28035888422.2,260653
CIPLA,2026-02-06,2026-02-06,EQ,INE059A01026,CIPLA LTD,1328.0,1335.7,1316.5,1330.0,1326.1,1333.3,1330.0,1457970,1934921245.8,51933
COALINDIA,2026-02-06,2026-02-06,EQ,INE522F01014,COAL INDIA LTD,430.55,434.2,427.05,432.8,432.0,431.85,432.8,4738027,2038600300.0,79193
DRREDDY,2026-02-06,2026-02-06,EQ,INE089A01031,DR. REDDY S LABORATORIES,1244.9,1248.9,1225.0,1241.2,1237.6,1244.9,1241.2,1324651,1634656278.0,43673
EICHERMOT,2026-02-06,2026-02-06,EQ,INE066A01021,EICHER MOTORS LTD,7209.5,7209.5,7110.5,7177.5,7155.0,7209.5,7177.5,251800,1802971852.5,31248
ETERNAL,2026-02-06,2026-02-06,EQ,INE758T01015,ETERNAL LIMITED,286.9,288.7,281.65,283.55,283.55,286.85,283.55,29937539,8496462948.05,140763
GRASIM,2026-02-06,2026-02-06,EQ,INE047A01021,GRASIM INDUSTRIES LTD,2864.0,2879.0,2820.7,2836.9,2844.6,2863.9,2836.75,361882,1029354817.3,29120
HCLTECH,2026-02-06,2026-02-06,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1612.0,1612.0,1574.1,1593.7,1592.6,1610.0,1593.7,3342992,5323408036.6,145738
HDFCBANK,2026-02-06,2026-02-06,EQ,INE040A01034,HDFC BANK LTD,945.0,948.1,937.6,941.1,941.0,949.7,941.1,18120272,17064339108.7,423858
