symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2025-10-10,2025-10-10,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,2552.0,2565.0,2538.8,2550.9,2542.1,2542.4,2550.9,690142,1761512977.8,30769
ADANIPORTS,2025-10-10,2025-10-10,EQ,INE742F01042,ADANI PORT & SEZ LTD,1400.5,1418.0,1395.7,1409.4,1411.3,1395.6,1409.4,1359246,1917424100.0,50099
APOLLOHOSP,2025-10-10,2025-10-10,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,7694.5,7739.0,7660.0,7681.0,7690.0,7695.0,7681.0,273853,2106359690.0,33023
ASIANPAINT,2025-10-10,2025-10-10,EQ,INE021A01026,ASIAN PAINTS LIMITED,2338.9,2357.8,2336.6,2340.2,2338.6,2336.4,2340.2,1117236,2620577770.7,45433
AXISBANK,2025-10-10,2025-10-10,EQ,INE238A01034,AXIS BANK LIMITED,1168.0,1191.7,1165.2,1180.4,1182.5,1167.4,1180.4,6933035,8201225628.6,117524
BAJAJ-AUTO,2025-10-10,2025-10-10,EQ,INE917I01010,BAJAJ AUTO LIMITED,8816.0,8955.0,8781.5,8946.5,8943.0,8810.0,8946.55,228686,2035959390.5,33794
BAJAJFINSV,2025-10-10,2025-10-10,EQ,INE918I01026,BAJAJ FINSERV LTD.,2014.6,2026.0,2001.2,2004.3,2008.5,2014.6,2004.3,772401,1552957818.3,48155
BAJFINANCE,2025-10-10,2025-10-10,EQ,INE296A01032,BAJAJ FINANCE LIMITED,1018.1,1027.5,1017.0,1023.85,1025.0,1024.1,1023.85,3714548,3802251706.2,107555
BEL,2025-10-10,2025-10-10,EQ,INE263A01024,BHARAT ELECTRONICS LTD,409.0,415.5,408.35,413.5,412.15,409.35,413.5,13813014,5714288172.8,133383
BHARTIARTL,2025-10-10,2025-10-10,EQ,INE397D01024,BHARTI AIRTEL LIMITED,1937.0,1947.6,1935.4,1939.9,1940.0,1942.0,1939.9,2512581,4875455292.6,100319
CIPLA,2025-10-10,2025-10-10,EQ,INE059A01026,CIPLA LTD,1513.0,1569.0,1506.9,1561.8,1568.0,1513.1,1561.8,1495524,2316227890.0,64257
COALINDIA,2025-10-10,2025-10-10,EQ,INE522F01014,COAL INDIA LTD,384.0,386.7,382.95,384.5,384.1,383.35,384.5,5061600,1947672356.2,59998
DRREDDY,2025-10-10,2025-10-10,EQ,INE089A01031,DR. REDDY S LABORATORIES,1249.6,1267.7,1244.7,1264.4,1264.0,1246.1,1264.4,1680920,2117996763.0,60044
EICHERMOT,2025-10-10,2025-10-10,EQ,INE066A01021,EICHER MOTORS LTD,6895.5,6984.0,6876.5,6965.0,6974.0,6896.5,6965.0,282882,1967065797.0,40209
ETERNAL,2025-10-10,2025-10-10,EQ,INE758T01015,ETERNAL LIMITED,342.55,349.9,341.6,348.3,348.4,345.5,348.3,15972103,5535210085.05,116315
GRASIM,2025-10-10,2025-10-10,EQ,INE047A01021,GRASIM INDUSTRIES LTD,2810.6,2832.8,2788.3,2811.0,2812.0,2810.6,2811.0,582587,1638679343.3,33062
HCLTECH,2025-10-10,2025-10-10,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1491.0,1498.5,1473.9,1495.5,1492.8,1486.5,1495.5,2129445,3173972712.6,93770
HDFCBANK,2025-10-10,2025-10-10,EQ,INE040A01034,HDFC BANK LTD,979.0,986.2,978.1,980.9,981.45,977.1,980.9,13757080,13517176056.05,237034
HDFCLIFE,2025-10-10,2025-10-10,EQ,INE795G01014,HDFC LIFE INS CO LTD,754.9,759.7,743.6,747.3,748.8,754.35,747.3,2771300,2082430789.15,71145
HINDALCO,2025-10-10,2025-10-10,EQ,INE038A01020,HINDALCO  INDUSTRIES  LTD,774.5,775.75,764.3,773.95,772.8,774.1,773.95,4365229,3360479201.5,74433
