symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2026-02-26,2026-02-26,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,2230.0,2232.4,2200.1,2216.4,2215.4,2231.7,2216.25,915342,2026674860.1,48638
ADANIPORTS,2026-02-26,2026-02-26,EQ,INE742F01042,ADANI PORT & SEZ LTD,1537.6,1554.6,1526.0,1550.6,1548.0,1528.7,1550.6,1353287,2087771724.3,69039
APOLLOHOSP,2026-02-26,2026-02-26,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,7800.0,7831.0,7729.0,7775.0,7794.0,7783.0,7775.05,361759,2810570451.5,25956
ASIANPAINT,2026-02-26,2026-02-26,EQ,INE021A01026,ASIAN PAINTS LIMITED,2416.1,2422.2,2382.0,2394.9,2395.0,2416.4,2394.9,588742,1409827729.7,57917
AXISBANK,2026-02-26,2026-02-26,EQ,INE238A01034,AXIS BANK LIMITED,1403.0,1405.7,1386.0,1395.5,1395.1,1403.0,1395.45,8979547,12529802960.6,174018
BAJAJ-AUTO,2026-02-26,2026-02-26,EQ,INE917I01010,BAJAJ AUTO LIMITED,10146.5,10187.0,10029.5,10110.0,10119.5,10097.0,10109.95,177814,1794917213.5,28321
BAJAJFINSV,2026-02-26,2026-02-26,EQ,INE918I01026,BAJAJ FINSERV LTD.,2057.0,2063.8,2028.0,2041.3,2042.0,2049.3,2041.3,493126,1007995854.7,49807
BAJFINANCE,2026-02-26,2026-02-26,EQ,INE296A01032,BAJAJ FINANCE LIMITED,1020.75,1031.2,1006.05,1012.95,1014.15,1021.05,1012.95,4336261,4410902415.8,119529
BEL,2026-02-26,2026-02-26,EQ,INE263A01024,BHARAT ELECTRONICS LTD,440.6,449.9,440.0,449.05,449.3,439.3,449.05,13738213,6125711556.65,204162
BHARTIARTL,2026-02-26,2026-02-26,EQ,INE397D01024,BHARTI AIRTEL LIMITED,1914.0,1935.0,1904.5,1929.6,1934.0,1913.4,1929.55,10795028,20736322162.8,240161
CIPLA,2026-02-26,2026-02-26,EQ,INE059A01026,CIPLA LTD,1352.8,1364.9,1343.3,1358.1,1358.0,1346.1,1358.1,2013877,2724755688.5,80916
COALINDIA,2026-02-26,2026-02-26,EQ,INE522F01014,COAL INDIA LTD,438.75,439.55,429.5,433.5,432.0,438.6,433.5,8650353,3756496194.15,138812
DRREDDY,2026-02-26,2026-02-26,EQ,INE089A01031,DR. REDDY S LABORATORIES,1311.2,1327.0,1305.0,1319.3,1316.0,1306.5,1319.3,1511598,1990311482.1,60588
EICHERMOT,2026-02-26,2026-02-26,EQ,INE066A01021,EICHER MOTORS LTD,8040.0,8225.0,8024.5,8190.0,8224.0,8008.0,8190.1,427401,3466855159.0,47348
ETERNAL,2026-02-26,2026-02-26,EQ,INE758T01015,ETERNAL LIMITED,251.55,254.7,246.0,246.5,246.5,250.2,246.5,76804030,19167810226.4,348415
GRASIM,2026-02-26,2026-02-26,EQ,INE047A01021,GRASIM INDUSTRIES LTD,2881.5,2889.9,2846.6,2863.5,2870.2,2878.4,2863.45,662746,1898721045.5,39290
HCLTECH,2026-02-26,2026-02-26,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1391.0,1405.0,1368.0,1373.5,1373.0,1378.2,1373.5,2329520,3222234403.1,125163
HDFCBANK,2026-02-26,2026-02-26,EQ,INE040A01034,HDFC BANK LTD,912.0,912.0,895.0,898.6,896.0,907.6,898.6,41165937,37103636109.45,502649
HDFCLIFE,2026-02-26,2026-02-26,EQ,INE795G01014,HDFC LIFE INS CO LTD,735.45,744.9,731.65,734.0,733.25,735.25,734.0,2329954,1715100266.1,54256
HINDALCO,2026-02-26,2026-02-26,EQ,INE038A01020,HINDALCO  INDUSTRIES  LTD,942.0,943.1,931.2,941.3,942.0,937.4,941.3,3075442,2884869584.0,84303
HINDUNILVR,2026-02-26,2026-02-26,EQ,INE030A01027,HINDUSTAN UNILEVER LTD.,2378.0,2387.3,2355.2,2383.3,2380.2,2374.9,2383.3,1470677,3491072288.6,80564
ICICIBANK,2026-02-26,2026-02-26,EQ,INE090A01021,ICICI BANK LTD.,1405.1,1410.0,1392.1,1404.9,1401.6,1400.5,1404.9,27288792,38303170835.6,275171
INDIGO,2026-02-26,2026-02-26,EQ,INE646L01027,INTERGLOBE AVIATION LTD,4975.0,4976.3,4899.9,4933.5,4936.0,4947.4,4933.75,467220,2307487121.3,42656
INFY,2026-02-26,2026-02-26,EQ,INE009A01021,INFOSYS LIMITED,1305.5,1314.0,1286.3,1289.1,1291.0,1290.1,1289.1,11493914,14902944240.5,218393
ITC,2026-02-26,2026-02-26,EQ,INE154A01025,ITC LTD,320.0,321.4,317.6,318.3,318.45,319.75,318.3,11270119,3594934700.8,166420
JIOFIN,2026-02-26,2026-02-26,EQ,INE758E01017,JIO FIN SERVICES LTD,257.5,258.85,255.35,256.15,256.25,256.95,256.15,8691253,2233315025.85,73296
JSWSTEEL,2026-02-26,2026-02-26,EQ,INE019A01038,JSW STEEL LIMITED,1275.5,1282.3,1270.0,1280.6,1281.0,1275.0,1280.6,779191,994716669.8,53145
KOTAKBANK,2026-02-26,2026-02-26,EQ,INE237A01036,KOTAK MAHINDRA BANK LTD,426.7,426.7,421.7,424.55,424.0,424.95,424.55,13417228,5692754311.9,143525
LT,2026-02-26,2026-02-26,EQ,INE018A01030,LARSEN & TOUBRO LTD.,4304.9,4340.0,4278.3,4286.5,4290.0,4298.5,4286.45,2370148,10202007351.1,146788
M&M,2026-02-26,2026-02-26,EQ,INE101A01026,MAHINDRA & MAHINDRA LTD,3505.0,3507.0,3461.6,3484.6,3480.0,3491.3,3484.6,1998012,6959615790.4,180268
