symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2025-07-23,2025-07-23,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,2600.7,2625.9,2593.5,2614.5,2615.5,2587.8,2614.5,316424,826731600.8,24447
ADANIPORTS,2025-07-23,2025-07-23,EQ,INE742F01042,ADANI PORT & SEZ LTD,1430.0,1438.5,1419.0,1420.8,1423.3,1420.7,1420.8,740816,1054763269.1,38118
APOLLOHOSP,2025-07-23,2025-07-23,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,7251.0,7390.0,7244.0,7373.5,7389.0,7246.5,7373.5,508883,3730809896.0,57830
ASIANPAINT,2025-07-23,2025-07-23,EQ,INE021A01026,ASIAN PAINTS LIMITED,2363.0,2384.7,2352.6,2375.4,2381.2,2365.2,2375.4,368999,872301520.9,35010
AXISBANK,2025-07-23,2025-07-23,EQ,INE238A01034,AXIS BANK LIMITED,1099.5,1110.5,1098.1,1104.8,1105.9,1098.0,1104.8,6633979,7330807404.1,115082
BAJAJ-AUTO,2025-07-23,2025-07-23,EQ,INE917I01010,BAJAJ AUTO LIMITED,8313.5,8405.0,8290.5,8397.0,8394.0,8295.0,8397.0,194644,1632049856.5,23592
BAJAJFINSV,2025-07-23,2025-07-23,EQ,INE918I01026,BAJAJ FINSERV LTD.,2047.7,2063.2,2033.7,2060.5,2061.0,2039.6,2060.5,878101,1802556935.7,44187
BAJFINANCE,2025-07-23,2025-07-23,EQ,INE296A01032,BAJAJ FINANCE LIMITED,954.0,970.95,953.65,968.3,968.0,952.55,968.3,9694991,9360294154.3,203940
BEL,2025-07-23,2025-07-23,EQ,INE263A01024,BHARAT ELECTRONICS LTD,403.5,404.9,396.6,400.2,400.6,403.1,400.2,10413255,4157707424.85,114821
BHARTIARTL,2025-07-23,2025-07-23,EQ,INE397D01024,BHARTI AIRTEL LIMITED,1920.0,1949.0,1907.3,1943.8,1948.7,1906.8,1943.8,5194282,10034958569.7,181713
CIPLA,2025-07-23,2025-07-23,EQ,INE059A01026,CIPLA LTD,1465.3,1476.5,1462.4,1473.5,1472.8,1464.4,1473.5,1268156,1863476363.2,54502
COALINDIA,2025-07-23,2025-07-23,EQ,INE522F01014,COAL INDIA LTD,389.4,392.45,388.85,390.75,390.9,389.1,390.75,3670943,1434491920.45,61051
DRREDDY,2025-07-23,2025-07-23,EQ,INE089A01031,DR. REDDY S LABORATORIES,1240.2,1252.1,1231.0,1247.4,1248.0,1240.0,1247.4,1088262,1349087678.3,53121
EICHERMOT,2025-07-23,2025-07-23,EQ,INE066A01021,EICHER MOTORS LTD,5432.0,5462.0,5422.0,5441.5,5448.5,5439.5,5441.5,344237,1873589562.5,24869
ETERNAL,2025-07-23,2025-07-23,EQ,INE758T01015,ETERNAL LIMITED,298.0,303.55,296.3,302.05,302.25,299.8,302.05,68915203,20730770838.1,362344
GRASIM,2025-07-23,2025-07-23,EQ,INE047A01021,GRASIM INDUSTRIES LTD,2735.6,2736.0,2701.5,2709.1,2703.7,2722.7,2709.3,373864,1014467913.6,19479
HCLTECH,2025-07-23,2025-07-23,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1524.1,1536.0,1518.0,1529.8,1528.8,1520.1,1529.8,3471536,5301591458.2,75211
HDFCBANK,2025-07-23,2025-07-23,EQ,INE040A01034,HDFC BANK LTD,2011.0,2029.8,2003.0,2024.3,2024.5,2007.1,2024.3,6817458,13771089884.7,191989
HDFCLIFE,2025-07-23,2025-07-23,EQ,INE795G01014,HDFC LIFE INS CO LTD,765.0,768.3,758.1,762.5,762.65,763.3,762.5,1312711,1001047127.95,41508
HINDALCO,2025-07-23,2025-07-23,EQ,INE038A01020,HINDALCO  INDUSTRIES  LTD,692.0,696.0,689.6,695.4,694.0,690.05,695.4,3640968,2522990975.65,57406
HINDUNILVR,2025-07-23,2025-07-23,EQ,INE030A01027,HINDUSTAN UNILEVER LTD.,2481.0,2487.0,2442.0,2450.4,2456.8,2479.7,2450.4,1320795,3240198536.9,54984
ICICIBANK,2025-07-23,2025-07-23,EQ,INE090A01021,ICICI BANK LTD.,1482.9,1490.0,1472.6,1488.6,1486.6,1473.6,1488.6,11974174,17757890209.5,184240
INDIGO,2025-07-23,2025-07-23,EQ,INE646L01027,INTERGLOBE AVIATION LTD,5925.0,5957.0,5815.0,5897.0,5900.0,5948.0,5897.0,585120,3436547997.0,66258
INFY,2025-07-23,2025-07-23,EQ,INE009A01021,INFOSYS LIMITED,1576.3,1591.9,1550.0,1574.5,1558.9,1570.9,1574.5,8035026,12698718376.8,173368
ITC,2025-07-23,2025-07-23,EQ,INE154A01025,ITC LTD,417.1,417.9,414.0,414.95,415.0,416.0,414.95,12196187,5061866238.4,99775
JIOFIN,2025-07-23,2025-07-23,EQ,INE758E01017,JIO FIN SERVICES LTD,311.6,315.2,311.6,314.45,315.0,310.8,314.45,9726960,3051280178.2,84024
JSWSTEEL,2025-07-23,2025-07-23,EQ,INE019A01038,JSW STEEL LIMITED,1034.0,1037.8,1025.0,1033.8,1036.5,1030.7,1033.8,1192492,1229128692.8,41715
KOTAKBANK,2025-07-23,2025-07-23,EQ,INE237A01028,KOTAK MAHINDRA BANK LTD,2171.0,2179.8,2156.2,2170.4,2165.4,2160.2,2170.4,2790541,6053231809.8,94781
LT,2025-07-23,2025-07-23,EQ,INE018A01030,LARSEN & TOUBRO LTD.,3476.2,3490.0,3458.6,3484.9,3483.3,3464.6,3484.9,1192261,4137739256.4,59744
M&M,2025-07-23,2025-07-23,EQ,INE101A01026,MAHINDRA & MAHINDRA LTD,3260.0,3303.0,3248.0,3268.8,3265.0,3257.2,3268.8,2159800,7072173921.4,120588
MARUTI,2025-07-23,2025-07-23,EQ,INE585B01010,MARUTI SUZUKI INDIA LTD.,12540.0,12719.0,12540.0,12627.0,12638.0,12492.0,12627.0,342005,4326076177.0,45794
MAXHEALTH,2025-07-23,2025-07-23,EQ,INE027H01010,MAX HEALTHCARE INS LTD,1209.9,1258.0,1209.9,1255.4,1256.0,1218.8,1255.4,1364458,1695538527.6,56734
NESTLEIND,2025-07-23,2025-07-23,EQ,INE239A01024,NESTLE INDIA LIMITED,2460.0,2469.0,2433.6,2452.5,2450.0,2443.5,2452.5,360114,882226315.3,35176
NTPC,2025-07-23,2025-07-23,EQ,INE733E01010,NTPC LTD,341.8,344.0,340.95,343.05,342.75,340.85,343.05,5058422,1734262511.65,86355
ONGC,2025-07-23,2025-07-23,EQ,INE213A01029,OIL AND NATURAL GAS CORP.,246.0,247.2,244.26,245.55,245.8,246.41,245.55,7357753,1804511156.95,68442
POWERGRID,2025-07-23,2025-07-23,EQ,INE752E01010,POWER GRID CORP. LTD.,298.85,299.65,297.1,299.25,299.0,297.8,299.25,5310964,1586720469.55,63099
RELIANCE,2025-07-23,2025-07-23,EQ,INE002A01018,RELIANCE INDUSTRIES LTD,1426.0,1426.0,1414.4,1424.6,1425.0,1412.8,1424.6,8354596,11875315134.7,225103
SBILIFE,2025-07-23,2025-07-23,EQ,INE123W01016,SBI LIFE INSURANCE CO LTD,1809.0,1818.5,1792.0,1809.5,1805.8,1809.0,1809.5,555690,1004124761.3,32066
SBIN,2025-07-23,2025-07-23,EQ,INE062A01020,STATE BANK OF INDIA,812.5,825.2,811.5,820.65,820.05,815.0,820.65,15470390,12639761432.95,221637
SHRIRAMFIN,2025-07-23,2025-07-23,EQ,INE721A01047,SHRIRAM FINANCE LIMITED,642.0,654.75,638.05,654.05,654.0,640.15,654.05,5191770,3359546448.55,80113
SUNPHARMA,2025-07-23,2025-07-23,EQ,INE044A01036,SUN PHARMACEUTICAL IND L,1678.5,1689.6,1671.4,1682.5,1685.0,1678.0,1682.5,1229173,2066186938.9,66722
TATACONSUM,2025-07-23,2025-07-23,EQ,INE192A01025,TATA CONSUMER PRODUCT LTD,1085.0,1087.0,1051.0,1062.6,1064.0,1084.8,1062.6,1508414,1603216965.0,51345
TATASTEEL,2025-07-23,2025-07-23,EQ,INE081A01020,TATA STEEL LIMITED,163.25,164.14,161.88,162.77,162.51,163.04,162.77,14287149,2329066721.33,122780
