symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2025-10-23,2025-10-23,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,2559.9,2577.8,2540.9,2545.8,2544.9,2549.9,2545.8,852445,2183617021.7,28965
ADANIPORTS,2025-10-23,2025-10-23,EQ,INE742F01042,ADANI PORT & SEZ LTD,1478.8,1483.5,1450.3,1453.1,1453.8,1473.5,1453.05,2999137,4390954951.6,96257
APOLLOHOSP,2025-10-23,2025-10-23,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,7950.0,8099.5,7920.0,7968.5,7970.5,8012.0,7968.5,456860,3670047247.5,72200
ASIANPAINT,2025-10-23,2025-10-23,EQ,INE021A01026,ASIAN PAINTS LIMITED,2518.9,2546.0,2496.8,2502.4,2499.7,2504.6,2502.3,811738,2048084911.1,63303
AXISBANK,2025-10-23,2025-10-23,EQ,INE238A01034,AXIS BANK LIMITED,1246.0,1276.1,1241.3,1258.8,1253.6,1237.3,1258.85,14611221,18465424370.4,265893
BAJAJ-AUTO,2025-10-23,2025-10-23,EQ,INE917I01010,BAJAJ AUTO LIMITED,9136.0,9157.0,9017.0,9047.0,9036.0,9118.0,9046.7,249420,2264944032.5,31795
BAJAJFINSV,2025-10-23,2025-10-23,EQ,INE918I01026,BAJAJ FINSERV LTD.,2170.0,2195.0,2159.1,2176.6,2176.0,2169.1,2176.55,1291839,2814775235.2,97134
BAJFINANCE,2025-10-23,2025-10-23,EQ,INE296A01032,BAJAJ FINANCE LIMITED,1090.0,1102.5,1083.9,1094.15,1091.15,1086.5,1094.15,11143407,12153532034.75,182248
BEL,2025-10-23,2025-10-23,EQ,INE263A01024,BHARAT ELECTRONICS LTD,421.5,422.5,418.0,418.65,418.4,417.7,418.65,21980966,9235973968.8,180663
BHARTIARTL,2025-10-23,2025-10-23,EQ,INE397D01024,BHARTI AIRTEL LIMITED,2063.9,2067.0,2003.6,2007.9,2009.9,2043.5,2007.95,8790128,17789960867.9,296341
CIPLA,2025-10-23,2025-10-23,EQ,INE059A01026,CIPLA LTD,1665.0,1673.0,1638.1,1645.1,1645.0,1663.6,1645.1,2150725,3554396741.0,144042
COALINDIA,2025-10-23,2025-10-23,EQ,INE522F01014,COAL INDIA LTD,391.6,394.4,390.45,392.65,392.2,391.1,392.65,4311356,1693533966.15,55651
DRREDDY,2025-10-23,2025-10-23,EQ,INE089A01031,DR. REDDY S LABORATORIES,1303.6,1303.6,1271.6,1279.4,1280.0,1288.7,1279.4,1991213,2550466883.5,51406
EICHERMOT,2025-10-23,2025-10-23,EQ,INE066A01021,EICHER MOTORS LTD,7100.0,7100.0,6869.0,6884.5,6894.0,7018.5,6884.4,419750,2912816122.5,58224
ETERNAL,2025-10-23,2025-10-23,EQ,INE758T01015,ETERNAL LIMITED,343.0,343.0,327.0,328.35,328.0,338.1,328.35,54284157,17995090209.4,397731
GRASIM,2025-10-23,2025-10-23,EQ,INE047A01021,GRASIM INDUSTRIES LTD,2884.0,2914.5,2856.0,2864.6,2866.0,2870.7,2864.6,511585,1476499729.6,32148
HCLTECH,2025-10-23,2025-10-23,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1510.0,1547.5,1505.5,1523.9,1524.9,1486.0,1523.9,5011470,7674406767.7,149624
HDFCBANK,2025-10-23,2025-10-23,EQ,INE040A01034,HDFC BANK LTD,1016.0,1020.5,1006.0,1008.8,1006.6,1007.7,1008.8,43526526,44100430667.15,518216
HDFCLIFE,2025-10-23,2025-10-23,EQ,INE795G01014,HDFC LIFE INS CO LTD,745.0,752.55,742.7,743.65,743.6,743.7,743.65,3312072,2471406420.0,85534
HINDALCO,2025-10-23,2025-10-23,EQ,INE038A01020,HINDALCO  INDUSTRIES  LTD,791.5,799.85,784.0,792.4,790.0,784.95,792.4,5916416,4701827490.1,79465
HINDUNILVR,2025-10-23,2025-10-23,EQ,INE030A01027,HINDUSTAN UNILEVER LTD.,2601.0,2667.2,2596.1,2601.6,2601.0,2591.7,2601.4,3386744,8883502957.0,153645
ICICIBANK,2025-10-23,2025-10-23,EQ,INE090A01021,ICICI BANK LTD.,1385.0,1389.8,1360.1,1363.7,1364.3,1382.0,1363.65,21124942,29058772536.5,401439
INDIGO,2025-10-23,2025-10-23,EQ,INE646L01027,INTERGLOBE AVIATION LTD,5941.0,5945.0,5772.0,5789.0,5789.5,5913.0,5788.95,577925,3372178990.5,50795
INFY,2025-10-23,2025-10-23,EQ,INE009A01021,INFOSYS LIMITED,1510.0,1546.0,1506.0,1528.5,1525.0,1472.4,1528.55,20358624,31161687039.2,458468
ITC,2025-10-23,2025-10-23,EQ,INE154A01025,ITC LTD,416.0,420.45,413.55,415.95,416.25,412.85,415.95,24305990,10143543220.15,189470
JIOFIN,2025-10-23,2025-10-23,EQ,INE758E01017,JIO FIN SERVICES LTD,312.0,313.85,308.4,309.05,308.9,311.8,309.05,11107313,3458043099.25,74132
JSWSTEEL,2025-10-23,2025-10-23,EQ,INE019A01038,JSW STEEL LIMITED,1161.0,1162.5,1135.1,1138.2,1136.0,1152.5,1138.2,1740322,1991635940.8,41414
KOTAKBANK,2025-10-23,2025-10-23,EQ,INE237A01028,KOTAK MAHINDRA BANK LTD,2225.0,2244.4,2211.0,2225.6,2220.1,2197.0,2225.45,4299221,9597462298.4,155382
LT,2025-10-23,2025-10-23,EQ,INE018A01030,LARSEN & TOUBRO LTD.,3890.0,3966.2,3890.0,3918.7,3916.0,3888.2,3918.5,2815778,11082169549.7,195910
M&M,2025-10-23,2025-10-23,EQ,INE101A01026,MAHINDRA & MAHINDRA LTD,3632.1,3650.0,3600.0,3623.6,3627.5,3621.2,3623.4,3724956,13513026368.1,175986
MARUTI,2025-10-23,2025-10-23,EQ,INE585B01010,MARUTI SUZUKI INDIA LTD.,16660.0,16660.0,16340.0,16393.0,16410.0,16396.0,16391.15,481753,7904651754.0,81380
MAXHEALTH,2025-10-23,2025-10-23,EQ,INE027H01010,MAX HEALTHCARE INS LTD,1200.0,1221.9,1197.0,1211.0,1210.1,1204.0,1211.0,2981438,3617241373.5,117097
NESTLEIND,2025-10-23,2025-10-23,EQ,INE239A01024,NESTLE INDIA LIMITED,1287.0,1303.8,1270.8,1272.8,1275.8,1287.3,1272.8,1751448,2250225113.8,60117
NTPC,2025-10-23,2025-10-23,EQ,INE733E01010,NTPC LTD,343.8,345.2,341.05,342.65,342.1,342.0,342.65,8710859,2992291705.05,150736
ONGC,2025-10-23,2025-10-23,EQ,INE213A01029,OIL AND NATURAL GAS CORP.,250.0,253.24,249.08,252.31,252.0,248.12,252.3,13879042,3487649283.52,130390
POWERGRID,2025-10-23,2025-10-23,EQ,INE752E01010,POWER GRID CORP. LTD.,288.95,291.15,288.0,289.65,289.15,288.6,289.65,21031287,6093609907.25,100878
RELIANCE,2025-10-23,2025-10-23,EQ,INE002A01018,RELIANCE INDUSTRIES LTD,1475.0,1482.9,1444.6,1448.4,1448.0,1465.2,1448.35,18707090,27400374842.5,376220
SBILIFE,2025-10-23,2025-10-23,EQ,INE123W01016,SBI LIFE INSURANCE CO LTD,1850.0,1864.2,1841.0,1852.7,1848.5,1841.0,1852.7,543795,1008518120.7,35193
SBIN,2025-10-23,2025-10-23,EQ,INE062A01020,STATE BANK OF INDIA,912.0,918.0,904.8,911.55,909.1,907.85,911.55,13382769,12219945497.55,338233
SHRIRAMFIN,2025-10-23,2025-10-23,EQ,INE721A01047,SHRIRAM FINANCE LIMITED,695.25,717.75,695.25,709.65,709.0,695.25,709.65,8911040,6329368761.2,271353
SUNPHARMA,2025-10-23,2025-10-23,EQ,INE044A01036,SUN PHARMACEUTICAL IND L,1705.0,1712.0,1682.2,1689.9,1695.0,1690.5,1689.8,2687094,4558880345.7,102461
TATACONSUM,2025-10-23,2025-10-23,EQ,INE192A01025,TATA CONSUMER PRODUCT LTD,1174.6,1191.2,1158.0,1161.0,1159.0,1174.6,1161.05,1137414,1336521951.1,35990
TATASTEEL,2025-10-23,2025-10-23,EQ,INE081A01020,TATA STEEL LIMITED,173.9,176.08,173.64,174.16,174.0,172.78,174.15,31472510,5499440199.34,171010
TCS,2025-10-23,2025-10-23,EQ,INE467B01029,TATA CONSULTANCY SERV LT,3055.0,3098.0,3036.1,3073.2,3070.0,3006.7,3073.75,5564758,17115135296.0,290229
TECHM,2025-10-23,2025-10-23,EQ,INE669C01036,TECH MAHINDRA LIMITED,1465.0,1487.5,1460.9,1463.4,1465.3,1448.7,1463.4,3244860,4786878961.5,85988
TITAN,2025-10-23,2025-10-23,EQ,INE280A01028,TITAN COMPANY LIMITED,3765.0,3800.0,3738.3,3772.3,3763.3,3729.0,3772.3,1622402,6118622056.8,132329
TRENT,2025-10-23,2025-10-23,EQ,INE849A01020,TRENT LTD,4800.0,4866.5,4766.9,4783.3,4787.0,4791.1,4783.45,769642,3701995501.8,74437
ULTRACEMCO,2025-10-23,2025-10-23,EQ,INE481G01011,ULTRATECH CEMENT LIMITED,12390.0,12415.0,12112.0,12145.0,12112.0,12342.0,12144.75,370812,4544559097.0,66949
