symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2025-09-16,2025-09-16,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,2410.0,2415.8,2388.0,2399.4,2401.0,2383.4,2399.4,752979,1805672317.4,33207
ADANIPORTS,2025-09-16,2025-09-16,EQ,INE742F01042,ADANI PORT & SEZ LTD,1400.0,1412.6,1396.6,1408.2,1408.1,1395.2,1408.2,1636246,2300186879.3,47104
APOLLOHOSP,2025-09-16,2025-09-16,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,7805.5,7862.0,7805.5,7852.5,7861.5,7816.5,7852.5,194911,1527628351.5,35163
ASIANPAINT,2025-09-16,2025-09-16,EQ,INE021A01026,ASIAN PAINTS LIMITED,2495.0,2509.9,2474.5,2480.9,2482.0,2502.6,2480.9,760790,1893458633.6,54288
AXISBANK,2025-09-16,2025-09-16,EQ,INE238A01034,AXIS BANK LIMITED,1105.7,1127.1,1104.0,1121.2,1121.4,1104.4,1121.2,7965606,8927975197.8,159159
BAJAJ-AUTO,2025-09-16,2025-09-16,EQ,INE917I01010,BAJAJ AUTO LIMITED,9032.0,9099.0,9020.0,9072.5,9095.0,9025.0,9072.5,219134,1985438398.0,35705
BAJAJFINSV,2025-09-16,2025-09-16,EQ,INE918I01026,BAJAJ FINSERV LTD.,2085.0,2104.9,2077.6,2080.3,2082.0,2080.0,2080.3,928203,1937472110.0,45547
BAJFINANCE,2025-09-16,2025-09-16,EQ,INE296A01032,BAJAJ FINANCE LIMITED,1005.85,1015.3,1000.0,1003.25,1006.9,1009.85,1003.25,7602155,7646709015.75,187530
BEL,2025-09-16,2025-09-16,EQ,INE263A01024,BHARAT ELECTRONICS LTD,398.45,403.3,396.2,402.9,402.95,398.45,402.9,12467341,5002676109.4,113164
BHARTIARTL,2025-09-16,2025-09-16,EQ,INE397D01024,BHARTI AIRTEL LIMITED,1903.3,1942.0,1902.5,1939.5,1942.0,1904.5,1939.5,5427586,10473975256.4,121211
CIPLA,2025-09-16,2025-09-16,EQ,INE059A01026,CIPLA LTD,1556.0,1560.2,1550.0,1559.0,1555.4,1548.3,1559.0,471395,733576107.3,30624
COALINDIA,2025-09-16,2025-09-16,EQ,INE522F01014,COAL INDIA LTD,395.0,397.0,394.05,395.8,396.25,394.75,395.8,2581384,1021373310.55,51021
DRREDDY,2025-09-16,2025-09-16,EQ,INE089A01031,DR. REDDY S LABORATORIES,1300.0,1312.5,1296.4,1310.4,1311.1,1300.8,1310.4,1034369,1353288759.9,40087
EICHERMOT,2025-09-16,2025-09-16,EQ,INE066A01021,EICHER MOTORS LTD,6823.0,6954.5,6800.5,6927.5,6951.0,6801.0,6927.5,579275,3992733934.0,59174
ETERNAL,2025-09-16,2025-09-16,EQ,INE758T01015,ETERNAL LIMITED,323.0,327.8,322.0,327.3,327.15,323.3,327.3,19198538,6240158340.55,177631
GRASIM,2025-09-16,2025-09-16,EQ,INE047A01021,GRASIM INDUSTRIES LTD,2811.9,2848.5,2804.0,2843.0,2848.5,2802.4,2842.9,546549,1545200794.6,32640
HCLTECH,2025-09-16,2025-09-16,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1463.9,1485.2,1461.1,1483.1,1483.0,1466.5,1483.1,1724524,2543354258.8,50634
HDFCBANK,2025-09-16,2025-09-16,EQ,INE040A01034,HDFC BANK LTD,961.2,969.35,961.2,966.85,966.3,967.05,966.85,18661794,18033279292.75,201920
HDFCLIFE,2025-09-16,2025-09-16,EQ,INE795G01014,HDFC LIFE INS CO LTD,776.85,781.6,770.1,774.35,773.05,777.2,774.35,1758601,1362427928.2,49089
HINDALCO,2025-09-16,2025-09-16,EQ,INE038A01020,HINDALCO  INDUSTRIES  LTD,754.4,757.3,749.15,755.95,756.0,753.65,755.95,2662690,2008381537.1,64987
HINDUNILVR,2025-09-16,2025-09-16,EQ,INE030A01027,HINDUSTAN UNILEVER LTD.,2588.2,2590.0,2572.6,2580.9,2585.0,2581.0,2580.8,1040928,2686777880.9,47475
ICICIBANK,2025-09-16,2025-09-16,EQ,INE090A01021,ICICI BANK LTD.,1414.0,1424.9,1413.7,1421.6,1422.4,1419.4,1421.6,8213151,11667859743.8,139536
INDIGO,2025-09-16,2025-09-16,EQ,INE646L01027,INTERGLOBE AVIATION LTD,5691.0,5745.5,5691.0,5727.5,5739.0,5728.5,5727.5,651834,3729687657.5,47414
INFY,2025-09-16,2025-09-16,EQ,INE009A01021,INFOSYS LIMITED,1508.4,1514.0,1503.5,1511.3,1513.5,1508.4,1511.3,8923112,13454416476.3,202258
ITC,2025-09-16,2025-09-16,EQ,INE154A01025,ITC LTD,413.2,414.35,412.0,413.1,413.65,412.65,413.1,8239087,3403729371.05,97899
JIOFIN,2025-09-16,2025-09-16,EQ,INE758E01017,JIO FIN SERVICES LTD,315.8,317.8,314.3,315.45,315.8,315.35,315.45,10963429,3464949169.0,75957
JSWSTEEL,2025-09-16,2025-09-16,EQ,INE019A01038,JSW STEEL LIMITED,1100.5,1117.9,1100.0,1115.2,1115.5,1100.9,1115.2,1644497,1829789752.6,47342
KOTAKBANK,2025-09-16,2025-09-16,EQ,INE237A01028,KOTAK MAHINDRA BANK LTD,1976.4,2030.5,1973.2,2021.7,2023.5,1970.8,2021.7,4016877,8092511190.7,159020
LT,2025-09-16,2025-09-16,EQ,INE018A01030,LARSEN & TOUBRO LTD.,3603.9,3674.0,3593.1,3667.8,3670.0,3586.2,3667.8,2928060,10676878746.5,193641
M&M,2025-09-16,2025-09-16,EQ,INE101A01026,MAHINDRA & MAHINDRA LTD,3545.0,3619.9,3528.9,3608.0,3612.0,3530.3,3608.0,2465043,8825361957.9,117952
MARUTI,2025-09-16,2025-09-16,EQ,INE585B01010,MARUTI SUZUKI INDIA LTD.,15300.0,15594.0,15284.0,15573.0,15592.0,15265.0,15573.0,381944,5904774595.0,63143
