symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2025-12-09,2025-12-09,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,2216.2,2257.0,2178.4,2245.2,2250.0,2216.2,2245.3,1227728,2733743787.5,51676
ADANIPORTS,2025-12-09,2025-12-09,EQ,INE742F01042,ADANI PORT & SEZ LTD,1476.9,1499.2,1460.9,1497.2,1496.7,1480.5,1497.2,1327921,1974623736.6,58661
APOLLOHOSP,2025-12-09,2025-12-09,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,7100.0,7181.5,7059.0,7091.0,7100.0,7096.0,7091.0,560843,3979763066.0,49981
ASIANPAINT,2025-12-09,2025-12-09,EQ,INE021A01026,ASIAN PAINTS LIMITED,2910.0,2913.5,2788.5,2796.0,2793.7,2928.3,2796.0,1839391,5175789766.7,124144
AXISBANK,2025-12-09,2025-12-09,EQ,INE238A01034,AXIS BANK LIMITED,1272.0,1281.4,1263.2,1275.9,1273.1,1273.8,1275.9,4239279,5403562828.5,118960
BAJAJ-AUTO,2025-12-09,2025-12-09,EQ,INE917I01010,BAJAJ AUTO LIMITED,8990.0,9034.5,8880.0,8961.0,8929.0,9026.0,8960.95,373015,3345535175.5,39672
BAJAJFINSV,2025-12-09,2025-12-09,EQ,INE918I01026,BAJAJ FINSERV LTD.,2050.0,2081.8,2039.0,2069.5,2065.5,2059.2,2069.5,1176704,2431932068.9,127263
BAJFINANCE,2025-12-09,2025-12-09,EQ,INE296A01032,BAJAJ FINANCE LIMITED,1025.0,1026.0,1013.7,1016.7,1017.5,1026.4,1016.7,5968501,6078499996.4,163105
BEL,2025-12-09,2025-12-09,EQ,INE263A01024,BHARAT ELECTRONICS LTD,385.05,391.0,380.55,389.45,390.2,386.4,389.45,19270896,7456257038.45,218711
BHARTIARTL,2025-12-09,2025-12-09,EQ,INE397D01024,BHARTI AIRTEL LIMITED,2086.8,2100.4,2080.4,2089.7,2087.1,2086.2,2089.7,5139229,10732805998.5,160953
CIPLA,2025-12-09,2025-12-09,EQ,INE059A01026,CIPLA LTD,1497.6,1502.4,1486.5,1490.6,1493.0,1497.6,1490.6,1646840,2461199711.4,57314
COALINDIA,2025-12-09,2025-12-09,EQ,INE522F01014,COAL INDIA LTD,375.1,381.2,373.35,379.35,378.85,377.35,379.35,4242651,1604457113.4,63712
DRREDDY,2025-12-09,2025-12-09,EQ,INE089A01031,DR. REDDY S LABORATORIES,1266.5,1267.4,1241.3,1246.2,1248.1,1266.5,1246.2,2118272,2655983907.8,50481
EICHERMOT,2025-12-09,2025-12-09,EQ,INE066A01021,EICHER MOTORS LTD,7142.0,7196.0,7052.0,7123.0,7122.5,7142.0,7123.0,436443,3115543722.0,47280
ETERNAL,2025-12-09,2025-12-09,EQ,INE758T01015,ETERNAL LIMITED,284.55,292.3,280.3,291.7,291.75,285.25,291.7,27053864,7787708432.0,182312
GRASIM,2025-12-09,2025-12-09,EQ,INE047A01021,GRASIM INDUSTRIES LTD,2740.0,2779.6,2726.5,2746.0,2750.0,2744.2,2746.0,419760,1155891962.9,28441
HCLTECH,2025-12-09,2025-12-09,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1687.0,1687.0,1656.4,1657.6,1657.9,1688.6,1657.6,2817704,4695782243.5,81151
HDFCBANK,2025-12-09,2025-12-09,EQ,INE040A01034,HDFC BANK LTD,994.9,1002.8,994.0,997.1,997.0,1003.1,997.1,15294322,15274186067.4,206598
HDFCLIFE,2025-12-09,2025-12-09,EQ,INE795G01014,HDFC LIFE INS CO LTD,763.9,765.3,753.5,762.9,762.8,764.05,762.9,1965538,1491829473.35,59989
HINDALCO,2025-12-09,2025-12-09,EQ,INE038A01020,HINDALCO  INDUSTRIES  LTD,819.0,819.4,803.1,812.9,812.7,819.45,812.9,3394966,2756844838.9,89656
HINDUNILVR,2025-12-09,2025-12-09,EQ,INE030A01027,HINDUSTAN UNILEVER LTD.,2318.0,2330.4,2298.1,2306.5,2305.0,2314.0,2306.5,1471488,3401324931.8,70079
ICICIBANK,2025-12-09,2025-12-09,EQ,INE090A01021,ICICI BANK LTD.,1379.9,1384.3,1373.4,1375.2,1375.0,1389.6,1375.2,10492030,14451676568.3,175866
INDIGO,2025-12-09,2025-12-09,EQ,INE646L01027,INTERGLOBE AVIATION LTD,4901.0,5017.0,4817.0,4967.5,4988.0,4923.5,4967.35,10230467,50255589558.5,500050
INFY,2025-12-09,2025-12-09,EQ,INE009A01021,INFOSYS LIMITED,1601.2,1606.9,1582.4,1599.0,1597.0,1610.8,1599.0,6957599,11106255546.9,156650
ITC,2025-12-09,2025-12-09,EQ,INE154A01025,ITC LTD,402.0,404.5,400.0,401.05,401.25,402.3,401.05,9426717,3792190139.05,119643
JIOFIN,2025-12-09,2025-12-09,EQ,INE758E01017,JIO FIN SERVICES LTD,296.15,296.8,288.75,293.2,293.55,297.2,293.2,13376328,3924159511.85,116057
JSWSTEEL,2025-12-09,2025-12-09,EQ,INE019A01038,JSW STEEL LIMITED,1118.0,1120.6,1099.3,1107.8,1105.4,1119.1,1107.8,1947088,2163336074.0,48918
KOTAKBANK,2025-12-09,2025-12-09,EQ,INE237A01028,KOTAK MAHINDRA BANK LTD,2120.0,2133.4,2108.9,2127.7,2132.0,2131.6,2127.7,3207510,6812299599.9,109310
LT,2025-12-09,2025-12-09,EQ,INE018A01030,LARSEN & TOUBRO LTD.,3990.0,4019.9,3949.1,3997.5,3994.5,3996.7,3997.5,1788464,7146399199.9,109657
M&M,2025-12-09,2025-12-09,EQ,INE101A01026,MAHINDRA & MAHINDRA LTD,3658.0,3674.4,3604.5,3635.9,3648.4,3681.7,3635.95,3901255,14174028840.0,159487
MARUTI,2025-12-09,2025-12-09,EQ,INE585B01010,MARUTI SUZUKI INDIA LTD.,16051.0,16226.0,15985.0,16020.0,15990.0,16187.0,16020.0,276388,4442488107.0,46812
MAXHEALTH,2025-12-09,2025-12-09,EQ,INE027H01010,MAX HEALTHCARE INS LTD,1079.4,1079.9,1061.1,1074.7,1075.6,1079.4,1074.7,2945816,3154091257.2,87680
NESTLEIND,2025-12-09,2025-12-09,EQ,INE239A01024,NESTLE INDIA LIMITED,1214.9,1221.5,1207.3,1215.8,1216.0,1214.8,1215.8,810028,984543386.9,36570
NTPC,2025-12-09,2025-12-09,EQ,INE733E01010,NTPC LTD,317.45,321.4,315.55,319.85,319.7,319.5,319.85,7152584,2284178651.9,100590
ONGC,2025-12-09,2025-12-09,EQ,INE213A01029,OIL AND NATURAL GAS CORP.,237.7,240.2,236.83,239.84,239.32,238.52,239.85,9026401,2160901327.37,66077
POWERGRID,2025-12-09,2025-12-09,EQ,INE752E01010,POWER GRID CORP. LTD.,264.1,265.75,262.9,264.55,264.4,265.2,264.55,10686557,2825985848.85,87852
RELIANCE,2025-12-09,2025-12-09,EQ,INE002A01018,RELIANCE INDUSTRIES LTD,1540.3,1542.5,1520.1,1529.4,1532.4,1543.0,1529.4,11503971,17601083501.2,205129
SBILIFE,2025-12-09,2025-12-09,EQ,INE123W01016,SBI LIFE INSURANCE CO LTD,2019.0,2028.2,1990.4,2006.2,2002.1,2020.7,2006.2,887191,1775722068.2,69854
SBIN,2025-12-09,2025-12-09,EQ,INE062A01020,STATE BANK OF INDIA,954.8,964.0,950.45,959.35,960.5,956.4,959.35,9580294,9188300245.95,196017
SHRIRAMFIN,2025-12-09,2025-12-09,EQ,INE721A01047,SHRIRAM FINANCE LIMITED,830.0,849.0,817.8,846.7,844.0,834.25,846.7,5737027,4812898957.95,137738
SUNPHARMA,2025-12-09,2025-12-09,EQ,INE044A01036,SUN PHARMACEUTICAL IND L,1796.0,1801.2,1772.0,1776.0,1774.2,1796.2,1776.0,2401728,4287983738.5,92205
