symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2026-07-10,2026-07-10,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,3105.0,3183.0,3100.0,3157.3,3157.8,3083.6,3157.2,2145335,6774708766.2,66639
ADANIPORTS,2026-07-10,2026-07-10,EQ,INE742F01042,ADANI PORT & SEZ LTD,1800.1,1852.9,1800.1,1828.1,1830.0,1800.1,1828.1,1489787,2733918455.0,51900
APOLLOHOSP,2026-07-10,2026-07-10,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,8849.0,8886.5,8773.5,8841.0,8850.0,8845.5,8841.0,264694,2335378611.0,32041
ASIANPAINT,2026-07-10,2026-07-10,EQ,INE021A01026,ASIAN PAINTS LIMITED,2695.0,2728.2,2672.9,2677.8,2676.5,2673.8,2677.8,982095,2641115554.4,59233
AXISBANK,2026-07-10,2026-07-10,EQ,INE238A01034,AXIS BANK LIMITED,1304.0,1326.6,1303.9,1323.7,1323.0,1297.6,1323.7,3549139,4684750623.6,96348
BAJAJ-AUTO,2026-07-10,2026-07-10,EQ,INE917I01010,BAJAJ AUTO LIMITED,10177.5,10298.0,10115.0,10156.0,10155.0,10155.0,10156.5,354772,3613184819.0,39733
BAJAJFINSV,2026-07-10,2026-07-10,EQ,INE918I01026,BAJAJ FINSERV LTD.,1905.3,1920.5,1893.4,1916.0,1917.0,1895.0,1916.0,822344,1571200282.0,35852
BAJFINANCE,2026-07-10,2026-07-10,EQ,INE296A01032,BAJAJ FINANCE LIMITED,1010.1,1023.9,1004.2,1020.5,1023.0,1003.8,1020.5,7039305,7142724553.9,168873
BEL,2026-07-10,2026-07-10,EQ,INE263A01024,BHARAT ELECTRONICS LTD,408.4,415.45,408.2,414.85,414.5,406.2,414.85,9273712,3834575216.5,91524
BHARTIARTL,2026-07-10,2026-07-10,EQ,INE397D01024,BHARTI AIRTEL LIMITED,1930.0,1930.0,1906.0,1920.4,1919.0,1931.1,1920.4,6420887,12305846472.4,165672
CIPLA,2026-07-10,2026-07-10,EQ,INE059A01026,CIPLA LTD,1441.3,1454.5,1435.0,1439.4,1442.0,1441.3,1439.4,745842,1076564320.4,62637
COALINDIA,2026-07-10,2026-07-10,EQ,INE522F01014,COAL INDIA LTD,430.15,432.6,426.75,429.3,430.35,429.9,429.3,4872051,2089912634.35,58043
DRREDDY,2026-07-10,2026-07-10,EQ,INE089A01031,DR. REDDY S LABORATORIES,1244.9,1251.8,1222.0,1244.3,1246.5,1269.5,1244.3,8106606,10064775212.1,189201
EICHERMOT,2026-07-10,2026-07-10,EQ,INE066A01021,EICHER MOTORS LTD,7399.5,7455.0,7335.0,7365.5,7370.5,7361.0,7365.5,497082,3665236228.0,39190
ETERNAL,2026-07-10,2026-07-10,EQ,INE758T01015,ETERNAL LIMITED,294.7,295.2,287.15,289.65,289.9,292.45,289.65,24239849,7024981512.05,172259
GRASIM,2026-07-10,2026-07-10,EQ,INE047A01021,GRASIM INDUSTRIES LTD,3204.8,3246.0,3202.0,3213.6,3216.0,3191.9,3213.6,515666,1663065163.0,43419
HCLTECH,2026-07-10,2026-07-10,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1173.0,1191.5,1153.5,1164.1,1167.5,1150.4,1164.1,3979475,4645505153.0,92538
HDFCBANK,2026-07-10,2026-07-10,EQ,INE040A01034,HDFC BANK LTD,824.0,827.7,820.3,824.95,824.5,817.55,824.95,23595785,19457353746.75,296453
HDFCLIFE,2026-07-10,2026-07-10,EQ,INE795G01014,HDFC LIFE INS CO LTD,555.0,570.0,554.0,567.7,567.5,551.85,567.35,6139132,3471945941.7,89342
