symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2026-01-28,2026-01-28,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,1985.0,2004.0,1952.0,1994.7,1995.0,1959.5,1994.75,2073198,4111749269.9,64566
ADANIPORTS,2026-01-28,2026-01-28,EQ,INE742F01042,ADANI PORT & SEZ LTD,1373.9,1384.3,1363.7,1381.9,1379.6,1363.9,1381.9,2938285,4046419846.8,60309
APOLLOHOSP,2026-01-28,2026-01-28,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,6798.5,6890.0,6784.5,6877.5,6872.5,6793.5,6877.0,399249,2739163863.5,38184
ASIANPAINT,2026-01-28,2026-01-28,EQ,INE021A01026,ASIAN PAINTS LIMITED,2535.0,2548.5,2451.0,2511.8,2512.0,2622.8,2511.8,3430002,8553002482.2,154933
AXISBANK,2026-01-28,2026-01-28,EQ,INE238A01034,AXIS BANK LIMITED,1348.0,1369.4,1310.2,1319.8,1314.0,1315.8,1319.8,15426403,20679097168.4,241075
BAJAJ-AUTO,2026-01-28,2026-01-28,EQ,INE917I01010,BAJAJ AUTO LIMITED,9500.0,9533.5,9250.0,9433.5,9469.0,9492.0,9433.55,342407,3200778201.5,46072
BAJAJFINSV,2026-01-28,2026-01-28,EQ,INE918I01026,BAJAJ FINSERV LTD.,1924.0,1944.1,1920.1,1940.3,1942.0,1917.7,1940.3,1605973,3102778604.6,61989
BAJFINANCE,2026-01-28,2026-01-28,EQ,INE296A01032,BAJAJ FINANCE LIMITED,914.7,936.9,914.7,935.15,936.0,914.7,935.15,6046468,5616412974.5,134488
BEL,2026-01-28,2026-01-28,EQ,INE263A01024,BHARAT ELECTRONICS LTD,418.0,457.5,417.3,453.0,454.25,415.95,453.0,71986647,31886331245.05,423131
BHARTIARTL,2026-01-28,2026-01-28,EQ,INE397D01024,BHARTI AIRTEL LIMITED,1995.0,1995.0,1939.0,1957.7,1956.0,1973.4,1957.65,9426909,18452553631.7,202617
CIPLA,2026-01-28,2026-01-28,EQ,INE059A01026,CIPLA LTD,1313.0,1334.7,1310.1,1328.4,1334.7,1313.0,1328.4,1535898,2028738828.0,63047
