symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2026-05-04,2026-05-04,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,2390.4,2515.0,2375.0,2485.7,2473.0,2408.4,2485.7,6039537,14891849628.4,162128
ADANIPORTS,2026-05-04,2026-05-04,EQ,INE742F01042,ADANI PORT & SEZ LTD,1702.0,1748.6,1687.3,1742.6,1747.0,1657.3,1742.6,7171346,12363666948.8,173473
APOLLOHOSP,2026-05-04,2026-05-04,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,7699.5,7790.0,7673.0,7737.5,7748.0,7636.5,7737.5,328426,2540972326.0,41896
ASIANPAINT,2026-05-04,2026-05-04,EQ,INE021A01026,ASIAN PAINTS LIMITED,2460.0,2507.0,2442.3,2448.1,2448.0,2444.5,2448.1,581159,1436513239.4,75287
AXISBANK,2026-05-04,2026-05-04,EQ,INE238A01034,AXIS BANK LIMITED,1268.3,1294.4,1264.5,1275.1,1277.5,1268.3,1275.1,9759479,12461057671.5,154772
BAJAJ-AUTO,2026-05-04,2026-05-04,EQ,INE917I01010,BAJAJ AUTO LIMITED,10244.0,10477.5,10067.0,10132.0,10151.0,9994.0,10132.0,721598,7408787965.0,111628
BAJAJFINSV,2026-05-04,2026-05-04,EQ,INE918I01026,BAJAJ FINSERV LTD.,1749.2,1787.0,1747.1,1770.4,1778.0,1747.2,1770.4,1720030,3041013219.6,94670
BAJFINANCE,2026-05-04,2026-05-04,EQ,INE296A01032,BAJAJ FINANCE LIMITED,938.1,966.0,938.1,950.2,950.0,937.0,950.2,7503756,7144721902.65,181855
BEL,2026-05-04,2026-05-04,EQ,INE263A01024,BHARAT ELECTRONICS LTD,433.0,438.6,428.6,433.55,433.5,431.3,433.55,10764998,4677602313.8,126499
BHARTIARTL,2026-05-04,2026-05-04,EQ,INE397D01024,BHARTI AIRTEL LIMITED,1873.2,1895.3,1821.7,1827.1,1828.0,1886.8,1827.1,10707858,19797111343.6,306602
CIPLA,2026-05-04,2026-05-04,EQ,INE059A01026,CIPLA LTD,1320.0,1337.4,1313.6,1335.0,1335.0,1309.6,1335.0,1088765,1448091013.0,46178
COALINDIA,2026-05-04,2026-05-04,EQ,INE522F01014,COAL INDIA LTD,481.6,487.0,475.6,479.95,480.0,481.45,479.95,7757497,3735097509.7,86563
DRREDDY,2026-05-04,2026-05-04,EQ,INE089A01031,DR. REDDY S LABORATORIES,1320.0,1320.0,1280.6,1287.2,1288.4,1322.9,1287.2,2285506,2955146932.1,94306
EICHERMOT,2026-05-04,2026-05-04,EQ,INE066A01021,EICHER MOTORS LTD,7109.0,7348.5,7070.0,7329.0,7330.0,7109.0,7329.0,684364,4962983903.0,73526
ETERNAL,2026-05-04,2026-05-04,EQ,INE758T01015,ETERNAL LIMITED,247.0,252.95,245.0,251.9,251.86,247.03,251.9,40885798,10195876363.89,192873
GRASIM,2026-05-04,2026-05-04,EQ,INE047A01021,GRASIM INDUSTRIES LTD,2805.0,2865.8,2805.0,2856.0,2850.0,2794.5,2856.0,977675,2782599587.0,52152
HCLTECH,2026-05-04,2026-05-04,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1208.0,1213.5,1191.4,1200.5,1200.0,1199.1,1200.5,3318673,3980081359.6,120491
HDFCBANK,2026-05-04,2026-05-04,EQ,INE040A01034,HDFC BANK LTD,772.6,786.6,772.6,779.4,779.5,771.7,779.4,29028060,22633711388.45,382758
HDFCLIFE,2026-05-04,2026-05-04,EQ,INE795G01014,HDFC LIFE INS CO LTD,591.95,596.2,583.0,588.35,587.5,586.9,588.35,2591864,1526390594.85,51373
HINDALCO,2026-05-04,2026-05-04,EQ,INE038A01020,HINDALCO  INDUSTRIES  LTD,1043.3,1049.4,1034.5,1042.7,1043.9,1038.0,1042.7,3349359,3491360516.4,186708
HINDUNILVR,2026-05-04,2026-05-04,EQ,INE030A01027,HINDUSTAN UNILEVER LTD.,2268.8,2365.8,2268.8,2309.3,2307.0,2250.9,2309.3,2554255,5946130580.0,139746
ICICIBANK,2026-05-04,2026-05-04,EQ,INE090A01021,ICICI BANK LTD.,1264.3,1282.2,1264.3,1270.8,1269.0,1263.4,1270.8,14597051,18583884989.9,178442
INDIGO,2026-05-04,2026-05-04,EQ,INE646L01027,INTERGLOBE AVIATION LTD,4349.0,4387.3,4235.3,4262.4,4239.0,4295.3,4260.1,1047968,4501939237.0,71226
