symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2025-11-17,2025-11-17,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,2460.0,2474.9,2421.0,2462.0,2466.8,2516.8,2462.05,2672697,6544536467.5,64529
ADANIPORTS,2025-11-17,2025-11-17,EQ,INE742F01042,ADANI PORT & SEZ LTD,1518.9,1519.0,1503.0,1507.6,1509.8,1512.7,1507.6,1750560,2639862889.7,65737
APOLLOHOSP,2025-11-17,2025-11-17,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,7475.0,7504.5,7425.0,7487.5,7485.0,7420.5,7487.5,248470,1858213320.5,26805
ASIANPAINT,2025-11-17,2025-11-17,EQ,INE021A01026,ASIAN PAINTS LIMITED,2906.4,2926.9,2880.0,2887.9,2885.4,2906.4,2887.85,1230683,3567612443.8,70388
AXISBANK,2025-11-17,2025-11-17,EQ,INE238A01034,AXIS BANK LIMITED,1243.9,1261.0,1240.4,1249.6,1250.0,1241.6,1249.6,4088026,5120562885.0,90343
BAJAJ-AUTO,2025-11-17,2025-11-17,EQ,INE917I01010,BAJAJ AUTO LIMITED,8850.0,9025.0,8850.0,8945.5,8949.0,8843.0,8945.7,457995,4109609002.0,42009
BAJAJFINSV,2025-11-17,2025-11-17,EQ,INE918I01026,BAJAJ FINSERV LTD.,2065.8,2081.1,2055.0,2079.6,2080.0,2065.8,2079.6,817576,1693773032.8,38525
BAJFINANCE,2025-11-17,2025-11-17,EQ,INE296A01032,BAJAJ FINANCE LIMITED,1021.0,1033.0,1017.0,1026.8,1027.0,1018.5,1026.8,6011603,6176579135.1,221125
BEL,2025-11-17,2025-11-17,EQ,INE263A01024,BHARAT ELECTRONICS LTD,427.95,429.5,422.4,424.55,424.9,426.85,424.55,12996079,5522692667.7,122546
BHARTIARTL,2025-11-17,2025-11-17,EQ,INE397D01024,BHARTI AIRTEL LIMITED,2112.0,2122.0,2100.9,2112.2,2111.3,2100.7,2112.2,5998770,12676321842.4,138351
CIPLA,2025-11-17,2025-11-17,EQ,INE059A01026,CIPLA LTD,1537.5,1538.4,1526.5,1535.6,1536.4,1532.1,1535.6,912322,1399573787.9,35841
COALINDIA,2025-11-17,2025-11-17,EQ,INE522F01014,COAL INDIA LTD,387.0,389.2,386.15,387.85,388.0,386.95,387.9,3847261,1492331777.6,45046
DRREDDY,2025-11-17,2025-11-17,EQ,INE089A01031,DR. REDDY S LABORATORIES,1253.0,1253.0,1240.5,1244.4,1244.0,1246.0,1244.4,1423044,1771916888.2,34875
EICHERMOT,2025-11-17,2025-11-17,EQ,INE066A01021,EICHER MOTORS LTD,6730.0,6809.0,6675.0,6799.0,6809.0,6695.0,6799.0,789635,5347441634.5,52111
ETERNAL,2025-11-17,2025-11-17,EQ,INE758T01015,ETERNAL LIMITED,303.1,309.85,300.55,309.55,309.6,303.75,309.55,26632684,8158379511.9,160650
GRASIM,2025-11-17,2025-11-17,EQ,INE047A01021,GRASIM INDUSTRIES LTD,2790.0,2799.0,2771.1,2790.3,2798.9,2783.4,2790.3,459047,1280164282.2,22856
HCLTECH,2025-11-17,2025-11-17,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1594.0,1607.7,1585.5,1606.4,1605.5,1594.6,1606.4,2000978,3201465766.6,65072
HDFCBANK,2025-11-17,2025-11-17,EQ,INE040A01034,HDFC BANK LTD,991.25,997.95,985.6,996.55,996.45,989.6,996.55,18396408,18283667280.45,197155
HDFCLIFE,2025-11-17,2025-11-17,EQ,INE795G01014,HDFC LIFE INS CO LTD,770.7,778.0,765.1,770.25,768.3,773.7,770.25,2639170,2030056712.2,90112
HINDALCO,2025-11-17,2025-11-17,EQ,INE038A01020,HINDALCO  INDUSTRIES  LTD,801.0,809.0,799.75,807.15,808.0,803.65,807.15,2770547,2229224393.2,48348
HINDUNILVR,2025-11-17,2025-11-17,EQ,INE030A01027,HINDUSTAN UNILEVER LTD.,2431.4,2438.4,2416.0,2425.0,2425.5,2427.7,2425.05,920038,2229481983.0,63161
ICICIBANK,2025-11-17,2025-11-17,EQ,INE090A01021,ICICI BANK LTD.,1375.1,1382.5,1373.6,1379.0,1379.1,1373.0,1379.0,7660717,10563473675.8,109085
INDIGO,2025-11-17,2025-11-17,EQ,INE646L01027,INTERGLOBE AVIATION LTD,5900.0,5905.0,5839.5,5873.0,5878.0,5908.5,5873.0,608336,3570313465.0,63281
INFY,2025-11-17,2025-11-17,EQ,INE009A01021,INFOSYS LIMITED,1496.0,1510.2,1492.5,1507.6,1507.0,1502.8,1507.6,7910354,11884261119.2,271436
ITC,2025-11-17,2025-11-17,EQ,INE154A01025,ITC LTD,409.75,412.0,406.0,407.1,407.5,408.15,407.1,7855399,3200140693.4,114679
JIOFIN,2025-11-17,2025-11-17,EQ,INE758E01017,JIO FIN SERVICES LTD,316.0,316.85,311.15,312.0,312.45,314.9,312.0,8876003,2781647342.05,77680
JSWSTEEL,2025-11-17,2025-11-17,EQ,INE019A01038,JSW STEEL LIMITED,1173.9,1178.0,1165.4,1175.5,1175.0,1167.8,1175.5,1102752,1294565528.4,27580
KOTAKBANK,2025-11-17,2025-11-17,EQ,INE237A01028,KOTAK MAHINDRA BANK LTD,2095.0,2119.9,2092.4,2102.9,2103.0,2079.7,2102.9,5030328,10583640662.5,145450
LT,2025-11-17,2025-11-17,EQ,INE018A01030,LARSEN & TOUBRO LTD.,4004.4,4030.0,4000.1,4027.7,4025.0,4004.4,4027.7,1206133,4845177771.0,93147
M&M,2025-11-17,2025-11-17,EQ,INE101A01026,MAHINDRA & MAHINDRA LTD,3710.0,3754.5,3682.3,3734.9,3731.7,3698.6,3734.9,2094008,7813120933.7,113027
