symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2026-01-12,2026-01-12,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,2156.6,2180.0,2119.0,2171.6,2177.0,2153.7,2171.6,1257197,2703491657.3,53143
ADANIPORTS,2026-01-12,2026-01-12,EQ,INE742F01042,ADANI PORT & SEZ LTD,1435.9,1447.1,1403.9,1443.5,1445.6,1435.9,1443.5,1539180,2193673061.3,64681
APOLLOHOSP,2026-01-12,2026-01-12,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,7203.0,7289.5,7111.0,7268.5,7267.0,7256.5,7268.05,333583,2401130971.0,53540
ASIANPAINT,2026-01-12,2026-01-12,EQ,INE021A01026,ASIAN PAINTS LIMITED,2826.0,2900.0,2808.0,2896.4,2896.2,2825.5,2896.4,1743901,4994112167.4,79358
AXISBANK,2026-01-12,2026-01-12,EQ,INE238A01034,AXIS BANK LIMITED,1274.7,1279.6,1266.5,1274.2,1275.0,1272.0,1274.2,6489750,8247729041.2,125188
BAJAJ-AUTO,2026-01-12,2026-01-12,EQ,INE917I01010,BAJAJ AUTO LIMITED,9562.5,9588.5,9360.0,9491.0,9478.5,9562.5,9491.15,332453,3149122112.5,41954
BAJAJFINSV,2026-01-12,2026-01-12,EQ,INE918I01026,BAJAJ FINSERV LTD.,1992.0,2006.4,1972.6,1998.9,2001.4,1992.4,1998.9,996702,1984778714.1,45407
BAJFINANCE,2026-01-12,2026-01-12,EQ,INE296A01032,BAJAJ FINANCE LIMITED,958.8,961.4,939.85,951.9,950.0,959.6,951.9,5640136,5351462823.35,217084
BEL,2026-01-12,2026-01-12,EQ,INE263A01024,BHARAT ELECTRONICS LTD,419.5,419.8,410.6,417.7,417.6,418.65,417.7,14594852,6059857850.6,244690
BHARTIARTL,2026-01-12,2026-01-12,EQ,INE397D01024,BHARTI AIRTEL LIMITED,2023.5,2048.8,2001.3,2044.0,2042.7,2027.1,2044.0,4689135,9469011167.4,220071
CIPLA,2026-01-12,2026-01-12,EQ,INE059A01026,CIPLA LTD,1464.0,1467.5,1444.2,1465.2,1464.0,1465.7,1465.2,2380033,3467740374.1,57804
COALINDIA,2026-01-12,2026-01-12,EQ,INE522F01014,COAL INDIA LTD,418.9,433.15,415.65,432.3,432.55,418.35,432.3,14407896,6185097331.75,229053
DRREDDY,2026-01-12,2026-01-12,EQ,INE089A01031,DR. REDDY S LABORATORIES,1210.0,1218.7,1199.9,1215.5,1216.5,1210.1,1215.5,707317,856146278.3,34195
EICHERMOT,2026-01-12,2026-01-12,EQ,INE066A01021,EICHER MOTORS LTD,7477.0,7507.0,7322.0,7436.0,7443.0,7507.0,7436.0,315579,2336076915.5,48150
ETERNAL,2026-01-12,2026-01-12,EQ,INE758T01015,ETERNAL LIMITED,284.35,286.25,276.8,285.25,285.3,284.35,285.25,28605326,8060183588.7,183898
GRASIM,2026-01-12,2026-01-12,EQ,INE047A01021,GRASIM INDUSTRIES LTD,2763.0,2821.6,2738.3,2806.7,2804.8,2776.9,2806.75,476367,1322811572.4,32975
HCLTECH,2026-01-12,2026-01-12,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1659.2,1677.2,1641.5,1667.6,1667.0,1661.4,1667.6,4175707,6919407713.1,92791
HDFCBANK,2026-01-12,2026-01-12,EQ,INE040A01034,HDFC BANK LTD,937.5,942.0,929.6,936.95,936.4,939.0,936.95,21071666,19741346998.05,282222
HDFCLIFE,2026-01-12,2026-01-12,EQ,INE795G01014,HDFC LIFE INS CO LTD,750.35,766.5,750.35,754.65,754.65,749.9,754.65,1771176,1342682887.1,51136
HINDALCO,2026-01-12,2026-01-12,EQ,INE038A01020,HINDALCO  INDUSTRIES  LTD,909.95,921.95,897.0,920.15,920.9,900.95,920.15,6884726,6268334973.35,123729
