symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2025-07-24,2025-07-24,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,2615.4,2624.2,2595.0,2608.4,2608.0,2614.5,2608.4,253782,661775799.0,22026
ADANIPORTS,2025-07-24,2025-07-24,EQ,INE742F01042,ADANI PORT & SEZ LTD,1423.2,1426.0,1405.0,1411.6,1412.9,1420.8,1411.6,598011,844428994.6,36718
APOLLOHOSP,2025-07-24,2025-07-24,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,7373.0,7485.5,7349.5,7363.5,7366.0,7373.5,7363.5,454916,3374366948.5,49189
ASIANPAINT,2025-07-24,2025-07-24,EQ,INE021A01026,ASIAN PAINTS LIMITED,2375.4,2380.0,2341.0,2352.1,2352.0,2375.4,2352.1,506960,1194573369.3,37060
AXISBANK,2025-07-24,2025-07-24,EQ,INE238A01034,AXIS BANK LIMITED,1104.0,1105.0,1089.4,1095.1,1095.6,1104.8,1095.1,9901209,10847222208.8,195983
BAJAJ-AUTO,2025-07-24,2025-07-24,EQ,INE917I01010,BAJAJ AUTO LIMITED,8409.5,8435.0,8276.0,8288.5,8288.0,8397.0,8288.5,298692,2490311457.5,37047
BAJAJFINSV,2025-07-24,2025-07-24,EQ,INE918I01026,BAJAJ FINSERV LTD.,2060.5,2060.6,2025.0,2032.3,2030.0,2060.5,2032.3,658995,1346331920.6,35661
BAJFINANCE,2025-07-24,2025-07-24,EQ,INE296A01032,BAJAJ FINANCE LIMITED,970.0,970.0,954.0,958.95,956.5,968.3,958.95,5189112,4980803290.35,110464
BEL,2025-07-24,2025-07-24,EQ,INE263A01024,BHARAT ELECTRONICS LTD,400.7,401.9,396.0,398.25,398.25,400.2,398.25,6767566,2693176028.85,104913
BHARTIARTL,2025-07-24,2025-07-24,EQ,INE397D01024,BHARTI AIRTEL LIMITED,1943.8,1970.4,1933.7,1936.1,1937.2,1943.8,1936.1,4150685,8092572461.0,121583
CIPLA,2025-07-24,2025-07-24,EQ,INE059A01026,CIPLA LTD,1470.5,1490.0,1470.3,1487.9,1486.3,1473.5,1487.9,1389152,2058282911.3,38772
COALINDIA,2025-07-24,2025-07-24,EQ,INE522F01014,COAL INDIA LTD,390.1,390.75,383.9,385.55,385.6,390.75,385.55,4022204,1552852822.15,104882
DRREDDY,2025-07-24,2025-07-24,EQ,INE089A01031,DR. REDDY S LABORATORIES,1261.1,1287.9,1256.1,1265.5,1268.9,1247.4,1265.5,3809212,4857364209.3,104732
EICHERMOT,2025-07-24,2025-07-24,EQ,INE066A01021,EICHER MOTORS LTD,5440.0,5502.0,5434.0,5469.0,5472.5,5441.5,5469.0,284450,1555730401.5,25691
ETERNAL,2025-07-24,2025-07-24,EQ,INE758T01015,ETERNAL LIMITED,302.25,314.45,302.0,313.15,312.45,302.05,313.1,120603751,37523099125.65,422495
GRASIM,2025-07-24,2025-07-24,EQ,INE047A01021,GRASIM INDUSTRIES LTD,2709.1,2743.3,2667.3,2735.9,2729.2,2709.1,2735.8,997645,2708532355.3,64339
HCLTECH,2025-07-24,2025-07-24,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1530.0,1537.9,1501.6,1507.2,1510.1,1529.8,1507.2,4654421,7051940202.5,99951
HDFCBANK,2025-07-24,2025-07-24,EQ,INE040A01034,HDFC BANK LTD,2037.7,2037.7,2008.4,2014.2,2011.7,2024.3,2014.2,9553588,19289876404.2,183573
HDFCLIFE,2025-07-24,2025-07-24,EQ,INE795G01014,HDFC LIFE INS CO LTD,762.0,766.35,756.0,757.3,758.15,762.5,757.3,1258684,957889753.6,59708
HINDALCO,2025-07-24,2025-07-24,EQ,INE038A01020,HINDALCO  INDUSTRIES  LTD,697.0,704.4,691.6,695.6,698.4,695.4,695.6,4593102,3201671177.5,67943
HINDUNILVR,2025-07-24,2025-07-24,EQ,INE030A01027,HINDUSTAN UNILEVER LTD.,2455.9,2466.0,2421.0,2437.8,2435.0,2450.4,2437.8,693984,1692052114.1,49869
ICICIBANK,2025-07-24,2025-07-24,EQ,INE090A01021,ICICI BANK LTD.,1487.7,1488.7,1478.1,1483.4,1480.9,1488.6,1483.4,6700578,9946614738.3,137503
INDIGO,2025-07-24,2025-07-24,EQ,INE646L01027,INTERGLOBE AVIATION LTD,5840.0,5933.0,5825.5,5844.0,5838.5,5897.0,5844.0,343255,2015569100.0,46306
INFY,2025-07-24,2025-07-24,EQ,INE009A01021,INFOSYS LIMITED,1580.0,1582.0,1548.2,1552.5,1553.0,1574.5,1552.5,14169664,22073617144.5,270970
ITC,2025-07-24,2025-07-24,EQ,INE154A01025,ITC LTD,415.85,415.85,409.45,409.95,410.0,414.95,409.95,9005157,3704882523.95,132378
JIOFIN,2025-07-24,2025-07-24,EQ,INE758E01017,JIO FIN SERVICES LTD,315.0,319.4,313.45,316.45,316.5,314.45,316.45,11348072,3599944860.15,85158
JSWSTEEL,2025-07-24,2025-07-24,EQ,INE019A01038,JSW STEEL LIMITED,1039.0,1048.8,1031.8,1033.8,1035.9,1033.8,1033.8,1462398,1518393626.0,46681
KOTAKBANK,2025-07-24,2025-07-24,EQ,INE237A01028,KOTAK MAHINDRA BANK LTD,2165.4,2171.8,2140.0,2142.1,2143.0,2170.4,2142.1,2058400,4420971711.5,83014
