symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2026-06-30,2026-06-30,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,2980.0,3054.6,2969.0,3036.0,3040.0,2962.5,3036.0,2099291,6334159095.0,64972
ADANIPORTS,2026-06-30,2026-06-30,EQ,INE742F01042,ADANI PORT & SEZ LTD,1786.9,1816.3,1782.6,1810.2,1810.1,1776.1,1810.2,2230098,4015194835.9,79177
APOLLOHOSP,2026-06-30,2026-06-30,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,8654.5,8770.0,8649.0,8682.0,8668.5,8655.0,8682.0,491231,4274121717.5,53201
ASIANPAINT,2026-06-30,2026-06-30,EQ,INE021A01026,ASIAN PAINTS LIMITED,2658.0,2672.1,2630.3,2635.7,2640.0,2656.9,2635.7,1821479,4829694186.8,78738
AXISBANK,2026-06-30,2026-06-30,EQ,INE238A01034,AXIS BANK LIMITED,1357.7,1375.0,1343.6,1345.7,1351.5,1356.8,1345.7,7781221,10545061317.5,162496
BAJAJ-AUTO,2026-06-30,2026-06-30,EQ,INE917I01010,BAJAJ AUTO LIMITED,9665.0,9750.0,9501.0,9716.0,9692.0,9630.0,9716.0,430959,4161560385.0,68474
BAJAJFINSV,2026-06-30,2026-06-30,EQ,INE918I01026,BAJAJ FINSERV LTD.,1760.0,1799.0,1754.2,1780.2,1770.0,1759.3,1780.3,1234164,2195405988.0,54978
BAJFINANCE,2026-06-30,2026-06-30,EQ,INE296A01032,BAJAJ FINANCE LIMITED,986.9,1010.95,977.7,1004.75,1007.0,982.05,1004.75,12445420,12440731055.4,261356
BEL,2026-06-30,2026-06-30,EQ,INE263A01024,BHARAT ELECTRONICS LTD,413.5,414.45,408.5,411.8,412.6,411.6,411.8,14611849,6015341555.6,139266
BHARTIARTL,2026-06-30,2026-06-30,EQ,INE397D01024,BHARTI AIRTEL LIMITED,1853.0,1876.6,1843.2,1852.0,1855.0,1841.1,1852.0,7233634,13451218056.1,158915
CIPLA,2026-06-30,2026-06-30,EQ,INE059A01026,CIPLA LTD,1455.7,1480.8,1448.7,1465.4,1468.0,1454.1,1465.4,2818077,4132146002.0,92848
COALINDIA,2026-06-30,2026-06-30,EQ,INE522F01014,COAL INDIA LTD,445.6,446.85,437.95,439.05,439.95,444.85,439.05,4363382,1922340546.7,69707
DRREDDY,2026-06-30,2026-06-30,EQ,INE089A01031,DR. REDDY S LABORATORIES,1375.0,1375.0,1347.1,1357.1,1361.0,1375.7,1357.1,2446438,3327081771.1,80649
EICHERMOT,2026-06-30,2026-06-30,EQ,INE066A01021,EICHER MOTORS LTD,7392.0,7392.5,6942.5,7073.5,7101.0,7426.0,7073.5,2474671,17558905868.5,211294
ETERNAL,2026-06-30,2026-06-30,EQ,INE758T01015,ETERNAL LIMITED,260.2,266.7,257.3,264.6,265.2,259.4,264.6,32940948,8649557240.65,153714
