symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2025-08-08,2025-08-08,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,2247.0,2260.9,2164.8,2178.1,2179.0,2249.8,2178.1,2552736,5578404691.3,101023
ADANIPORTS,2025-08-08,2025-08-08,EQ,INE742F01042,ADANI PORT & SEZ LTD,1345.4,1356.9,1317.7,1325.0,1325.0,1345.4,1325.0,1561061,2075207059.8,75429
APOLLOHOSP,2025-08-08,2025-08-08,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,7170.0,7198.5,7066.0,7084.5,7099.0,7170.0,7084.5,327102,2327958813.0,49756
ASIANPAINT,2025-08-08,2025-08-08,EQ,INE021A01026,ASIAN PAINTS LIMITED,2506.5,2511.7,2468.5,2475.6,2476.0,2506.5,2475.6,1178226,2935702156.3,109498
AXISBANK,2025-08-08,2025-08-08,EQ,INE238A01034,AXIS BANK LIMITED,1073.0,1080.4,1054.2,1058.1,1059.1,1076.2,1058.1,5084903,5399674776.7,94170
BAJAJ-AUTO,2025-08-08,2025-08-08,EQ,INE917I01010,BAJAJ AUTO LIMITED,8229.0,8277.0,8185.0,8224.0,8218.0,8229.0,8223.5,282679,2325616475.0,36199
BAJAJFINSV,2025-08-08,2025-08-08,EQ,INE918I01026,BAJAJ FINSERV LTD.,1915.0,1929.7,1906.4,1919.2,1919.0,1914.0,1919.2,507893,974332048.7,43308
BAJFINANCE,2025-08-08,2025-08-08,EQ,INE296A01032,BAJAJ FINANCE LIMITED,877.0,888.3,876.0,877.15,878.0,879.1,877.15,3736916,3290093803.8,100490
BEL,2025-08-08,2025-08-08,EQ,INE263A01024,BHARAT ELECTRONICS LTD,385.3,387.4,383.6,384.6,384.4,387.75,384.6,7139111,2750532872.75,93787
BHARTIARTL,2025-08-08,2025-08-08,EQ,INE397D01024,BHARTI AIRTEL LIMITED,1886.3,1893.8,1856.0,1858.6,1859.5,1922.6,1858.6,93801105,175503711662.1,247592
CIPLA,2025-08-08,2025-08-08,EQ,INE059A01026,CIPLA LTD,1483.0,1493.8,1478.3,1485.8,1487.3,1491.0,1485.8,920270,1368549203.8,43908
COALINDIA,2025-08-08,2025-08-08,EQ,INE522F01014,COAL INDIA LTD,379.0,382.1,378.15,379.7,378.95,379.55,379.7,4172600,1586672808.3,64716
DRREDDY,2025-08-08,2025-08-08,EQ,INE089A01031,DR. REDDY S LABORATORIES,1200.8,1215.0,1195.4,1211.4,1215.0,1200.8,1211.4,2389106,2884947252.3,74133
EICHERMOT,2025-08-08,2025-08-08,EQ,INE066A01021,EICHER MOTORS LTD,5681.5,5711.5,5655.5,5663.0,5670.5,5681.5,5663.0,373874,2123275605.5,35756
ETERNAL,2025-08-08,2025-08-08,EQ,INE758T01015,ETERNAL LIMITED,300.35,302.4,298.1,300.9,300.3,301.75,300.9,28458176,8557939942.5,128642
GRASIM,2025-08-08,2025-08-08,EQ,INE047A01021,GRASIM INDUSTRIES LTD,2743.7,2748.9,2672.6,2691.6,2691.6,2743.7,2691.6,1162918,3135174870.1,75506
HCLTECH,2025-08-08,2025-08-08,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1474.8,1482.2,1459.0,1475.7,1476.3,1475.5,1475.7,2815614,4149299969.9,82918
HDFCBANK,2025-08-08,2025-08-08,EQ,INE040A01034,HDFC BANK LTD,1987.1,1992.8,1970.0,1973.9,1972.0,1995.4,1973.9,6947632,13749288126.4,178320
HDFCLIFE,2025-08-08,2025-08-08,EQ,INE795G01014,HDFC LIFE INS CO LTD,756.0,764.5,756.0,761.55,759.8,755.7,761.55,2210684,1681091404.4,54764
HINDALCO,2025-08-08,2025-08-08,EQ,INE038A01020,HINDALCO  INDUSTRIES  LTD,684.0,686.4,669.05,672.75,674.0,686.8,672.75,3471816,2345413647.15,75280
HINDUNILVR,2025-08-08,2025-08-08,EQ,INE030A01027,HINDUSTAN UNILEVER LTD.,2516.0,2529.9,2486.6,2498.6,2500.0,2517.5,2498.6,839794,2100837838.9,58282
ICICIBANK,2025-08-08,2025-08-08,EQ,INE090A01021,ICICI BANK LTD.,1445.9,1447.6,1432.0,1435.9,1432.0,1440.3,1435.9,5415511,7782061616.9,102913
INDIGO,2025-08-08,2025-08-08,EQ,INE646L01027,INTERGLOBE AVIATION LTD,5848.5,5865.0,5761.0,5769.5,5774.0,5859.0,5769.5,345649,2006930089.5,37935
INFY,2025-08-08,2025-08-08,EQ,INE009A01021,INFOSYS LIMITED,1425.0,1433.2,1417.1,1423.1,1424.0,1436.9,1423.1,10048009,14312781899.7,310037
ITC,2025-08-08,2025-08-08,EQ,INE154A01025,ITC LTD,413.9,415.35,412.95,414.5,414.45,413.6,414.5,9814361,4066250194.9,95336
JIOFIN,2025-08-08,2025-08-08,EQ,INE758E01017,JIO FIN SERVICES LTD,325.1,326.0,320.1,321.15,321.0,325.5,321.2,10312947,3323994771.95,95301
JSWSTEEL,2025-08-08,2025-08-08,EQ,INE019A01038,JSW STEEL LIMITED,1070.0,1071.4,1041.7,1049.2,1046.5,1064.8,1049.2,2234463,2354091262.5,97972
KOTAKBANK,2025-08-08,2025-08-08,EQ,INE237A01028,KOTAK MAHINDRA BANK LTD,1993.9,1999.5,1948.2,1952.7,1955.0,1992.1,1952.7,2185729,4292765627.2,82472
LT,2025-08-08,2025-08-08,EQ,INE018A01030,LARSEN & TOUBRO LTD.,3641.6,3662.3,3600.0,3607.6,3610.0,3641.6,3607.6,1337067,4851043230.0,59130
M&M,2025-08-08,2025-08-08,EQ,INE101A01026,MAHINDRA & MAHINDRA LTD,3207.0,3214.9,3135.6,3144.2,3141.8,3211.1,3144.2,1721037,5454253481.6,135295
MARUTI,2025-08-08,2025-08-08,EQ,INE585B01010,MARUTI SUZUKI INDIA LTD.,12630.0,12725.0,12564.0,12590.0,12567.0,12632.0,12590.0,247048,3120582057.0,42222
MAXHEALTH,2025-08-08,2025-08-08,EQ,INE027H01010,MAX HEALTHCARE INS LTD,1265.0,1271.4,1242.3,1245.3,1245.6,1265.9,1245.3,548971,687037196.0,27197
NESTLEIND,2025-08-08,2025-08-08,EQ,INE239A01024,NESTLE INDIA LIMITED,1122.0,1126.4,1093.4,1096.5,1097.8,2234.6,1096.5,1242852,1374868899.2,74920
NTPC,2025-08-08,2025-08-08,EQ,INE733E01010,NTPC LTD,330.0,337.5,329.65,334.75,335.0,329.75,334.75,11247218,3752858767.55,99734
ONGC,2025-08-08,2025-08-08,EQ,INE213A01029,OIL AND NATURAL GAS CORP.,233.9,235.12,232.68,233.44,233.2,233.93,233.43,5249568,1227201689.18,61827
POWERGRID,2025-08-08,2025-08-08,EQ,INE752E01010,POWER GRID CORP. LTD.,284.8,286.25,283.6,284.85,284.8,285.55,284.85,6172968,1758570173.3,63202
RELIANCE,2025-08-08,2025-08-08,EQ,INE002A01018,RELIANCE INDUSTRIES LTD,1385.0,1397.2,1365.0,1367.8,1366.2,1389.4,1367.8,8793606,12090591567.6,208137
SBILIFE,2025-08-08,2025-08-08,EQ,INE123W01016,SBI LIFE INSURANCE CO LTD,1851.1,1870.9,1831.0,1833.6,1837.8,1861.1,1833.6,779798,1438535593.8,60375
SBIN,2025-08-08,2025-08-08,EQ,INE062A01020,STATE BANK OF INDIA,805.0,807.8,790.0,804.3,802.5,805.15,804.3,15708181,12591558509.55,277397
SHRIRAMFIN,2025-08-08,2025-08-08,EQ,INE721A01047,SHRIRAM FINANCE LIMITED,623.3,626.85,607.95,609.65,609.0,627.35,609.65,5493423,3384119206.65,91080
SUNPHARMA,2025-08-08,2025-08-08,EQ,INE044A01036,SUN PHARMACEUTICAL IND L,1590.0,1602.0,1580.9,1586.9,1587.8,1598.4,1586.9,1654424,2628448657.3,67799
TATACONSUM,2025-08-08,2025-08-08,EQ,INE192A01025,TATA CONSUMER PRODUCT LTD,1052.0,1062.0,1043.0,1051.0,1047.9,1052.8,1051.0,843741,889789874.3,48237
TATASTEEL,2025-08-08,2025-08-08,EQ,INE081A01020,TATA STEEL LIMITED,159.5,159.95,157.01,157.95,158.25,159.67,157.95,11951173,1890859315.71,104268
TCS,2025-08-08,2025-08-08,EQ,INE467B01029,TATA CONSULTANCY SERV LT,3048.1,3059.8,3025.0,3036.4,3031.9,3047.0,3036.3,2762140,8406805181.0,119961
TECHM,2025-08-08,2025-08-08,EQ,INE669C01036,TECH MAHINDRA LIMITED,1473.8,1496.0,1473.8,1480.4,1482.0,1482.0,1480.4,1371665,2036796632.3,77583
TITAN,2025-08-08,2025-08-08,EQ,INE280A01028,TITAN COMPANY LIMITED,3450.1,3489.8,3403.1,3460.2,3466.7,3415.7,3460.2,2184271,7550381270.8,138094
TRENT,2025-08-08,2025-08-08,EQ,INE849A01020,TRENT LTD,5330.0,5374.0,5238.5,5317.0,5308.0,5303.5,5317.0,1192637,6342595948.5,100986
