symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2025-11-19,2025-11-19,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,2446.5,2449.9,2413.9,2433.1,2431.0,2436.8,2433.05,774785,1884745679.4,29152
ADANIPORTS,2025-11-19,2025-11-19,EQ,INE742F01042,ADANI PORT & SEZ LTD,1499.0,1499.5,1478.0,1484.2,1484.0,1495.0,1484.2,1746304,2594015358.5,71029
APOLLOHOSP,2025-11-19,2025-11-19,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,7419.0,7482.0,7332.0,7459.0,7450.0,7385.5,7459.0,454714,3375175015.0,53603
ASIANPAINT,2025-11-19,2025-11-19,EQ,INE021A01026,ASIAN PAINTS LIMITED,2914.0,2916.0,2887.2,2893.7,2892.0,2906.0,2893.7,1387906,4028671093.9,64158
AXISBANK,2025-11-19,2025-11-19,EQ,INE238A01034,AXIS BANK LIMITED,1268.0,1273.0,1257.8,1270.4,1270.1,1265.4,1270.4,4101288,5196732192.7,94665
BAJAJ-AUTO,2025-11-19,2025-11-19,EQ,INE917I01010,BAJAJ AUTO LIMITED,8950.0,8975.0,8863.5,8884.5,8872.0,8921.0,8884.35,326292,2910663240.0,37851
BAJAJFINSV,2025-11-19,2025-11-19,EQ,INE918I01026,BAJAJ FINSERV LTD.,2059.4,2059.4,2035.0,2050.2,2045.0,2050.2,2050.2,704802,1440725010.0,48560
BAJFINANCE,2025-11-19,2025-11-19,EQ,INE296A01032,BAJAJ FINANCE LIMITED,1009.0,1016.1,1004.6,1005.6,1005.8,1013.6,1005.6,5158832,5200301561.8,91630
BEL,2025-11-19,2025-11-19,EQ,INE263A01024,BHARAT ELECTRONICS LTD,420.0,424.25,415.05,423.2,423.25,420.9,423.2,9661756,4062782612.15,97636
BHARTIARTL,2025-11-19,2025-11-19,EQ,INE397D01024,BHARTI AIRTEL LIMITED,2155.0,2166.2,2146.7,2159.8,2160.0,2149.2,2159.85,7419461,15971622748.6,151296
CIPLA,2025-11-19,2025-11-19,EQ,INE059A01026,CIPLA LTD,1511.4,1529.6,1505.4,1526.8,1526.0,1514.5,1526.8,1171078,1780428443.6,42158
COALINDIA,2025-11-19,2025-11-19,EQ,INE522F01014,COAL INDIA LTD,383.1,383.85,378.45,379.05,379.3,383.95,379.05,5332643,2027886553.2,54515
DRREDDY,2025-11-19,2025-11-19,EQ,INE089A01031,DR. REDDY S LABORATORIES,1248.7,1252.7,1237.0,1250.2,1250.2,1243.8,1250.2,830105,1033506546.9,34835
EICHERMOT,2025-11-19,2025-11-19,EQ,INE066A01021,EICHER MOTORS LTD,6800.0,6911.5,6760.0,6896.5,6898.0,6814.5,6896.5,416170,2853241078.5,52852
ETERNAL,2025-11-19,2025-11-19,EQ,INE758T01015,ETERNAL LIMITED,305.0,308.1,302.6,306.6,306.75,306.15,306.6,15532632,4758869544.8,123197
GRASIM,2025-11-19,2025-11-19,EQ,INE047A01021,GRASIM INDUSTRIES LTD,2770.0,2774.0,2739.1,2744.7,2743.0,2762.0,2744.7,468941,1290785796.8,36742
HCLTECH,2025-11-19,2025-11-19,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1595.3,1669.5,1588.6,1662.6,1662.0,1595.2,1662.6,6342672,10467760788.2,159231
HDFCBANK,2025-11-19,2025-11-19,EQ,INE040A01034,HDFC BANK LTD,990.0,996.55,984.0,994.6,994.8,992.45,994.6,19813847,19609199278.35,201324
HDFCLIFE,2025-11-19,2025-11-19,EQ,INE795G01014,HDFC LIFE INS CO LTD,760.6,762.0,755.65,761.1,761.6,761.8,761.1,950947,722022379.3,40941
HINDALCO,2025-11-19,2025-11-19,EQ,INE038A01020,HINDALCO  INDUSTRIES  LTD,797.15,798.8,790.0,790.95,792.0,797.15,790.95,3005726,2383980063.15,48318
HINDUNILVR,2025-11-19,2025-11-19,EQ,INE030A01027,HINDUSTAN UNILEVER LTD.,2412.0,2450.7,2411.0,2441.6,2443.7,2404.0,2441.6,1465143,3574787771.6,60539
ICICIBANK,2025-11-19,2025-11-19,EQ,INE090A01021,ICICI BANK LTD.,1373.5,1384.0,1371.6,1383.1,1383.1,1373.4,1383.1,10393918,14339582068.9,152320
INDIGO,2025-11-19,2025-11-19,EQ,INE646L01027,INTERGLOBE AVIATION LTD,5712.0,5773.0,5674.0,5758.5,5768.0,5739.5,5758.55,784194,4487442112.0,55339
INFY,2025-11-19,2025-11-19,EQ,INE009A01021,INFOSYS LIMITED,1490.5,1543.0,1490.5,1541.1,1542.0,1486.4,1541.1,10981126,16817387454.2,212749
ITC,2025-11-19,2025-11-19,EQ,INE154A01025,ITC LTD,404.85,405.55,402.8,403.55,403.7,405.85,403.55,7882450,3181992048.1,134281
JIOFIN,2025-11-19,2025-11-19,EQ,INE758E01017,JIO FIN SERVICES LTD,305.85,306.4,303.6,304.45,304.65,305.95,304.45,5882303,1792443197.3,63649
JSWSTEEL,2025-11-19,2025-11-19,EQ,INE019A01038,JSW STEEL LIMITED,1167.5,1170.9,1157.6,1164.9,1168.4,1163.0,1164.9,522344,608368622.3,22556
KOTAKBANK,2025-11-19,2025-11-19,EQ,INE237A01028,KOTAK MAHINDRA BANK LTD,2099.5,2110.0,2089.5,2105.9,2108.1,2093.1,2105.9,2492900,5242104191.3,82900
LT,2025-11-19,2025-11-19,EQ,INE018A01030,LARSEN & TOUBRO LTD.,4007.0,4026.5,3980.3,4019.6,4018.4,3999.6,4019.6,923032,3702486075.6,66571
M&M,2025-11-19,2025-11-19,EQ,INE101A01026,MAHINDRA & MAHINDRA LTD,3695.0,3746.5,3667.8,3722.5,3718.0,3694.8,3722.5,1626043,6047772644.5,79016
MARUTI,2025-11-19,2025-11-19,EQ,INE585B01010,MARUTI SUZUKI INDIA LTD.,15950.0,15950.0,15715.0,15768.0,15740.0,15930.0,15767.9,286434,4525563697.0,49334
MAXHEALTH,2025-11-19,2025-11-19,EQ,INE027H01010,MAX HEALTHCARE INS LTD,1115.0,1170.4,1104.9,1164.4,1164.7,1116.7,1164.4,5964536,6881783312.5,137064
NESTLEIND,2025-11-19,2025-11-19,EQ,INE239A01024,NESTLE INDIA LIMITED,1267.9,1280.0,1263.0,1279.0,1279.9,1265.1,1278.95,726287,925628343.5,42084
NTPC,2025-11-19,2025-11-19,EQ,INE733E01010,NTPC LTD,328.95,328.95,325.05,326.6,326.1,328.45,326.6,6935056,2262656460.65,87505
ONGC,2025-11-19,2025-11-19,EQ,INE213A01029,OIL AND NATURAL GAS CORP.,246.95,250.3,245.4,249.0,248.75,246.95,249.0,7075882,1757477913.55,55097
POWERGRID,2025-11-19,2025-11-19,EQ,INE752E01010,POWER GRID CORP. LTD.,275.95,276.0,272.5,275.15,275.2,274.2,275.15,15765235,4327852099.15,77562
RELIANCE,2025-11-19,2025-11-19,EQ,INE002A01018,RELIANCE INDUSTRIES LTD,1517.4,1522.3,1512.0,1518.9,1519.0,1519.4,1518.9,5692366,8644640452.7,131481
SBILIFE,2025-11-19,2025-11-19,EQ,INE123W01016,SBI LIFE INSURANCE CO LTD,1990.9,2008.3,1985.0,2004.8,2000.2,1993.3,2004.8,894171,1790886019.6,55045
SBIN,2025-11-19,2025-11-19,EQ,INE062A01020,STATE BANK OF INDIA,972.45,984.45,968.8,982.75,980.5,972.45,982.75,8291226,8119687856.8,142097
SHRIRAMFIN,2025-11-19,2025-11-19,EQ,INE721A01047,SHRIRAM FINANCE LIMITED,824.15,826.7,815.8,818.05,816.0,820.2,818.05,3711577,3047403093.75,61650
SUNPHARMA,2025-11-19,2025-11-19,EQ,INE044A01036,SUN PHARMACEUTICAL IND L,1762.0,1790.3,1751.1,1784.1,1786.5,1758.8,1784.1,2131124,3794746306.7,77851
