symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2026-07-03,2026-07-03,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,3192.0,3224.0,3105.5,3212.1,3209.9,3177.5,3212.1,2848623,9043209659.4,103302
ADANIPORTS,2026-07-03,2026-07-03,EQ,INE742F01042,ADANI PORT & SEZ LTD,1885.0,1891.1,1865.0,1874.2,1869.4,1883.2,1874.2,1645113,3087170388.9,58316
APOLLOHOSP,2026-07-03,2026-07-03,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,8743.0,8920.5,8717.5,8893.5,8854.0,8696.0,8893.5,377549,3343068637.5,48554
ASIANPAINT,2026-07-03,2026-07-03,EQ,INE021A01026,ASIAN PAINTS LIMITED,2744.0,2762.4,2730.0,2737.8,2738.1,2744.5,2737.9,472124,1295040562.0,44406
AXISBANK,2026-07-03,2026-07-03,EQ,INE238A01034,AXIS BANK LIMITED,1373.0,1373.0,1338.4,1342.1,1342.0,1362.6,1342.1,3500465,4738062566.3,109309
BAJAJ-AUTO,2026-07-03,2026-07-03,EQ,INE917I01010,BAJAJ AUTO LIMITED,9899.0,9925.0,9771.0,9785.5,9784.0,9857.0,9785.5,145310,1427647413.0,23446
BAJAJFINSV,2026-07-03,2026-07-03,EQ,INE918I01026,BAJAJ FINSERV LTD.,1885.0,1916.0,1870.6,1895.6,1890.0,1855.7,1895.6,2036834,3859925703.8,91039
BAJFINANCE,2026-07-03,2026-07-03,EQ,INE296A01032,BAJAJ FINANCE LIMITED,1035.0,1040.0,1017.6,1031.4,1031.4,1018.4,1031.6,9399193,9697560783.6,294639
BEL,2026-07-03,2026-07-03,EQ,INE263A01024,BHARAT ELECTRONICS LTD,418.6,424.5,417.1,418.05,418.0,415.05,418.05,12085695,5082393788.35,158086
BHARTIARTL,2026-07-03,2026-07-03,EQ,INE397D01024,BHARTI AIRTEL LIMITED,1890.0,1913.0,1885.0,1910.4,1909.0,1875.0,1910.4,5087043,9683387583.9,114107
CIPLA,2026-07-03,2026-07-03,EQ,INE059A01026,CIPLA LTD,1452.0,1471.0,1452.0,1458.2,1457.9,1456.0,1458.2,1261674,1843686300.6,57579
COALINDIA,2026-07-03,2026-07-03,EQ,INE522F01014,COAL INDIA LTD,441.95,445.45,437.8,438.7,439.15,438.9,438.7,4283263,1887316954.95,70931
DRREDDY,2026-07-03,2026-07-03,EQ,INE089A01031,DR. REDDY S LABORATORIES,1356.0,1390.4,1350.3,1374.1,1370.9,1345.7,1374.1,1296170,1783020591.6,63565
EICHERMOT,2026-07-03,2026-07-03,EQ,INE066A01021,EICHER MOTORS LTD,7380.0,7380.0,7270.5,7339.5,7329.0,7250.0,7339.5,317988,2325389600.0,31503
ETERNAL,2026-07-03,2026-07-03,EQ,INE758T01015,ETERNAL LIMITED,281.95,287.8,279.65,281.65,281.4,279.7,281.65,36875000,10464204240.4,188319
GRASIM,2026-07-03,2026-07-03,EQ,INE047A01021,GRASIM INDUSTRIES LTD,3180.0,3219.3,3165.0,3180.9,3193.0,3169.2,3181.0,425942,1361980665.7,31202
HCLTECH,2026-07-03,2026-07-03,EQ,INE860A01027,HCL TECHNOLOGIES LTD,1127.1,1159.0,1115.1,1139.0,1140.0,1078.1,1139.0,12768463,14513022886.8,228508
HDFCBANK,2026-07-03,2026-07-03,EQ,INE040A01034,HDFC BANK LTD,803.0,807.0,798.55,801.05,801.5,795.9,801.05,25871958,20772233463.35,225856
HDFCLIFE,2026-07-03,2026-07-03,EQ,INE795G01014,HDFC LIFE INS CO LTD,580.0,580.0,565.7,567.7,568.0,571.35,567.7,3165444,1800313344.75,39664
HINDALCO,2026-07-03,2026-07-03,EQ,INE038A01020,HINDALCO  INDUSTRIES  LTD,965.0,978.9,951.05,953.2,953.5,949.2,953.2,3352734,3235154586.55,73787
HINDUNILVR,2026-07-03,2026-07-03,EQ,INE030A01027,HINDUSTAN UNILEVER LTD.,2224.9,2239.3,2190.0,2201.2,2202.0,2210.6,2201.2,1536616,3391926719.8,51642
ICICIBANK,2026-07-03,2026-07-03,EQ,INE090A01021,ICICI BANK LTD.,1414.0,1420.0,1405.9,1411.4,1412.7,1400.0,1411.1,12901785,18221250388.9,242670
INDIGO,2026-07-03,2026-07-03,EQ,INE646L01027,INTERGLOBE AVIATION LTD,5459.5,5476.5,5385.0,5426.5,5421.5,5444.0,5426.5,504610,2738276874.5,41908
INFY,2026-07-03,2026-07-03,EQ,INE009A01021,INFOSYS LIMITED,1063.0,1068.7,1042.0,1047.2,1047.1,1040.9,1047.2,11653534,12251984529.0,306437
ITC,2026-07-03,2026-07-03,EQ,INE154A01025,ITC LTD,291.3,291.6,289.0,289.95,290.1,289.9,289.95,6517591,1892672377.3,232269
JIOFIN,2026-07-03,2026-07-03,EQ,INE758E01017,JIO FIN SERVICES LTD,241.05,242.2,238.86,239.35,239.2,239.73,239.35,8863322,2129779134.06,57336
JSWSTEEL,2026-07-03,2026-07-03,EQ,INE019A01038,JSW STEEL LIMITED,1232.0,1245.2,1226.1,1230.2,1231.0,1223.8,1230.2,1153646,1423752262.3,33890
KOTAKBANK,2026-07-03,2026-07-03,EQ,INE237A01036,KOTAK MAHINDRA BANK LTD,400.0,401.45,394.55,396.75,396.95,399.3,396.75,14747410,5857264796.45,176914
LT,2026-07-03,2026-07-03,EQ,INE018A01030,LARSEN & TOUBRO LTD.,4080.0,4094.0,4019.0,4026.6,4027.7,4059.4,4026.6,1505428,6090205231.0,109554
M&M,2026-07-03,2026-07-03,EQ,INE101A01026,MAHINDRA & MAHINDRA LTD,3194.0,3197.0,3127.3,3136.9,3137.6,3175.4,3136.9,2414988,7604957781.5,108527
MARUTI,2026-07-03,2026-07-03,EQ,INE585B01010,MARUTI SUZUKI INDIA LTD.,14450.0,14520.0,14333.0,14366.0,14343.0,14348.0,14366.0,384188,5541785555.0,62181
MAXHEALTH,2026-07-03,2026-07-03,EQ,INE027H01010,MAX HEALTHCARE INS LTD,1145.0,1160.0,1129.7,1153.4,1150.1,1127.4,1153.4,1456459,1672469695.8,51846
NESTLEIND,2026-07-03,2026-07-03,EQ,INE239A01024,NESTLE INDIA LIMITED,1448.0,1463.7,1442.8,1459.8,1455.0,1446.2,1459.8,1863379,2708147613.9,74519
NTPC,2026-07-03,2026-07-03,EQ,INE733E01010,NTPC LTD,358.25,360.15,355.45,356.45,356.2,358.25,356.45,6588714,2358629366.85,74547
ONGC,2026-07-03,2026-07-03,EQ,INE213A01029,OIL AND NATURAL GAS CORP.,237.2,239.7,236.33,237.84,237.9,235.96,237.84,11086950,2638770380.12,71990
POWERGRID,2026-07-03,2026-07-03,EQ,INE752E01010,POWER GRID CORP. LTD.,288.5,292.0,287.1,287.85,288.0,288.2,287.85,10260404,2970726171.05,70558
RELIANCE,2026-07-03,2026-07-03,EQ,INE002A01018,RELIANCE INDUSTRIES LTD,1312.0,1312.0,1302.0,1304.0,1305.0,1303.5,1304.0,7839550,10231733311.4,209968
SBILIFE,2026-07-03,2026-07-03,EQ,INE123W01016,SBI LIFE INSURANCE CO LTD,1784.0,1800.0,1777.5,1788.7,1790.0,1784.4,1788.7,631175,1128177050.3,34057
SBIN,2026-07-03,2026-07-03,EQ,INE062A01020,STATE BANK OF INDIA,1055.0,1057.0,1034.5,1040.0,1041.0,1051.6,1040.0,10441493,10888132141.2,275606
SHRIRAMFIN,2026-07-03,2026-07-03,EQ,INE721A01047,SHRIRAM FINANCE LIMITED,1081.5,1081.5,1060.1,1063.6,1061.8,1066.7,1063.6,3603167,3860455436.2,86768
SUNPHARMA,2026-07-03,2026-07-03,EQ,INE044A01036,SUN PHARMACEUTICAL IND L,1880.0,1925.1,1871.6,1904.8,1907.0,1871.0,1904.8,2168491,4136990778.1,90151
TATACONSUM,2026-07-03,2026-07-03,EQ,INE192A01025,TATA CONSUMER PRODUCT LTD,1115.3,1124.7,1096.3,1116.7,1111.2,1107.2,1116.7,1546610,1715199819.8,42986
TATASTEEL,2026-07-03,2026-07-03,EQ,INE081A01020,TATA STEEL LIMITED,190.6,192.98,189.11,189.8,190.1,187.67,189.8,28474469,5442207149.71,277648
TCS,2026-07-03,2026-07-03,EQ,INE467B01029,TATA CONSULTANCY SERV LT,2100.0,2116.6,2085.0,2093.5,2088.0,2068.1,2093.5,4028819,8458229638.5,207169
TECHM,2026-07-03,2026-07-03,EQ,INE669C01036,TECH MAHINDRA LIMITED,1399.9,1445.0,1398.5,1410.1,1407.1,1421.3,1410.1,2849871,4057930495.3,77937
TITAN,2026-07-03,2026-07-03,EQ,INE280A01028,TITAN COMPANY LIMITED,4495.0,4507.7,4451.0,4461.1,4468.9,4481.1,4461.1,542120,2426199856.9,52444
TMPV,2026-07-03,2026-07-03,EQ,INE155A01022,TATA MOTORS PASS VEH LTD,346.5,347.55,341.0,344.1,344.6,345.95,344.1,12651872,4352812720.55,106271
TRENT,2026-07-03,2026-07-03,EQ,INE849A01020,TRENT LTD,3374.0,3399.7,3320.0,3340.6,3333.0,3317.8,3340.6,1504875,5054702026.1,97221
ULTRACEMCO,2026-07-03,2026-07-03,EQ,INE481G01011,ULTRATECH CEMENT LIMITED,11577.0,11744.0,11577.0,11723.0,11730.0,11536.0,11723.0,157877,1846904734.0,24544
WIPRO,2026-07-03,2026-07-03,EQ,INE075A01022,WIPRO LTD,176.2,178.14,174.59,176.08,175.79,174.0,176.08,29538753,5221284626.75,136916
