symbol,trade_date,business_date,series,isin,instrument_name,open,high,low,close,last,previous_close,settlement_price,volume,turnover,trades
ADANIENT,2026-04-02,2026-04-02,EQ,INE423A01024,ADANI ENTERPRISES LIMITED,1805.0,1842.9,1770.1,1834.2,1833.0,1842.5,1834.15,1830598,3294305979.8,69892
ADANIPORTS,2026-04-02,2026-04-02,EQ,INE742F01042,ADANI PORT & SEZ LTD,1354.4,1384.2,1332.6,1377.6,1380.0,1385.4,1377.6,3210456,4360069079.5,104270
APOLLOHOSP,2026-04-02,2026-04-02,EQ,INE437A01024,APOLLO HOSPITALS ENTER. L,7150.5,7368.0,7150.5,7317.5,7299.0,7305.5,7317.5,338111,2457447988.0,43280
ASIANPAINT,2026-04-02,2026-04-02,EQ,INE021A01026,ASIAN PAINTS LIMITED,2185.0,2185.1,2142.4,2169.0,2170.4,2225.8,2169.0,1854061,4010097653.4,136719
AXISBANK,2026-04-02,2026-04-02,EQ,INE238A01034,AXIS BANK LIMITED,1174.6,1202.3,1150.3,1197.9,1198.1,1193.1,1197.95,9501543,11164144634.0,206136
BAJAJ-AUTO,2026-04-02,2026-04-02,EQ,INE917I01010,BAJAJ AUTO LIMITED,8835.5,8835.5,8624.0,8758.5,8740.0,8895.5,8758.5,254975,2226832696.0,44617
BAJAJFINSV,2026-04-02,2026-04-02,EQ,INE918I01026,BAJAJ FINSERV LTD.,1635.0,1646.5,1597.0,1640.7,1640.0,1647.0,1640.7,2284337,3707987632.0,100817
BAJFINANCE,2026-04-02,2026-04-02,EQ,INE296A01032,BAJAJ FINANCE LIMITED,809.0,830.05,792.45,826.85,828.9,817.3,826.8,9113618,7398901198.5,177781
BEL,2026-04-02,2026-04-02,EQ,INE263A01024,BHARAT ELECTRONICS LTD,417.0,423.6,407.5,421.6,421.6,418.7,421.6,19686517,8204138475.6,252733
BHARTIARTL,2026-04-02,2026-04-02,EQ,INE397D01024,BHARTI AIRTEL LIMITED,1765.0,1799.4,1746.9,1789.7,1792.0,1781.9,1789.7,10857093,19195786730.2,241026
CIPLA,2026-04-02,2026-04-02,EQ,INE059A01026,CIPLA LTD,1190.0,1196.6,1165.7,1192.4,1195.0,1195.9,1192.45,3128666,3708949642.7,88425
COALINDIA,2026-04-02,2026-04-02,EQ,INE522F01014,COAL INDIA LTD,448.4,453.3,440.5,449.35,449.3,449.4,449.35,6701003,2993590369.4,85287
DRREDDY,2026-04-02,2026-04-02,EQ,INE089A01031,DR. REDDY S LABORATORIES,1187.5,1222.6,1167.5,1217.3,1214.0,1209.6,1217.3,3560727,4299985448.4,90397
EICHERMOT,2026-04-02,2026-04-02,EQ,INE066A01021,EICHER MOTORS LTD,6766.0,6766.0,6585.0,6649.5,6660.0,6825.5,6649.5,660432,4386360356.5,76160
ETERNAL,2026-04-02,2026-04-02,EQ,INE758T01015,ETERNAL LIMITED,230.95,232.5,223.74,231.72,231.99,236.52,231.7,66556155,15135570227.22,366918
GRASIM,2026-04-02,2026-04-02,EQ,INE047A01021,GRASIM INDUSTRIES LTD,2574.9,2574.9,2514.2,2564.1,2552.9,2592.8,2564.1,522088,1327373287.7,42998
