TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-07-16,2026-07-16,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,14090.0,14100.0,14090.0,14093.7,14091.0,14053.8,,14093.7,,,11,155027.03,6,F1,1,,,,,
2026-07-16,2026-07-16,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,14040.47,14050.0,14002.0,14050.0,14050.0,14053.49,,14050.0,,,170,2385683.02,30,F1,1,,,,,
2026-07-16,2026-07-16,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,14190.0,14190.0,14051.01,14103.9,14105.0,14184.23,,14103.9,,,79,1115445.2,31,F1,1,,,,,
2026-07-16,2026-07-16,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,14100.0,14100.0,14022.02,14030.73,14030.01,14066.84,,14030.73,,,77,1080961.6,21,F1,1,,,,,
2026-07-16,2026-07-16,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,14080.0,14136.0,14065.02,14072.99,14070.0,14058.63,,14072.99,,,55,774839.9,23,F1,1,,,,,
2026-07-16,2026-07-16,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,14150.0,14180.0,14050.04,14078.68,14050.05,14150.0,,14078.68,,,89,1256195.83,31,F1,1,,,,,
2026-07-16,2026-07-16,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,14100.0,14100.0,14070.0,14071.16,14076.0,14050.0,,14071.16,,,111,1563985.99,16,F1,1,,,,,
2026-07-16,2026-07-16,CM,NSE,STK,6355,IN0020180314,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,14098.0,14098.0,14098.0,14098.0,14098.0,14098.0,,14098.0,,,1,14098.0,1,F1,1,,,,,
2026-07-16,2026-07-16,CM,NSE,STK,7654,IN0020180389,SGBDEC26,GB,,,,,2.50%GOLDBONDS2026SR-IV,14000.11,14098.0,14000.11,14098.0,14098.0,14250.0,,14098.0,,,10,140490.55,2,F1,1,,,,,
2026-07-16,2026-07-16,CM,NSE,STK,11154,IN0020190081,SGBJUL27,GB,,,,,2.50%GOLDBONDS2027SR-II,13955.01,14040.0,13955.01,14039.95,14040.0,14049.0,,14039.95,,,408,5713748.02,19,F1,1,,,,,
2026-07-16,2026-07-16,CM,NSE,STK,12904,IN0020190107,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,14051.0,14100.0,14051.0,14100.0,14100.0,14189.0,,14100.0,,,21,295610.0,7,F1,1,,,,,
2026-07-16,2026-07-16,CM,NSE,STK,13209,IN0020190115,SGBSEP27,GB,,,,,2.50%GOLDBONDS2027SR-IV,14001.0,14099.9,14001.0,14018.33,14005.01,14035.0,,14018.33,,,14,196369.61,8,F1,1,,,,,
2026-07-16,2026-07-16,CM,NSE,STK,8308,IN0020180462,SGBJAN27,GB,,,,,2.50%GOLDBONDS2027SR-V,14000.0,14099.0,14000.0,14099.0,14099.0,14090.0,,13812.5,,,33,465069.0,7,F1,1,,,,,
2026-07-16,2026-07-16,CM,NSE,STK,13981,IN0020190370,SGBOCT27,GB,,,,,2.50%GOLDBONDS2027SR-V,14130.0,14130.0,14000.01,14000.01,14000.01,14140.0,,14000.01,,,5,70390.02,4,F1,1,,,,,
2026-07-16,2026-07-16,CM,NSE,STK,8766,IN0020180561,SGBFEB27,GB,,,,,2.50%GOLDBONDS2027SR-VI,14059.99,14059.99,14059.99,14059.99,14059.99,14099.99,,14059.99,,,1,14059.99,1,F1,1,,,,,
2026-07-16,2026-07-16,CM,NSE,STK,14252,IN0020190388,SGBOCT27VI,GB,,,,,2.50%GOLDBONDS2027SR-VI,13992.0,14024.0,13965.11,14024.0,14024.0,13965.0,,14024.0,,,9,125948.74,5,F1,1,,,,,
