TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-07-06,2026-07-06,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,14550.0,14560.0,14470.01,14545.0,14540.0,14563.09,,14500.04,,,202,2937830.8,53,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,14590.0,14671.0,14461.0,14492.9,14480.0,14588.5,,14492.98,,,143,2075604.88,28,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,14576.0,14599.0,14506.01,14565.99,14550.0,14582.76,,14565.99,,,229,3333270.94,61,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,14586.18,14586.18,14472.0,14479.05,14480.0,14586.18,,14481.86,,,135,1960092.35,38,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,14578.0,14599.99,14461.0,14533.05,14532.2,14578.93,,14533.05,,,78,1134203.06,26,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,14600.0,14600.0,14522.0,14525.0,14525.0,14592.86,,14525.0,,,179,2602456.58,56,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,14315.0,14675.0,14315.0,14491.87,14470.05,14661.52,,14495.76,,,145,2104329.04,52,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,5960,IN0020180249,SGBOCT26,GB,,,,,2.50%GOLDBONDS2026SR-II,14520.0,14520.0,14520.0,14520.0,14520.0,14590.0,,14520.0,,,2,29040.0,2,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,6355,IN0020180314,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,14481.01,14499.0,14481.01,14499.0,14499.0,14480.16,,14499.0,,,2,28980.01,2,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,7654,IN0020180389,SGBDEC26,GB,,,,,2.50%GOLDBONDS2026SR-IV,14540.0,14540.0,14540.0,14540.0,14540.0,14549.8,,14540.0,,,7,101780.0,2,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,14450.0,14500.0,14413.0,14429.86,14413.0,14550.32,,14429.86,,,88,1273042.37,14,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,11154,IN0020190081,SGBJUL27,GB,,,,,2.50%GOLDBONDS2027SR-II,14570.0,14570.0,14570.0,14570.0,14570.0,14299.0,,14605.0,,,9,131130.0,4,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,12904,IN0020190107,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,14506.33,14675.01,14501.0,14519.18,14514.05,14598.5,,14519.0,,,175,2559985.94,34,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,13209,IN0020190115,SGBSEP27,GB,,,,,2.50%GOLDBONDS2027SR-IV,14480.01,14480.01,14460.0,14460.59,14460.0,14589.99,,14460.59,,,121,1750120.2,10,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,8308,IN0020180462,SGBJAN27,GB,,,,,2.50%GOLDBONDS2027SR-V,14550.0,14551.0,14505.01,14505.01,14505.01,14600.0,,14505.01,,,34,493984.16,8,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,13981,IN0020190370,SGBOCT27,GB,,,,,2.50%GOLDBONDS2027SR-V,14460.01,14520.0,14460.01,14520.0,14520.0,14525.0,,15190.0,,,20,289800.1,4,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,8766,IN0020180561,SGBFEB27,GB,,,,,2.50%GOLDBONDS2027SR-VI,14690.0,14690.0,14649.0,14649.0,14649.0,14698.07,,14649.0,,,4,58719.0,2,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,14252,IN0020190388,SGBOCT27VI,GB,,,,,2.50%GOLDBONDS2027SR-VI,14549.0,14554.91,14430.0,14430.0,14430.0,14570.0,,14430.0,,,16,232146.86,6,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,15432,IN0020190461,SGBDC27VII,GB,,,,,2.50%GOLDBONDS2027SR-VII,14553.0,14598.99,14500.0,14500.0,14500.0,14509.25,,14485.5,,,46,670299.97,7,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,18862,IN0020200062,SGBAPR28I,GB,,,,,2.50%GOLDBONDS2028SR-I,14699.0,14699.0,14400.0,14428.89,14490.0,14573.75,,14434.58,,,522,7561342.7,87,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,18972,IN0020200088,SGBMAY28,GB,,,,,2.50%GOLDBONDS2028SR-II,14410.01,14589.96,14410.01,14467.8,14500.0,14577.89,,14491.0,,,129,1873506.09,38,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,22242,IN0020200146,SGBJUL28IV,GB,,,,,2.50%GOLDBONDS2028SR-IV,14536.0,14600.0,14510.0,14528.18,14510.0,14613.21,,14534.16,,,201,2926822.16,28,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,22385,IN0020200161,SGBAUG28V,GB,,,,,2.50%GOLDBONDS2028SR-V,14602.14,14602.14,14500.0,14524.4,14500.0,14602.14,,14523.02,,,1308,19051246.38,138,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,149,IN0020200195,SGBSEP28VI,GB,,,,,2.50%GOLDBONDS2028SR-VI,14505.0,14550.0,14500.0,14500.0,14500.0,14587.57,,14500.51,,,193,2802889.6,26,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,834,IN0020200203,SGBOC28VII,GB,,,,,2.50%GOLDBONDS2028SR-VII,14560.0,14562.0,14480.01,14482.47,14480.01,14560.0,,14482.47,,,125,1816172.77,24,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,17110,IN0020190537,SGBJ28VIII,GB,,,,,2.50%GOLDBONDS2028SR-VIII,14690.0,14690.0,14640.0,14640.0,14640.0,14619.0,,14655.0,,,2,29330.0,2,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,18451,IN0020190552,SGBMAR28X,GB,,,,,2.50%GOLDBONDS2028SR-X,14362.0,14675.99,14361.01,14455.01,14455.01,14581.8,,14455.01,,,17,246357.1,7,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,5113,IN0020210111,SGBJUL29IV,GB,,,,,2.50%GOLDBONDS2029SR-IV,14410.01,14600.0,14350.0,14537.98,14525.0,14597.96,,14538.23,,,195,2828536.42,59,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,1920,IN0020200377,SGBJAN29IX,GB,,,,,2.50%GOLDBONDS2029SR-IX,14551.0,14551.0,14460.0,14479.84,14499.0,14551.0,,14479.84,,,1071,15527379.42,46,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,5455,IN0020210129,SGBAUG29V,GB,,,,,2.50%GOLDBONDS2029SR-V,14638.41,14800.0,14515.0,14640.0,14640.0,14638.41,,14600.0,,,105,1529965.46,37,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,7098,IN0020210228,SGBD29VIII,GB,,,,,2.50%GOLDBONDS2029SR-VIII,14594.84,14740.0,14510.01,14570.28,14596.0,14594.84,,14556.9,,,31,451628.35,16,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,2003,IN0020200385,SGBJAN29X,GB,,,,,2.50%GOLDBONDS2029SR-X,14550.5,14551.01,14416.0,14506.0,14416.0,14597.98,,14516.8,,,28,407149.04,11,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,2200,IN0020200393,SGBFEB29XI,GB,,,,,2.50%GOLDBONDS2029SR-XI,14426.0,14580.0,14426.0,14499.94,14500.0,14585.0,,14500.01,,,158,2294437.7,32,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,2810,IN0020200427,SGBMR29XII,GB,,,,,2.50%GOLDBONDS2029SR-XII,14457.0,14600.0,14457.0,14505.26,14500.0,14602.78,,14504.19,,,175,2541461.61,51,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,10232,IN0020220045,SGBJUN30,GB,,,,,2.50%GOLDBONDS2030SR-I,14766.48,14856.01,14645.0,14661.13,14656.0,14782.19,,14662.31,,,106,1561706.22,50,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,11192,IN0020220078,SGBAUG30,GB,,,,,2.50%GOLDBONDS2030SR-II,14713.01,14870.0,14712.0,14780.71,14770.0,14875.0,,14780.71,,,96,1419927.55,42,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,13642,IN0020220110,SGBDE30III,GB,,,,,2.50%GOLDBONDS2030SR-III,14761.14,14848.3,14551.02,14617.77,14668.95,14761.14,,14617.77,,,260,3823651.87,92,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,7879,IN0020210236,SGBJAN30IX,GB,,,,,2.50%GOLDBONDS2030SR-IX,14724.96,14724.96,14510.03,14611.0,14601.0,14651.71,,14611.0,,,29,423505.53,17,F1,1,,,,,
