trade_date,index_name,open,high,low,close,points_change,change_pct,volume,turnover_rs_cr,pe,pb,div_yield,source
2026-06-25,NIFTY 50,24125.85,24261.6,24039,24056.0,34.35,0.14,448752143,40015.4,20.75,3.17,1.37,nse_index_close_archive
