trade_date,index_name,open,high,low,close,points_change,change_pct,volume,turnover_rs_cr,pe,pb,div_yield,source
2026-06-29,NIFTY 50,24061.75,24120,23924.55,23946.25,-109.75,-0.46,588498045,47361.14,20.65,3.13,1.22,nse_index_close_archive
